Month,Year,Label,Sample_Number,GreenAlgae_2ug_L,Bluegreen_3ug_L,Diatoms_4ug_L,Cryptophyta_5ug_L,GreenAlgae_14cells_mL,Bluegreen_15cells_mL,Diatoms_16cells_mL,Cryptophyta_17cells_mL,Temp_degC,Time,Date,DOSAT_%SAT,DO_mg_L,FLUORRFU_RFU,FLUOR_ug_L,FNU_FNU,pH,SPC_uS_cm,WT_C,PAR1_umol_m-2_s-1,PAR2_umol_m-2_s-1,Latitude,Longitude,Region
October,2021,Mid Delta Day 1,272,1.68,0.93,1.53,0.22,889.1,934,686.52,6.43,16.89,16:34,10/14/2021,96.18333333,9.250833333,0.5,2.181666667,2.591666667,8.126666667,844.6666667,17.11,,,-121.6127811,38.05822,Western Delta
October,2021,Mid Delta Day 1,273,1.94,1,1.66,0.35,1030.57,1002,748.52,10.43,17,16:35,10/14/2021,98.31666667,9.431666667,0.533333333,2.320833333,3.141666667,8.175,805.5,17.25083333,,,-121.6074365,38.05950514,Western Delta
October,2021,Mid Delta Day 1,274,1.8,1.05,1.63,0.27,953.48,1045.62,733.9,8.05,17.14,16:36,10/14/2021,98.05,9.389166667,0.5575,2.428333333,4.15,8.165833333,780.5,17.335,,,-121.6023581,38.06142486,Western Delta
October,2021,Mid Delta Day 1,275,1.71,1.05,1.51,0.2,904.05,1047.19,681.38,5.95,17.2,16:37,10/14/2021,98.49166667,9.41,0.55,2.398333333,4.675,8.168333333,772.9166667,17.44333333,,,-121.5978215,38.06362375,Western Delta
October,2021,Mid Delta Day 1,276,1.78,1.02,1.54,0.24,942.9,1018.38,691.62,7.1,17.25,16:38,10/14/2021,98.06666667,9.356666667,0.535,2.336666667,4.841666667,8.15,777.6666667,17.5075,,,-121.5925617,38.06389083,Western Delta
October,2021,Mid Delta Day 1,277,1.65,1.03,1.48,0.32,876.48,1026.29,664.33,9.52,17.18,16:39,10/14/2021,99.95833333,9.541666667,0.529166667,2.298333333,4.325,8.219166667,777.5,17.48,,,-121.5872158,38.06227028,Western Delta
October,2021,Mid Delta Day 1,278,1.39,1.03,1.39,0.25,733.9,1029.33,628.19,7.43,17.33,16:40,10/14/2021,104.35,9.965,0.493333333,2.146666667,4.116666667,8.3775,785.9166667,17.47333333,,,-121.5831508,38.05895569,Western Delta
October,2021,Mid Delta Day 1,279,1.44,1.04,1.36,0.16,764.19,1043.05,611,4.9,17.38,16:41,10/14/2021,101.1166667,9.615,0.495833333,2.163333333,4.725,8.206666667,805.1666667,17.67583333,,,-121.5821861,38.05444986,Western Delta
October,2021,Mid Delta Day 1,280,1.76,1.03,1.44,0.2,934.62,1033.67,648.38,6.14,17.43,16:42,10/14/2021,96.38333333,9.174166667,0.5125,2.226666667,4.891666667,8.0975,773.1666667,17.6375,,,-121.5824032,38.04974194,Western Delta
October,2021,Mid Delta Day 1,281,1.75,1.06,1.47,0.25,928.86,1064.9,661.1,7.57,17.46,16:43,10/14/2021,97.96666667,9.301666667,0.524166667,2.2925,4.741666667,8.131666667,786.25,17.7325,,,-121.583154,38.04497389,Western Delta
October,2021,Mid Delta Day 1,282,1.66,1.06,1.45,0.24,878.95,1063,650.52,7.14,17.46,16:44,10/14/2021,98.41666667,9.349166667,0.526666667,2.293333333,4.9,8.145833333,779.75,17.72,,,-121.58408,38.04016681,Western Delta
October,2021,Mid Delta Day 1,283,1.6,1.11,1.44,0.17,845.9,1113.1,649.76,5.19,17.39,16:45,10/14/2021,97.93333333,9.311666667,0.526666667,2.295,4.933333333,8.136666667,749.5,17.67833333,,,-121.583695,38.03574333,Western Delta
October,2021,Mid Delta Day 1,284,1.5,1.08,1.4,0.21,793.9,1078.24,628.19,6.33,17.32,16:46,10/14/2021,96.86666667,9.223333333,0.5375,2.345,5.691666667,8.118333333,731.4166667,17.6175,,,-121.581785,38.03246583,Western Delta
October,2021,Mid Delta Day 1,285,1.2,1.07,1.51,0.16,633.81,1073.38,677.19,4.95,17.09,16:47,10/14/2021,96.65833333,9.225833333,0.521666667,2.266666667,4.85,8.1575,838.3333333,17.4825,,,-121.5830771,38.03034139,Western Delta
October,2021,Mid Delta Day 1,286,1.27,1.1,1.52,0.16,672.95,1101.29,685.05,4.71,17.08,16:48,10/14/2021,95.5,9.149166667,0.529166667,2.3025,4.35,8.203333333,862.0833333,17.2975,,,-121.5835029,38.02682528,Western Delta
October,2021,Mid Delta Day 1,287,1.13,1.13,1.49,0.08,598.14,1130.71,669.05,2.43,17.03,16:49,10/14/2021,94.775,9.076666667,0.529166667,2.3,4.766666667,8.156666667,811.8333333,17.32166667,,,-121.5829114,38.02320333,Western Delta
October,2021,Mid Delta Day 1,288,1.32,1.08,1.46,0.18,699.57,1077.9,658.76,5.52,17.01,16:50,10/14/2021,94.28333333,9.039166667,0.54,2.353333333,4.658333333,8.144166667,807.8333333,17.27333333,,,-121.5826682,38.02157417,Western Delta
October,2021,Mid Delta Day 1,289,1.42,1.07,1.54,0.18,751.62,1074.48,691.57,5.24,16.99,16:51,10/14/2021,94.63333333,9.080833333,0.545833333,2.3775,4.175,8.15,800,17.24166667,,,-121.5824874,38.02021042,Western Delta
October,2021,Mid Delta Day 1,290,1.4,1.12,1.55,0.19,740.14,1117.1,699.33,5.62,17.01,16:52,10/14/2021,94.95,9.106666667,0.553333333,2.4125,4.25,8.140833333,782.75,17.25416667,,,-121.582154,38.01831375,Western Delta
October,2021,Mid Delta Day 1,291,1.47,1.1,1.57,0.25,781,1097.19,705.38,7.43,16.97,16:53,10/14/2021,94.925,9.105,0.5725,2.495,4.291666667,8.14,786.5833333,17.25666667,,,-121.5814632,38.01429458,Western Delta
October,2021,Mid Delta Day 1,292,1.43,1.08,1.5,0.19,758.57,1078.57,676.62,5.67,16.91,16:54,10/14/2021,93.84166667,9.0075,0.568333333,2.471666667,4.125,8.130833333,808.5833333,17.21,,,-121.5805826,38.00929618,Western Delta
October,2021,Mid Delta Day 1,293,1.43,1.06,1.49,0.17,758.86,1062.24,669.62,5.1,16.9,16:55,10/14/2021,92.26666667,8.865833333,0.565833333,2.4675,4.166666667,8.081666667,801.8333333,17.16583333,,,-121.5801506,38.00415389,Western Delta
October,2021,Mid Delta Day 1,294,1.47,1.04,1.52,0.18,780.52,1037.52,685.9,5.52,16.88,16:56,10/14/2021,92.20833333,8.861666667,0.571666667,2.49,3.925,8.090833333,814.75,17.15333333,,,-121.5800167,37.99894,Western Delta
October,2021,Mid Delta Day 1,295,1.72,1.07,1.59,0.29,913.86,1073.24,715.48,8.71,16.86,16:57,10/14/2021,92.18333333,8.861666667,0.59,2.571666667,3.716666667,8.086666667,807.9166667,17.14833333,,,-121.5799614,37.99529208,Western Delta
October,2021,Mid Delta Day 1,296,1.86,1.03,1.62,0.35,983.52,1034.86,727.95,10.38,16.87,16:58,10/14/2021,92.19166667,8.861666667,0.646666667,2.8225,3.466666667,8.07,795.25,17.1475,,,-121.5803212,37.99332792,Western Delta
October,2021,Mid Delta Day 1,297,1.43,1.08,1.55,0.21,759.71,1084.62,698.43,6.48,16.83,16:59,10/14/2021,92.24545455,8.871818182,0.622727273,2.714545455,3.427272727,8.077272727,805.0909091,17.12727273,,,-121.580964,37.99115492,Western Delta
October,2021,Mid Delta Day 1,298,1.47,1.08,1.52,0.1,778.57,1080,686.19,2.86,16.85,17:00,10/14/2021,91.725,8.821666667,0.588333333,2.559166667,3.741666667,8.079166667,804.6666667,17.11833333,,,-121.5818421,37.98660222,Western Delta
October,2021,Mid Delta Day 1,299,1.55,1.03,1.55,0.14,819.19,1025.24,699.05,4.33,16.86,17:01,10/14/2021,90.6,8.7125,0.585833333,2.553333333,4.033333333,8.016666667,787.9166667,17.13416667,,,-121.5817057,37.98147944,Western Delta
October,2021,Mid Delta Day 1,300,1.7,1.04,1.53,0.19,898.33,1043.19,688.67,5.52,16.91,17:02,10/14/2021,90.95833333,8.7425,0.6075,2.649166667,3.7,8.025833333,794.8333333,17.15333333,,,-121.5811356,37.97923208,Western Delta
October,2021,Mid Delta Day 1,301,1.7,1.02,1.6,0.15,901.76,1017.24,718.52,4.24,16.93,17:03,10/14/2021,91.51666667,8.793333333,0.618333333,2.695,3.658333333,8.040833333,795.9166667,17.17916667,,,-121.5808436,37.97757444,Western Delta
October,2021,Mid Delta Day 1,302,1.54,1.01,1.49,0.13,813.57,1015.57,672,3.9,16.92,17:04,10/14/2021,91.03333333,8.766666667,0.604242424,2.50969697,3.033333333,8.047575758,790.3030303,17.06030303,,,-121.580992,37.97727194,Western Delta
October,2021,Mid Delta Day 1,303,1.55,1.02,1.52,0.1,820.48,1016.48,683,3.1,16.91,17:05,10/14/2021,91.26527778,8.813194444,0.610277778,2.498472222,2.894444444,8.000277778,790.4444444,16.93888889,,,-121.5810272,37.97737986,Western Delta
October,2021,Mid Delta Day 1,304,1.56,1.03,1.54,0.08,827.33,1028.62,691.19,2.57,16.93,17:06,10/14/2021,91.33333333,8.808787879,0.632727273,2.627272727,3.13030303,7.996363636,791.8181818,16.99636364,,,-121.5810687,37.97748461,Western Delta
October,2021,Mid Delta Day 1,305,1.56,1.01,1.47,0.13,826.81,1012.33,662.71,3.95,16.93,17:07,10/14/2021,91.9,8.823333333,0.589166667,2.563333333,3.475,8.05,795,17.2,,,-121.5810937,37.97767805,Western Delta
October,2021,Mid Delta Day 1,306,1.58,1,1.5,0.11,838.57,1001.67,673.71,3.38,16.94,17:08,10/14/2021,91.78333333,8.815,0.584166667,2.544166667,3.516666667,8.045,795.0833333,17.2,,,-121.5809964,37.97740542,Western Delta
October,2021,Mid Delta Day 1,307,1.66,1.01,1.55,0.13,880.81,1009,696,4.1,16.93,17:09,10/14/2021,91.73333333,8.810833333,0.5975,2.603333333,3.575,8.043333333,794.8333333,17.19666667,,,-121.5803634,37.97663139,Western Delta
October,2021,Mid Delta Day 1,308,1.69,1.04,1.59,0.12,895.25,1038.75,716.75,3.75,16.88,17:10,10/14/2021,91.15,8.755,0.618333333,2.69,3.583333333,8.020833333,792.75,17.19,,,-121.5798435,37.97608792,Western Delta
October,2021,Mid Delta Day 1,309,1.51,1.02,1.49,0.09,797.14,1021.05,670.19,2.81,16.84,17:11,10/14/2021,90.69166667,8.716666667,0.616666667,2.685833333,3.625,8.004166667,791.1666667,17.155,,,-121.5793775,37.97564306,Western Delta
October,2021,Mid Delta Day 1,310,1.48,1.05,1.48,0.07,782.29,1049.29,664.48,2.05,16.84,17:12,10/14/2021,90.15,8.669166667,0.599166667,2.609166667,4,7.995,791.6666667,17.12833333,,,-121.5788953,37.97521958,Western Delta
October,2021,Mid Delta Day 1,311,1.43,1.05,1.48,0.06,757.43,1047.05,666.19,1.71,16.85,17:13,10/14/2021,90.2,8.675833333,0.588333333,2.565,3.841666667,7.998333333,791.4166667,17.13083333,,,-121.578411,37.97479,Western Delta
October,2021,Mid Delta Day 1,312,1.61,1.01,1.47,0.11,851.81,1009.33,662.81,3.19,16.87,17:14,10/14/2021,90.43333333,8.693333333,0.59,2.568333333,3.766666667,8,791.1666667,17.14666667,,,-121.5778676,37.97442292,Western Delta
October,2021,Mid Delta Day 1,313,1.5,1.04,1.46,0.06,796.62,1039.57,656.81,1.81,16.85,17:15,10/14/2021,90.45833333,8.695,0.596666667,2.599166667,3.783333333,8,790.9166667,17.15166667,,,-121.5773179,37.97397292,Western Delta
October,2021,Mid Delta Day 1,314,1.55,1.03,1.49,0.08,823.29,1034.76,669.19,2.33,16.88,17:16,10/14/2021,90.375,8.686666667,0.591666667,2.578333333,3.866666667,7.995,790.4166667,17.15,,,-121.5766979,37.9736382,Western Delta
October,2021,Mid Delta Day 1,315,1.4,1.03,1.38,0.04,744.67,1027.57,622.67,1.29,16.86,17:17,10/14/2021,90.35833333,8.685833333,0.5925,2.580833333,3.916666667,7.991666667,789.75,17.15416667,,,-121.5760375,37.97335153,Western Delta
October,2021,Mid Delta Day 1,316,1.45,1.02,1.41,0.01,770.05,1021.81,632.24,0.33,16.84,17:18,10/14/2021,89.53333333,8.613333333,0.574166667,2.5025,4.158333333,7.97,787.25,17.12,,,-121.575539,37.97290708,Western Delta
October,2021,Mid Delta Day 1,317,1.55,1.01,1.43,0.03,823,1013.76,644.62,0.9,16.84,17:19,10/14/2021,89.64166667,8.620833333,0.579166667,2.5225,4.041666667,7.97,787.9166667,17.115,,,-121.5749517,37.97256417,Western Delta
October,2021,Mid Delta Day 1,318,1.79,1.01,1.53,0.08,946.62,1008.62,688.14,2.52,16.88,17:20,10/14/2021,90.15,8.663333333,0.605833333,2.64,4.025,7.975,784.3333333,17.15166667,,,-121.574481,37.97247583,Western Delta
October,2021,Mid Delta Day 1,319,1.86,1,1.54,0.08,983,998.48,691.86,2.43,16.9,17:21,10/14/2021,90.23333333,8.670833333,0.620833333,2.714166667,3.8,7.97,783.75,17.16166667,,,-121.57453,37.97251403,Western Delta
October,2021,Mid Delta Day 1,320,1.94,1,1.54,0.07,1026.52,996.81,693.33,2.24,16.91,17:22,10/14/2021,90.13333333,8.661666667,0.644166667,2.805,4.008333333,7.97,784.4166667,17.16,,,-121.5746067,37.97259236,Western Delta
October,2021,Mid Delta Day 1,321,1.95,1.02,1.54,0.05,1033,1019.33,690.76,1.62,16.88,17:23,10/14/2021,90.16666667,8.6625,0.636666667,2.7775,3.9,7.97,784,17.17,,,-121.5746701,37.97262458,Western Delta
October,2021,Mid Delta Day 1,322,1.85,1.01,1.55,0.08,980.19,1015.33,696.9,2.48,16.87,17:24,10/14/2021,90.2,8.67,0.641666667,2.795833333,3.825,7.97,783.9166667,17.16,,,-121.5747578,37.97267445,Western Delta
October,2021,Mid Delta Day 1,323,1.85,1,1.56,0.09,982.33,1001.48,701.43,2.67,16.87,17:25,10/14/2021,90.20909091,8.671818182,0.64,2.781818182,3.872727273,7.97,783.3636364,17.15,,,-121.5748047,37.9727594,Western Delta
October,2021,Mid Delta Day 1,324,1.86,1,1.55,0.08,984.52,1004.9,696.81,2.33,16.88,17:26,10/14/2021,90.39666667,8.706666667,0.656333333,2.741333333,3.54,7.968,781.5333333,17.04133333,,,-121.5748732,37.97288013,Western Delta
October,2021,Mid Delta Day 1,325,1.9,1,1.5,0.1,1004.48,1005.76,676.71,3.14,16.87,17:27,10/14/2021,90.38591549,8.732253521,0.670985915,2.744507042,3.274647887,7.920140845,778.6619718,16.91183099,,,-121.5749162,37.97291811,Western Delta
October,2021,Mid Delta Day 1,326,1.89,1,1.52,0.07,1002.71,1004.71,682.43,2.05,16.86,17:28,10/14/2021,90.12361111,8.70875,0.701944444,2.873472222,3.452777778,7.897638889,778.8888889,16.90263889,,,-121.5749651,37.97295582,Western Delta
October,2021,Mid Delta Day 1,327,1.91,0.99,1.54,0.08,1009.95,993.29,691.05,2.48,16.88,17:29,10/14/2021,89.74210526,8.664210526,0.733947368,3.033421053,3.647368421,7.920263158,780.6842105,16.94789474,,,-121.5750138,37.97297302,Western Delta
October,2021,Mid Delta Day 1,328,1.92,1.01,1.57,0.06,1016.9,1007.57,704.86,2,16.86,17:30,10/14/2021,90.21666667,8.67,0.649166667,2.8275,3.791666667,7.96,783.9166667,17.16,,,-121.5751419,37.97300722,Western Delta
October,2021,Mid Delta Day 1,329,1.85,1.01,1.53,0.08,979.95,1015.62,689.9,2.48,16.9,17:31,10/14/2021,90.25833333,8.675,0.659166667,2.8775,3.866666667,7.9675,783,17.1575,,,-121.5751989,37.97305903,Western Delta
October,2021,Mid Delta Day 1,330,1.67,1.03,1.5,0.08,885.71,1032.95,673.62,2.48,16.87,17:32,10/14/2021,90.34166667,8.681666667,0.634166667,2.7625,3.95,7.974166667,786.1666667,17.1675,,,-121.5752857,37.97312319,Western Delta
October,2021,Mid Delta Day 1,331,1.89,1,1.55,0.06,1003.38,1003.19,699.14,1.71,16.86,17:33,10/14/2021,90.375,8.6875,0.633333333,2.754166667,3.9,7.9825,788.1666667,17.14666667,,,-121.5754332,37.97316611,Western Delta
October,2021,Mid Delta Day 1,332,1.88,0.99,1.54,0.05,995.29,990.9,694.48,1.71,16.85,17:34,10/14/2021,90.11666667,8.661666667,0.679166667,2.96,4.208333333,7.970833333,785.0833333,17.15666667,,,-121.5754899,37.97323472,Western Delta
October,2021,Mid Delta Day 1,333,1.66,1.02,1.45,0.06,882.1,1017.62,651.86,1.67,16.86,17:35,10/14/2021,89.96666667,8.648333333,0.626666667,2.733333333,3.883333333,7.963333333,786.9166667,17.14083333,,,-121.5755135,37.97324014,Western Delta
October,2021,Mid Delta Day 1,334,1.8,1.02,1.5,0.06,956.1,1022.9,675,1.9,16.88,17:36,10/14/2021,89.99166667,8.65,0.625,2.726666667,3.966666667,7.964166667,786.9166667,17.15416667,,,-121.5764079,37.97368931,Western Delta
October,2021,Mid Delta Day 1,335,1.73,1.03,1.54,0.08,918.76,1029.67,692.38,2.33,16.89,17:37,10/14/2021,90.04444444,8.654444444,0.644444444,2.802222222,4.466666667,7.97,785.7777778,17.15555556,,,-121.5782917,37.9748413,Western Delta
October,2021,Mid Delta Day 2,1,0.39,1.37,0.71,0.76,208.1,1371.52,320.43,22.81,15.44,9:33,10/13/2021,84.575,8.2175,0.485,2.1125,6.85,7.8,4188.5,16.095,,,-121.7533796,38.01778708,Confluence
October,2021,Mid Delta Day 2,2,0.42,1.24,0.9,0.86,221.05,1235.05,406.33,25.76,15.5,9:34,10/13/2021,85.66666667,8.3225,0.580833333,2.5375,6.375,7.815,3735.666667,16.17333333,,,-121.75335,38.01778917,Confluence
October,2021,Mid Delta Day 2,3,0.58,1.85,0.65,0.75,305.24,1849.71,292.1,22.52,15.67,9:35,10/13/2021,85.78333333,8.321666667,0.5075,2.210833333,8.741666667,7.798333333,4094.5,16.20833333,,,-121.7533386,38.01780542,Confluence
October,2021,Mid Delta Day 2,4,0.64,1.39,0.45,0.87,338.4,1388.7,204.3,26.25,15.65,9:36,10/13/2021,87.6375,8.5025,0.52875,2.31125,8.325,7.82375,3580.25,16.2825,,,-121.7533481,38.01779667,Confluence
October,2021,Mid Delta Day 2,5,0,1.26,2.14,0.36,1.81,1263.14,962,10.81,15.57,9:59,10/13/2021,87.73333333,8.53,0.513333333,2.23,6.233333333,7.82,3487.666667,16.19,,,-121.7533511,38.017835,Confluence
October,2021,Mid Delta Day 2,6,0,1.24,1.99,0.39,1.43,1239.33,895.1,11.67,15.6,10:00,10/13/2021,87.8,8.5375,0.5125,2.2275,6.25,7.82,3484.25,16.1975,,,-121.7533475,38.01783584,Confluence
October,2021,Mid Delta Day 2,7,0.01,1.21,2.1,0.48,4.57,1208,946.57,14.48,15.63,10:02,10/13/2021,88,8.55,0.556666667,2.42,6.166666667,7.83,3463.333333,16.22,,,-121.7533867,38.01779667,Confluence
October,2021,Mid Delta Day 2,8,0,1.26,2.06,0.34,1.81,1262.67,925.71,10.05,15.6,10:03,10/13/2021,88,8.553333333,0.53,2.301666667,6.241666667,7.82,3482.666667,16.20916667,,,-121.7533663,38.01782597,Confluence
October,2021,Mid Delta Day 2,9,0.01,1.25,2.02,0.35,3.81,1244.9,909.29,10.67,15.62,10:04,10/13/2021,87.84166667,8.545,0.505,2.201666667,6.291666667,7.824166667,3488.416667,16.16666667,,,-121.7533551,38.01781903,Confluence
October,2021,Mid Delta Day 2,10,0.02,1.3,2.54,0.64,11.33,1304.33,1143.57,19.05,15.68,10:05,10/13/2021,87.775,8.536666667,0.5,2.18,6.325,7.83,3508.666667,16.16833333,,,-121.7533829,38.01782806,Confluence
October,2021,Mid Delta Day 2,11,0.02,1.4,2.46,0.52,9.71,1396.19,1108.33,15.62,15.87,10:06,10/13/2021,89.425,8.6575,0.6175,2.6925,6.058333333,7.876666667,3427.083333,16.3925,,,-121.7533718,38.01782792,Confluence
October,2021,Mid Delta Day 2,12,0.05,1.14,2.81,0.74,24,1139,1262.86,22.14,16.01,10:07,10/13/2021,87.60833333,8.454166667,0.540833333,2.358333333,6.325,7.846666667,3975.416667,16.45916667,,,-121.7531718,38.01786653,Confluence
October,2021,Mid Delta Day 2,13,0.05,0.98,2.69,0.79,25.95,983.29,1208.86,23.81,16.18,10:08,10/13/2021,90.35,8.718333333,0.588333333,2.561666667,5.925,7.926666667,3363.166667,16.55916667,,,-121.7526353,38.01787736,Confluence
October,2021,Mid Delta Day 2,14,0.15,1.01,1.77,0.18,79.05,1013.38,794.95,5.19,16.47,10:09,10/13/2021,93.13333333,8.920833333,0.4225,1.840833333,5.566666667,7.983333333,3309.25,16.92583333,,,-121.7524643,38.01814472,Confluence
October,2021,Mid Delta Day 2,15,0.05,1.07,1.72,0.15,24.65,1067.35,774,4.55,16.38,10:10,10/13/2021,92.65,8.866666667,0.385,1.673333333,6.016666667,7.963333333,3478.666667,16.94083333,,,-121.752469,38.01891222,Confluence
October,2021,Mid Delta Day 2,16,0.01,1.27,1.72,0.12,4.86,1272.81,772.67,3.76,16.43,10:11,10/13/2021,92.69166667,8.869166667,0.390833333,1.7,6.483333333,7.9625,3610.666667,16.91833333,,,-121.7524642,38.01983486,Confluence
October,2021,Mid Delta Day 2,17,0.02,1.51,1.75,0.04,10.62,1510.19,788.86,1,16.52,10:12,10/13/2021,92.98333333,8.859166667,0.424166667,1.8475,11.60833333,7.936666667,4501.5,16.99333333,,,-121.7522036,38.02113486,Confluence
October,2021,Mid Delta Day 2,18,0,1.59,1.64,0.09,1.76,1587.24,736.1,2.67,16.54,10:13,10/13/2021,92.94166667,8.83,0.46,2.000833333,15.375,7.920833333,5050.166667,17.04,,,-121.7508496,38.02275069,Confluence
October,2021,Mid Delta Day 2,19,0,1.34,1.77,0.1,1.33,1342.19,795.95,3.05,16.58,10:14,10/13/2021,93.125,8.846666667,0.451666667,1.964166667,13.44166667,7.934166667,4936.083333,17.0575,,,-121.7496253,38.02490958,Confluence
October,2021,Mid Delta Day 2,20,0,1.35,1.76,0.1,0,1347.38,793.9,2.86,16.56,10:15,10/13/2021,93.73333333,8.910833333,0.443333333,1.935833333,10.5,7.9625,4568.416667,17.07916667,,,-121.7492072,38.02546903,Confluence
October,2021,Mid Delta Day 2,21,0.05,1.25,1.95,0.09,24.62,1252.14,876.67,2.76,16.58,10:16,10/13/2021,93.63333333,8.905833333,0.445833333,1.941666667,10,7.960833333,4530.416667,17.05833333,,,-121.7489601,38.02565167,Confluence
October,2021,Mid Delta Day 2,22,0.09,1.23,1.98,0.07,47.38,1230.62,891.38,2.19,16.63,10:17,10/13/2021,94.05833333,8.936666667,0.416666667,1.811666667,7.741666667,7.97,4492.5,17.12083333,,,-121.7486119,38.02575264,Confluence
October,2021,Mid Delta Day 2,23,0.13,1.21,1.91,0.1,69.38,1215.33,860.38,3.05,16.62,10:18,10/13/2021,94.1,8.946363636,0.423636364,1.843636364,7.618181818,7.97,4495.636364,17.11454545,,,-121.7483794,38.02578818,Confluence
October,2021,Mid Delta Day 2,24,0.07,1.22,1.93,0.11,36.24,1219.9,866.71,3.43,16.63,10:19,10/13/2021,94.15,8.948333333,0.406666667,1.7675,7.5,7.97,4499.916667,17.11166667,,,-121.7481864,38.02578917,Confluence
October,2021,Mid Delta Day 2,25,0.08,1.23,1.93,0.1,42.95,1233.14,868.33,2.86,16.66,10:20,10/13/2021,94.26666667,8.95,0.41,1.791666667,7.525,7.965,4489.833333,17.14583333,,,-121.7479581,38.02574847,Confluence
October,2021,Mid Delta Day 2,26,0.09,1.2,1.91,0.09,47.9,1194.95,857.62,2.71,16.7,10:21,10/13/2021,94.31666667,8.955,0.404166667,1.760833333,7.483333333,7.97,4489.916667,17.16083333,,,-121.7477456,38.0257007,Confluence
October,2021,Mid Delta Day 2,27,0.16,1.19,2,0.1,83.38,1192.14,898.71,2.86,16.72,10:22,10/13/2021,94.48333333,8.9625,0.393333333,1.715833333,7.216666667,7.959166667,4480.25,17.205,,,-121.7475113,38.025585,Confluence
October,2021,Mid Delta Day 2,28,0.13,1.23,2,0.09,66.95,1231.19,900.19,2.81,16.68,10:23,10/13/2021,94.525,8.969166667,0.4175,1.823333333,7.483333333,7.975,4482,17.19833333,,,-121.7473112,38.02554979,Confluence
October,2021,Mid Delta Day 2,29,0.04,1.26,1.96,0.07,20.24,1257.95,879.67,2.05,16.64,10:24,10/13/2021,94.24166667,8.950833333,0.449166667,1.959166667,8.091666667,7.975833333,4514.416667,17.13416667,,,-121.747056,38.02551403,Confluence
October,2021,Mid Delta Day 2,30,0.02,1.37,1.91,0.06,10.48,1369.62,859.24,1.86,16.61,10:25,10/13/2021,93.99166667,8.9325,0.47,2.046666667,9.1,7.97,4531.416667,17.10416667,,,-121.7443361,38.02643556,Confluence
October,2021,Mid Delta Day 2,31,0.04,1.37,1.9,0.12,23.33,1366.57,855.76,3.71,16.66,10:26,10/13/2021,93.89166667,8.926666667,0.47,2.053333333,11.43333333,7.973333333,4494.416667,17.09916667,,,-121.73905,38.0280418,Confluence
October,2021,Mid Delta Day 2,32,0.02,1.41,1.82,0.16,9.38,1412.33,820.67,4.9,16.72,10:27,10/13/2021,94.39166667,8.960833333,0.468333333,2.045,10.76666667,7.9825,4442.083333,17.17416667,,,-121.7340329,38.02971028,Confluence
October,2021,Mid Delta Day 2,33,0.01,1.33,1.73,0.15,6.33,1329.71,778.38,4.43,16.75,10:28,10/13/2021,94.63333333,8.9875,0.465833333,2.030833333,11.91666667,7.999166667,4237.916667,17.19,,,-121.7307649,38.03079709,Confluence
October,2021,Mid Delta Day 2,34,0.03,1.34,1.83,0.14,17.76,1344.14,825.24,4.19,16.79,10:29,10/13/2021,94.94166667,9.01,0.445,1.935,10.60833333,8.0075,4150,17.2375,,,-121.7275933,38.0319532,Confluence
October,2021,Mid Delta Day 2,35,0.07,1.31,1.87,0.1,38.19,1307.71,843.67,3.1,16.81,10:30,10/13/2021,95.10833333,9.025833333,0.4625,2.013333333,10.44166667,8.013333333,4067.5,17.25333333,,,-121.7247192,38.03296014,Confluence
October,2021,Mid Delta Day 2,36,0.04,1.31,1.78,0.1,22.95,1305.14,800,3.14,16.77,10:31,10/13/2021,95.24166667,9.035833333,0.449166667,1.950833333,9.025,8.02,4024.083333,17.27416667,,,-121.7206831,38.03379375,Confluence
