Station,Date,Time,Sampling_Depth,Analyte,Result_Value,Result_Unit,Detection_Status,MRL,Analysis_Method,QC_Flag,Field_Comment
LSZ2,2025-10-14,12:10:00.000[PST],NA,Longitude,-121.7626917,decimal degrees,Detected,NA,NA,NA,LSZ2 found 300 yards upstream of channel markers 13/14.
LSZ2,2025-10-14,12:10:00.000[PST],0,MVI,1,NA,Detected,NA,NA,NA,LSZ2 found 300 yards upstream of channel markers 13/14.
LSZ2,2025-10-14,12:10:00.000[PST],3,Pheophytin a,0.67,ug/L,Detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
LSZ2,2025-10-14,12:10:00.000[PST],NA,Rain,None,NA,Detected,NA,NA,NA,LSZ2 found 300 yards upstream of channel markers 13/14.
LSZ2,2025-10-14,12:10:00.000[PST],NA,Secchi Depth,100,cm,Detected,NA,NA,NA,LSZ2 found 300 yards upstream of channel markers 13/14.
LSZ2,2025-10-14,12:10:00.000[PST],NA,Sky Conditions,Overcast,NA,Detected,NA,NA,NA,LSZ2 found 300 yards upstream of channel markers 13/14.
LSZ2,2025-10-14,12:10:00.000[PST],3,Specific Conductance,1964,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,LSZ2 found 300 yards upstream of channel markers 13/14.
LSZ2,2025-10-14,12:10:00.000[PST],3,Total Alkalinity,61.9,mg/L,Detected,20,Std Method 2320 B;Alkalinity by Titration;Standard Methods,NA,NA
LSZ2,2025-10-14,12:10:00.000[PST],3,Total Dissolved Solids,1042,mg/L,Detected,2.5,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,NA,NA
LSZ2,2025-10-14,12:10:00.000[PST],3,Total Kjeldahl Nitrogen,0.298,mg/L,Detected,0.1,EPA 351.2;Determination of Total Kjeldahl Nitrogen by Semi-Automated Colorimetry;EPA Methods,NA,NA
LSZ2,2025-10-14,12:10:00.000[PST],3,Total Organic Carbon,1.9,mg/L,Detected,0.5,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
LSZ2,2025-10-14,12:10:00.000[PST],3,Total Phosphorus,0.069,mg/L,Detected,0.01,EPA 365.4;Phosphorus by Automated Colorimetry;EPA Methods,NA,NA
LSZ2,2025-10-14,12:10:00.000[PST],3,Total Suspended Solids,14.9,mg/L,Detected,2.5,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,NA,NA
LSZ2,2025-10-14,12:10:00.000[PST],3,Turbidity,9.7,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,LSZ2 found 300 yards upstream of channel markers 13/14.
LSZ2,2025-10-14,12:10:00.000[PST],3,Volatile Suspended Solids,NA,mg/L,Not detected,2.5,Std Method 2540 E;Fixed and Volatile Solids Ignited at 550 degC;Standard Methods,NA,NA
LSZ2,2025-10-14,12:10:00.000[PST],3,Water Temperature,18.31,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,LSZ2 found 300 yards upstream of channel markers 13/14.
LSZ2,2025-10-14,12:10:00.000[PST],NA,Wave Scale,2,NA,Detected,NA,NA,NA,LSZ2 found 300 yards upstream of channel markers 13/14.
LSZ2,2025-10-14,12:10:00.000[PST],NA,Wind Velocity,3.6,mph,Detected,NA,NA,NA,LSZ2 found 300 yards upstream of channel markers 13/14.
LSZ2,2025-10-14,12:10:00.000[PST],3,pH,7.74,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,LSZ2 found 300 yards upstream of channel markers 13/14.
LSZ6,2025-10-14,11:15:00.000[PST],35.1,(Bottom) Chlorophyll Fluorescence RFU,0.6,RFU,Detected,NA,NA,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],35.1,(Bottom) Chlorophyll Fluorescence ug/L,2.44,ug/L,Detected,NA,NA,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],35.1,(Bottom) Dissolved Oxygen % Saturation,90.8,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],35.1,(Bottom) Dissolved Oxygen mg/L,8.34,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],35.1,(Bottom) Specific Conductance,5311,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],35.1,(Bottom) Turbidity,19,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],35.1,(Bottom) Water Temperature,18.64,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],35.1,(Bottom) pH,7.67,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],NA,Air Temperature,54.5,degF,Detected,NA,NA,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],3,Chlorophyll Fluorescence RFU,0.53,RFU,Detected,NA,NA,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],3,Chlorophyll Fluorescence ug/L,2.18,ug/L,Detected,NA,NA,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],3,Chlorophyll a,1.04,ug/L,Detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
LSZ6,2025-10-14,11:15:00.000[PST],3,Dissolved Ammonia,NA,mg/L,Not detected,0.05,EPA 350.1;Ammonia by Automated Colorimetry;EPA Methods,NA,NA
LSZ6,2025-10-14,11:15:00.000[PST],3,Dissolved Calcium,45.4,mg/L,Detected,3,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
LSZ6,2025-10-14,11:15:00.000[PST],3,Dissolved Chloride,1550,mg/L,Detected,50,EPA 300.0;Determination of Inorganic Anions by Ion Chromatography;EPA Methods,NA,NA
LSZ6,2025-10-14,11:15:00.000[PST],3,Dissolved Nitrate + Nitrite,0.163,mg/L,Detected,0.05,"Std Method 4500-NO3-, F;Nitrate by Automated Cadmium Reduction Method;Standard Methods",NA,NA
LSZ6,2025-10-14,11:15:00.000[PST],3,Dissolved Organic Carbon,1.6,mg/L,Detected,0.5,Std Method 5310 C (D);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
LSZ6,2025-10-14,11:15:00.000[PST],3,Dissolved Organic Nitrogen,0.18,mg/L,Detected,0.1,EPA 351.2/EPA 350.1;Calculation of Dissolved Organic Nitrogen from Total Kjeldahl Nitrogen by Semi-Automated Colorimetry and Ammonia by Automated Colorimetry;EPA Methods,NA,NA
LSZ6,2025-10-14,11:15:00.000[PST],3,Dissolved Orthophosphate,0.071,mg/L,Detected,0.05,EPA 365.1;Phosphorus (all forms) by Semi-Automated Colorimetry;EPA Methods,NA,NA
LSZ6,2025-10-14,11:15:00.000[PST],3,Dissolved Oxygen % Saturation,91.3,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],3,Dissolved Oxygen mg/L,8.38,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],3,Dissolved Silica,14,mg/L,Detected,0.3,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
LSZ6,2025-10-14,11:15:00.000[PST],NA,Latitude,38.0648,decimal degrees,Detected,NA,NA,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],NA,Longitude,-121.8342317,decimal degrees,Detected,NA,NA,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],0,MVI,1,NA,Detected,NA,NA,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],3,Pheophytin a,NA,ug/L,Not detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
LSZ6,2025-10-14,11:15:00.000[PST],NA,Rain,Light,NA,Detected,NA,NA,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],NA,Secchi Depth,104,cm,Detected,NA,NA,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],NA,Sky Conditions,Overcast,NA,Detected,NA,NA,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],3,Specific Conductance,5277,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],3,Total Alkalinity,66.1,mg/L,Detected,20,Std Method 2320 B;Alkalinity by Titration;Standard Methods,NA,NA
LSZ6,2025-10-14,11:15:00.000[PST],3,Total Dissolved Solids,2840,mg/L,Detected,2.5,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,NA,NA
LSZ6,2025-10-14,11:15:00.000[PST],3,Total Kjeldahl Nitrogen,0.241,mg/L,Detected,0.1,EPA 351.2;Determination of Total Kjeldahl Nitrogen by Semi-Automated Colorimetry;EPA Methods,NA,NA
LSZ6,2025-10-14,11:15:00.000[PST],3,Total Organic Carbon,1.7,mg/L,Detected,0.5,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
LSZ6,2025-10-14,11:15:00.000[PST],3,Total Phosphorus,0.076,mg/L,Detected,0.01,EPA 365.4;Phosphorus by Automated Colorimetry;EPA Methods,NA,NA
LSZ6,2025-10-14,11:15:00.000[PST],3,Total Suspended Solids,14.6,mg/L,Detected,2.5,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,NA,NA
LSZ6,2025-10-14,11:15:00.000[PST],3,Turbidity,10.9,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],3,Volatile Suspended Solids,NA,mg/L,Not detected,2.5,Std Method 2540 E;Fixed and Volatile Solids Ignited at 550 degC;Standard Methods,NA,NA
LSZ6,2025-10-14,11:15:00.000[PST],3,Water Temperature,18.65,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],NA,Wave Scale,2,NA,Detected,NA,NA,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],NA,Wind Velocity,10.8,mph,Detected,NA,NA,NA,LSZ6 found at D4 fixed station.
LSZ6,2025-10-14,11:15:00.000[PST],3,pH,7.67,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,LSZ6 found at D4 fixed station.
NZ068,2025-10-14,13:35:00.000[PST],21.3,(Bottom) Chlorophyll Fluorescence RFU,0.36,RFU,Detected,NA,NA,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],21.3,(Bottom) Chlorophyll Fluorescence ug/L,1.47,ug/L,Detected,NA,NA,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],21.3,(Bottom) Dissolved Oxygen % Saturation,92.8,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],21.3,(Bottom) Dissolved Oxygen mg/L,8.88,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],21.3,(Bottom) Specific Conductance,212,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],21.3,(Bottom) Turbidity,4.3,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],21.3,(Bottom) Water Temperature,17.45,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],21.3,(Bottom) pH,7.78,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],NA,Air Temperature,55.6,degF,Detected,NA,NA,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Chlorophyll Fluorescence RFU,0.43,RFU,Detected,NA,NA,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Chlorophyll Fluorescence ug/L,1.75,ug/L,Detected,NA,NA,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Chlorophyll a,0.89,ug/L,Detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Dissolved Ammonia,NA,mg/L,Not detected,0.05,EPA 350.1;Ammonia by Automated Colorimetry;EPA Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Dissolved Calcium,10.6,mg/L,Detected,1,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Dissolved Chloride,11.3,mg/L,Detected,1,EPA 300.0;Determination of Inorganic Anions by Ion Chromatography;EPA Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Dissolved Nitrate + Nitrite,0.167,mg/L,Detected,0.05,"Std Method 4500-NO3-, F;Nitrate by Automated Cadmium Reduction Method;Standard Methods",NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Dissolved Organic Carbon,1.8,mg/L,Detected,0.5,Std Method 5310 C (D);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Dissolved Organic Nitrogen,0.13,mg/L,Detected,0.1,EPA 351.2/EPA 350.1;Calculation of Dissolved Organic Nitrogen from Total Kjeldahl Nitrogen by Semi-Automated Colorimetry and Ammonia by Automated Colorimetry;EPA Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Dissolved Orthophosphate,0.07,mg/L,Detected,0.05,EPA 365.1;Phosphorus (all forms) by Semi-Automated Colorimetry;EPA Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Dissolved Oxygen % Saturation,92.9,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Dissolved Oxygen mg/L,8.9,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Dissolved Silica,15.7,mg/L,Detected,0.1,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],0,MVI,1,NA,Detected,NA,NA,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Pheophytin a,NA,ug/L,Not detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],NA,Rain,None,NA,Detected,NA,NA,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],NA,Secchi Depth,206,cm,Detected,NA,NA,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],NA,Sky Conditions,Overcast,NA,Detected,NA,NA,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Specific Conductance,158,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Total Alkalinity,55.6,mg/L,Detected,20,Std Method 2320 B;Alkalinity by Titration;Standard Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Total Dissolved Solids,99,mg/L,Detected,2.5,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Total Kjeldahl Nitrogen,0.159,mg/L,Detected,0.1,EPA 351.2;Determination of Total Kjeldahl Nitrogen by Semi-Automated Colorimetry;EPA Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Total Organic Carbon,1.7,mg/L,Detected,0.5,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Total Phosphorus,0.061,mg/L,Detected,0.01,EPA 365.4;Phosphorus by Automated Colorimetry;EPA Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Total Suspended Solids,3.4,mg/L,Detected,2.5,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Turbidity,3.6,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Volatile Suspended Solids,NA,mg/L,Not detected,2.5,Std Method 2540 E;Fixed and Volatile Solids Ignited at 550 degC;Standard Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,Water Temperature,17.4,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],NA,Wave Scale,2,NA,Detected,NA,NA,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],NA,Wind Velocity,6.5,mph,Detected,NA,NA,NA,NA
NZ068,2025-10-14,13:35:00.000[PST],3,pH,7.88,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],35.4,(Bottom) Chlorophyll Fluorescence RFU,0.55,RFU,Detected,NA,NA,NA,NA
D10,2025-10-15,13:15:00.000[PST],35.4,(Bottom) Chlorophyll Fluorescence ug/L,2.25,ug/L,Detected,NA,NA,NA,NA
D10,2025-10-15,13:15:00.000[PST],35.4,(Bottom) Dissolved Oxygen % Saturation,89.6,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D10,2025-10-15,13:15:00.000[PST],35.4,(Bottom) Dissolved Oxygen mg/L,8.07,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D10,2025-10-15,13:15:00.000[PST],35.4,(Bottom) Specific Conductance,11917,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],35.4,(Bottom) Turbidity,15.5,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],35.4,(Bottom) Water Temperature,18.47,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],35.4,(Bottom) pH,7.68,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],NA,Air Temperature,59.5,degF,Detected,NA,NA,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Chlorophyll Fluorescence RFU,0.68,RFU,Detected,NA,NA,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Chlorophyll Fluorescence ug/L,2.79,ug/L,Detected,NA,NA,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Chlorophyll a,1.32,ug/L,Detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Dissolved Ammonia,0.05,mg/L,Detected,0.05,EPA 350.1;Ammonia by Automated Colorimetry;EPA Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Dissolved Calcium,68.8,mg/L,Detected,5,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Dissolved Chloride,2910,mg/L,Detected,100,EPA 300.0;Determination of Inorganic Anions by Ion Chromatography;EPA Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Dissolved Nitrate + Nitrite,0.177,mg/L,Detected,0.05,"Std Method 4500-NO3-, F;Nitrate by Automated Cadmium Reduction Method;Standard Methods",NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Dissolved Organic Carbon,1.4,mg/L,Detected,0.5,Std Method 5310 C (D);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Dissolved Organic Nitrogen,0.11,mg/L,Detected,0.1,EPA 351.2/EPA 350.1;Calculation of Dissolved Organic Nitrogen from Total Kjeldahl Nitrogen by Semi-Automated Colorimetry and Ammonia by Automated Colorimetry;EPA Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Dissolved Orthophosphate,0.072,mg/L,Detected,0.05,EPA 365.1;Phosphorus (all forms) by Semi-Automated Colorimetry;EPA Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Dissolved Oxygen % Saturation,90.8,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Dissolved Oxygen mg/L,8.24,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Dissolved Silica,12,mg/L,Detected,0.5,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],0,MVI,1,NA,Detected,NA,NA,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Pheophytin a,NA,ug/L,Not detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],NA,Rain,None,NA,Detected,NA,NA,NA,NA
D10,2025-10-15,13:15:00.000[PST],NA,Secchi Depth,66,cm,Detected,NA,NA,NA,NA
D10,2025-10-15,13:15:00.000[PST],NA,Sky Conditions,Cloudy,NA,Detected,NA,NA,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Specific Conductance,9558,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Total Alkalinity,69.8,mg/L,Detected,20,Std Method 2320 B;Alkalinity by Titration;Standard Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Total Dissolved Solids,5260,mg/L,Detected,2.5,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Total Kjeldahl Nitrogen,0.224,mg/L,Detected,0.1,EPA 351.2;Determination of Total Kjeldahl Nitrogen by Semi-Automated Colorimetry;EPA Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Total Organic Carbon,1.4,mg/L,Detected,0.5,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Total Phosphorus,0.074,mg/L,Detected,0.01,EPA 365.4;Phosphorus by Automated Colorimetry;EPA Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Total Suspended Solids,12.7,mg/L,Detected,2.5,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Turbidity,10.7,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Volatile Suspended Solids,NA,mg/L,Not detected,2.5,Std Method 2540 E;Fixed and Volatile Solids Ignited at 550 degC;Standard Methods,NA,NA
D10,2025-10-15,13:15:00.000[PST],3,Water Temperature,18.47,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,NA
