Lab,Organisms_per_mL,Cells_per_Unit,UnitAbundance,Factor,Cells_per_mL
BSA,27025.8,NA,15,1801.72,27025.8
BSA,745912.08,NA,414,1801.72,745912.08
BSA,102698.04,NA,57,1801.72,102698.04000000001
BSA,1801.72,NA,4,450.43,1801.72
BSA,9459.03,NA,21,450.43,9459.03
BSA,450.43,NA,1,450.43,450.43
BSA,348182.39,NA,773,450.43,348182.39
BSA,900.86,NA,2,450.43,900.86
BSA,35133.54,NA,78,450.43,35133.54
BSA,1801.72,NA,1,1801.72,1801.72
BSA,1801.72,NA,1,1801.72,1801.72
BSA,50448.16,NA,28,1801.72,50448.16
BSA,1801.72,NA,1,1801.72,1801.72
BSA,14413.76,NA,8,1801.72,14413.76
BSA,848610.12,NA,471,1801.72,848610.12
BSA,133327.28,NA,74,1801.72,133327.28
BSA,1801.72,NA,2,900.86,1801.72
BSA,900.86,NA,1,900.86,900.86
BSA,25224.08,NA,28,900.86,25224.08
BSA,900.86,NA,1,900.86,900.86
BSA,517093.64,NA,574,900.86,517093.64
BSA,53150.74,NA,59,900.86,53150.74
BSA,1801.72,NA,1,1801.72,1801.72
BSA,1801.72,NA,1,1801.72,1801.72
BSA,1801.72,NA,1,1801.72,1801.72
BSA,1801.72,NA,1,1801.72,1801.72
BSA,72068.8,NA,40,1801.72,72068.8
BSA,5405.16,NA,3,1801.72,5405.16
BSA,1801.72,NA,1,1801.72,1801.72
BSA,9008.6,NA,5,1801.72,9008.6
BSA,1068419.96,NA,593,1801.72,1068419.96
BSA,156749.64,NA,87,1801.72,156749.64
BSA,1801.72,NA,1,1801.72,1801.72
BSA,7206.88,NA,4,1801.72,7206.88
BSA,1801.72,NA,1,1801.72,1801.72
BSA,3603.44,NA,2,1801.72,3603.44
BSA,690058.76,NA,383,1801.72,690058.76
BSA,12612.04,NA,7,1801.72,12612.04
BSA,1801.72,NA,1,1801.72,1801.72
BSA,54051.6,NA,30,1801.72,54051.6
BSA,900.86,NA,1,900.86,900.86
BSA,900.86,NA,1,900.86,900.86
BSA,8107.74,NA,9,900.86,8107.74
BSA,900.86,NA,1,900.86,900.86
BSA,17116.34,NA,19,900.86,17116.34
BSA,1801.72,NA,2,900.86,1801.72
BSA,1801.72,NA,2,900.86,1801.72
BSA,900.86,NA,1,900.86,900.86
BSA,8107.74,NA,9,900.86,8107.74
BSA,900.86,NA,1,900.86,900.86
BSA,778343.04,NA,864,900.86,778343.04
BSA,4504.3,NA,5,900.86,4504.3
BSA,103598.9,NA,115,900.86,103598.90000000001
BSA,9008.6,NA,5,1801.72,9008.6
BSA,82879.12,NA,46,1801.72,82879.12
BSA,1801.72,NA,1,1801.72,1801.72
BSA,34232.68,NA,19,1801.72,34232.68
BSA,1515246.52,NA,841,1801.72,1515246.52
BSA,210801.24,NA,117,1801.72,210801.24
BSA,1801.72,NA,2,900.86,1801.72
BSA,3603.44,NA,4,900.86,3603.44
BSA,900.86,NA,1,900.86,900.86
BSA,2702.58,NA,3,900.86,2702.58
BSA,850411.84,NA,944,900.86,850411.84
BSA,900.86,NA,1,900.86,900.86
BSA,61258.48,NA,68,900.86,61258.48
BSA,45043,NA,25,1801.72,45043
BSA,1088238.88,NA,604,1801.72,1088238.8800000001
BSA,138732.44,NA,77,1801.72,138732.44
BSA,3603.44,NA,2,1801.72,3603.44
BSA,18017.2,NA,10,1801.72,18017.2
BSA,1801.72,NA,1,1801.72,1801.72
BSA,12612.04,NA,7,1801.72,12612.04
BSA,1477410.4,NA,820,1801.72,1477410.4
BSA,1801.72,NA,1,1801.72,1801.72
BSA,106301.48,NA,59,1801.72,106301.48
BSA,4504.3,NA,1,4504.3,4504.3
BSA,49547.3,NA,11,4504.3,49547.3
BSA,9008.6,NA,2,4504.3,9008.6
BSA,2274671.5,NA,505,4504.3,2274671.5
BSA,180172,NA,40,4504.3,180172
BSA,3002.87,NA,1,3002.87,3002.87
BSA,36034.44,NA,12,3002.87,36034.44
BSA,9008.61,NA,3,3002.87,9008.61
BSA,3002.87,NA,1,3002.87,3002.87
BSA,2014925.77,NA,671,3002.87,2014925.77
BSA,21020.09,NA,7,3002.87,21020.09
BSA,213203.77,NA,71,3002.87,213203.77
BSA,3002.87,NA,1,3002.87,3002.87
BSA,27025.83,NA,9,3002.87,27025.829999999998
BSA,18017.22,NA,6,3002.87,18017.22
BSA,1129079.12,NA,376,3002.87,1129079.1199999999
BSA,138132.02,NA,46,3002.87,138132.02
BSA,18017.2,NA,4,4504.3,18017.2
BSA,18017.2,NA,4,4504.3,18017.2
BSA,2202602.7,NA,489,4504.3,2202602.7
BSA,247736.5,NA,55,4504.3,247736.5
BSA,4504.3,NA,1,4504.3,4504.3
BSA,6434.7,NA,5,1286.94,6434.700000000001
BSA,3860.82,NA,3,1286.94,3860.82
BSA,478741.68,NA,372,1286.94,478741.68
BSA,1286.94,NA,1,1286.94,1286.94
BSA,1286.94,NA,1,1286.94,1286.94
BSA,75929.46,NA,59,1286.94,75929.46
BSA,13512.9,NA,3,4504.3,13512.900000000001
BSA,18017.2,NA,4,4504.3,18017.2
BSA,18017.2,NA,4,4504.3,18017.2
BSA,1526957.7,NA,339,4504.3,1526957.7
BSA,252240.8,NA,56,4504.3,252240.80000000002
BSA,108103.2,NA,24,4504.3,108103.20000000001
BSA,4504.3,NA,1,4504.3,4504.3
BSA,2689067.1,NA,597,4504.3,2689067.1
BSA,4504.3,NA,1,4504.3,4504.3
BSA,333318.2,NA,74,4504.3,333318.2
BSA,600.57,NA,1,600.57,600.57
BSA,1201.14,NA,2,600.57,1201.14
BSA,12011.4,NA,20,600.57,12011.400000000001
BSA,1201.14,NA,2,600.57,1201.14
BSA,1201.14,NA,2,600.57,1201.14
BSA,448025.22,NA,746,600.57,448025.22000000003
BSA,1201.14,NA,2,600.57,1201.14
BSA,51048.45,NA,85,600.57,51048.450000000004
BSA,450.43,NA,1,450.43,450.43
BSA,3153.01,NA,7,450.43,3153.01
BSA,450.43,NA,1,450.43,450.43
BSA,11260.75,NA,25,450.43,11260.75
BSA,1351.29,NA,3,450.43,1351.29
BSA,900.86,NA,2,450.43,900.86
BSA,1801.72,NA,4,450.43,1801.72
BSA,261699.83,NA,581,450.43,261699.83000000002
BSA,31079.67,NA,69,450.43,31079.670000000002
BSA,450.43,NA,1,450.43,450.43
BSA,450.43,NA,1,450.43,450.43
BSA,450.43,NA,1,450.43,450.43
BSA,17116.34,NA,38,450.43,17116.34
BSA,450.43,NA,1,450.43,450.43
BSA,900.86,NA,2,450.43,900.86
BSA,450.43,NA,1,450.43,450.43
BSA,294130.79,NA,653,450.43,294130.79
BSA,28827.52,NA,64,450.43,28827.52
BSA,1801.72,NA,1,1801.72,1801.72
BSA,1801.72,NA,1,1801.72,1801.72
BSA,18017.2,NA,10,1801.72,18017.2
BSA,612584.8,NA,340,1801.72,612584.8
BSA,1801.72,NA,1,1801.72,1801.72
BSA,109904.92,NA,61,1801.72,109904.92
BSA,1501.43,NA,1,1501.43,1501.43
BSA,7507.15,NA,5,1501.43,7507.1500000000005
BSA,530004.79,NA,353,1501.43,530004.79
BSA,72068.64,NA,48,1501.43,72068.64
BSA,1501.43,NA,1,1501.43,1501.43
BSA,63060.06,NA,42,1501.43,63060.060000000005
BSA,6005.7,NA,10,600.57,6005.700000000001
BSA,34833.06,NA,58,600.57,34833.060000000005
BSA,600.57,NA,1,600.57,600.57
BSA,1801.71,NA,3,600.57,1801.71
BSA,600.57,NA,1,600.57,600.57
BSA,600.57,NA,1,600.57,600.57
BSA,5405.13,NA,9,600.57,5405.13
BSA,1201.14,NA,2,600.57,1201.14
BSA,540513,NA,900,600.57,540513
BSA,600.57,NA,1,600.57,600.57
BSA,600.57,NA,1,600.57,600.57
BSA,3002.85,NA,5,600.57,3002.8500000000004
BSA,72668.97,NA,121,600.57,72668.97
BSA,10810.32,NA,6,1801.72,10810.32
BSA,1801.72,NA,1,1801.72,1801.72
BSA,1801.72,NA,1,1801.72,1801.72
BSA,36034.4,NA,20,1801.72,36034.4
BSA,1801.72,NA,1,1801.72,1801.72
BSA,794558.52,NA,441,1801.72,794558.52
BSA,3603.44,NA,2,1801.72,3603.44
BSA,3603.44,NA,2,1801.72,3603.44
BSA,90086,NA,50,1801.72,90086
BSA,900.86,NA,1,900.86,900.86
BSA,13512.9,NA,15,900.86,13512.9
BSA,6306.02,NA,7,900.86,6306.02
BSA,472951.5,NA,525,900.86,472951.5
BSA,49547.3,NA,55,900.86,49547.3
BSA,900.86,NA,1,900.86,900.86
BSA,2702.58,NA,3,900.86,2702.58
BSA,24323.22,NA,27,900.86,24323.22
BSA,900.86,NA,1,900.86,900.86
BSA,900.86,NA,1,900.86,900.86
BSA,1801.72,NA,2,900.86,1801.72
BSA,431511.94,NA,479,900.86,431511.94
BSA,900.86,NA,1,900.86,900.86
BSA,67564.5,NA,75,900.86,67564.5
BSA,4504.3,NA,5,900.86,4504.3
BSA,20719.78,NA,23,900.86,20719.78
BSA,1801.72,NA,2,900.86,1801.72
BSA,4504.3,NA,5,900.86,4504.3
BSA,536912.56,NA,596,900.86,536912.56
BSA,900.86,NA,1,900.86,900.86
BSA,73870.52,NA,82,900.86,73870.52
BSA,1501.43,NA,1,1501.43,1501.43
BSA,33031.46,NA,22,1501.43,33031.46
BSA,493970.47,NA,329,1501.43,493970.47000000003
BSA,1501.43,NA,1,1501.43,1501.43
BSA,70567.21,NA,47,1501.43,70567.21
BSA,1000.96,NA,2,500.48,1000.96
BSA,2001.92,NA,4,500.48,2001.92
BSA,2001.92,NA,4,500.48,2001.92
BSA,182174.72,NA,364,500.48,182174.72
BSA,18017.28,NA,36,500.48,18017.28
BSA,4504.29,NA,3,1501.43,4504.29
BSA,21020.02,NA,14,1501.43,21020.02
BSA,624594.88,NA,416,1501.43,624594.88
BSA,1501.43,NA,1,1501.43,1501.43
BSA,73570.07,NA,49,1501.43,73570.07
BSA,37836.12,NA,21,1801.72,37836.12
BSA,5405.16,NA,3,1801.72,5405.16
BSA,954911.6,NA,530,1801.72,954911.6
BSA,5405.16,NA,3,1801.72,5405.16
BSA,122516.96,NA,68,1801.72,122516.96
BSA,2502.39,NA,1,2502.39,2502.39
BSA,40038.24,NA,16,2502.39,40038.24
BSA,933391.47,NA,373,2502.39,933391.47
BSA,167660.13,NA,67,2502.39,167660.13
BSA,2502.39,NA,1,2502.39,2502.39
BSA,10009.56,NA,4,2502.39,10009.56
BSA,5004.78,NA,2,2502.39,5004.78
BSA,60057.36,NA,24,2502.39,60057.36
BSA,2502.39,NA,1,2502.39,2502.39
BSA,903362.79,NA,361,2502.39,903362.7899999999
BSA,2502.39,NA,1,2502.39,2502.39
BSA,177669.69,NA,71,2502.39,177669.69
BSA,3603.44,NA,4,900.86,3603.44
BSA,900.86,NA,1,900.86,900.86
BSA,900.86,NA,1,900.86,900.86
BSA,27025.8,NA,30,900.86,27025.8
BSA,900.86,NA,1,900.86,900.86
BSA,1801.72,NA,2,900.86,1801.72
BSA,900.86,NA,1,900.86,900.86
BSA,415296.46,NA,461,900.86,415296.46
BSA,900.86,NA,1,900.86,900.86
BSA,61258.48,NA,68,900.86,61258.48
BSA,18017.2,NA,4,4504.3,18017.2
BSA,49547.3,NA,11,4504.3,49547.3
BSA,4504.3,NA,1,4504.3,4504.3
BSA,1810728.6,NA,402,4504.3,1810728.6
BSA,405387,NA,90,4504.3,405387
BSA,900.86,NA,1,900.86,900.86
BSA,4504.3,NA,5,900.86,4504.3
BSA,4504.3,NA,5,900.86,4504.3
BSA,27025.8,NA,30,900.86,27025.8
BSA,900.86,NA,1,900.86,900.86
BSA,900.86,NA,1,900.86,900.86
BSA,9909.46,NA,11,900.86,9909.460000000001
BSA,400882.7,NA,445,900.86,400882.7
BSA,1801.72,NA,2,900.86,1801.72
BSA,54051.6,NA,60,900.86,54051.6
BSA,450.43,NA,1,450.43,450.43
BSA,450.43,NA,1,450.43,450.43
BSA,450.43,NA,1,450.43,450.43
BSA,900.86,NA,2,450.43,900.86
BSA,450.43,NA,1,450.43,450.43
BSA,14413.76,NA,32,450.43,14413.76
BSA,2702.58,NA,6,450.43,2702.58
BSA,4504.3,NA,10,450.43,4504.3
BSA,450.43,NA,1,450.43,450.43
BSA,242331.34,NA,538,450.43,242331.34
BSA,48646.44,NA,108,450.43,48646.44
BSA,900.86,NA,2,450.43,900.86
BSA,900.86,NA,2,450.43,900.86
BSA,7206.88,NA,16,450.43,7206.88
BSA,450.43,NA,1,450.43,450.43
BSA,196387.48,NA,436,450.43,196387.48
BSA,3002.85,NA,5,600.57,3002.8500000000004
BSA,600.57,NA,1,600.57,600.57
BSA,1201.14,NA,2,600.57,1201.14
BSA,12611.97,NA,21,600.57,12611.970000000001
BSA,1201.14,NA,2,600.57,1201.14
BSA,1201.14,NA,2,600.57,1201.14
BSA,600.57,NA,1,600.57,600.57
BSA,257043.96,NA,428,600.57,257043.96000000002
BSA,750.72,NA,1,750.72,750.72
BSA,750.72,NA,1,750.72,750.72
BSA,28527.36,NA,38,750.72,28527.36
BSA,1501.44,NA,2,750.72,1501.44
BSA,337824,NA,450,750.72,337824
BSA,1501.44,NA,2,750.72,1501.44
BSA,900.86,NA,2,450.43,900.86
BSA,450.43,NA,1,450.43,450.43
BSA,5855.59,NA,13,450.43,5855.59
BSA,900.86,NA,2,450.43,900.86
BSA,450.43,NA,1,450.43,450.43
BSA,187829.31,NA,417,450.43,187829.31
BSA,3153.01,NA,7,450.43,3153.01
BSA,450.43,NA,1,450.43,450.43
BSA,450.43,NA,1,450.43,450.43
BSA,186478.02,NA,414,450.43,186478.02
BSA,750.72,NA,1,750.72,750.72
BSA,3002.88,NA,4,750.72,3002.88
BSA,357342.72,NA,476,750.72,357342.72000000003
BSA,4504.32,NA,12,375.36,4504.32
BSA,375.36,NA,1,375.36,375.36
BSA,150894.72,NA,402,375.36,150894.72
BSA,563.04,NA,1,563.04,563.04
BSA,563.04,NA,1,563.04,563.04
BSA,563.04,NA,1,563.04,563.04
BSA,6756.48,NA,12,563.04,6756.48
BSA,563.04,NA,1,563.04,563.04
BSA,228031.2,NA,405,563.04,228031.19999999998
BSA,563.04,NA,1,563.04,563.04
BSA,321.74,NA,1,321.74,321.74
BSA,4504.36,NA,14,321.74,4504.360000000001
BSA,144461.26,NA,449,321.74,144461.26
BSA,2252.16,NA,3,750.72,2252.16
BSA,750.72,NA,1,750.72,750.72
BSA,750.72,NA,1,750.72,750.72
BSA,3753.6,NA,5,750.72,3753.6000000000004
BSA,750.72,NA,1,750.72,750.72
BSA,6005.76,NA,8,750.72,6005.76
BSA,1501.44,NA,2,750.72,1501.44
BSA,293531.52,NA,391,750.72,293531.52
BSA,1351.29,NA,3,450.43,1351.29
BSA,205396.08,NA,456,450.43,205396.08000000002
BSA,450.43,NA,1,450.43,450.43
BSA,450.43,NA,1,450.43,450.43
BSA,4504.3,NA,10,450.43,4504.3
BSA,218008.12,NA,484,450.43,218008.12
BSA,2702.58,NA,6,450.43,2702.58
BSA,643.47,NA,1,643.47,643.47
BSA,1286.94,NA,2,643.47,1286.94
BSA,7078.17,NA,11,643.47,7078.17
BSA,643.47,NA,1,643.47,643.47
BSA,1930.41,NA,3,643.47,1930.41
BSA,267683.52,NA,416,643.47,267683.52
BSA,1351.29,NA,3,450.43,1351.29
BSA,450.43,NA,1,450.43,450.43
BSA,5855.59,NA,13,450.43,5855.59
BSA,3153.01,NA,7,450.43,3153.01
BSA,211702.1,NA,470,450.43,211702.1
BSA,1126.07,NA,1,1126.07,1126.07
BSA,11260.7,NA,10,1126.07,11260.699999999999
BSA,1126.07,NA,1,1126.07,1126.07
BSA,445923.72,NA,396,1126.07,445923.72
BSA,1126.07,NA,1,1126.07,1126.07
BSA,3603.44,NA,4,900.86,3603.44
BSA,900.86,NA,1,900.86,900.86
BSA,9008.6,NA,10,900.86,9008.6
BSA,1801.72,NA,2,900.86,1801.72
BSA,349533.68,NA,388,900.86,349533.68
BSA,1801.72,NA,2,900.86,1801.72
BSA,900.86,NA,1,900.86,900.86
BSA,23422.36,NA,13,1801.72,23422.36
BSA,1801.72,NA,1,1801.72,1801.72
BSA,1019773.52,NA,566,1801.72,1019773.52
BSA,1801.72,NA,2,900.86,1801.72
BSA,1801.72,NA,2,900.86,1801.72
BSA,9909.46,NA,11,900.86,9909.460000000001
BSA,900.86,NA,1,900.86,900.86
BSA,1801.72,NA,2,900.86,1801.72
BSA,4504.3,NA,5,900.86,4504.3
BSA,348632.82,NA,387,900.86,348632.82
BSA,900.86,NA,1,900.86,900.86
BSA,1801.72,NA,1,1801.72,1801.72
BSA,1801.72,NA,1,1801.72,1801.72
BSA,45043,NA,25,1801.72,45043
BSA,7206.88,NA,4,1801.72,7206.88
BSA,3603.44,NA,2,1801.72,3603.44
BSA,9008.6,NA,5,1801.72,9008.6
BSA,1295436.68,NA,719,1801.72,1295436.68
BSA,3603.44,NA,2,1801.72,3603.44
BSA,2144.9,NA,1,2144.9,2144.9
BSA,2144.9,NA,1,2144.9,2144.9
BSA,2144.9,NA,1,2144.9,2144.9
BSA,4289.8,NA,2,2144.9,4289.8
BSA,19304.1,NA,9,2144.9,19304.100000000002
BSA,887988.6,NA,414,2144.9,887988.6000000001
BSA,45043.04,NA,16,2815.19,45043.04
BSA,8445.57,NA,3,2815.19,8445.57
BSA,2815.19,NA,1,2815.19,2815.19
BSA,1255574.74,NA,446,2815.19,1255574.74
BSA,2815.19,NA,1,2815.19,2815.19
BSA,2815.19,NA,1,2815.19,2815.19
BSA,450.43,NA,1,450.43,450.43
BSA,900.86,NA,2,450.43,900.86
BSA,900.86,NA,2,450.43,900.86
BSA,1801.72,NA,4,450.43,1801.72
BSA,7657.31,NA,17,450.43,7657.31
BSA,450.43,NA,1,450.43,450.43
BSA,900.86,NA,2,450.43,900.86
BSA,450.43,NA,1,450.43,450.43
BSA,2702.58,NA,6,450.43,2702.58
BSA,201792.64,NA,448,450.43,201792.64
BSA,450.43,NA,1,450.43,450.43
BSA,900.86,NA,1,900.86,900.86
BSA,1801.72,NA,2,900.86,1801.72
BSA,18918.06,NA,21,900.86,18918.06
BSA,900.86,NA,1,900.86,900.86
BSA,900.86,NA,1,900.86,900.86
BSA,3603.44,NA,4,900.86,3603.44
BSA,3603.44,NA,4,900.86,3603.44
BSA,392774.96,NA,436,900.86,392774.96
BSA,900.86,NA,1,900.86,900.86
BSA,900.86,NA,1,900.86,900.86
BSA,1501.43,NA,1,1501.43,1501.43
BSA,7507.15,NA,5,1501.43,7507.1500000000005
BSA,1501.43,NA,1,1501.43,1501.43
BSA,687654.94,NA,458,1501.43,687654.9400000001
BSA,1801.72,NA,1,1801.72,1801.72
BSA,1801.72,NA,1,1801.72,1801.72
BSA,3603.44,NA,2,1801.72,3603.44
BSA,1801.72,NA,1,1801.72,1801.72
BSA,25224.08,NA,14,1801.72,25224.08
BSA,3603.44,NA,2,1801.72,3603.44
BSA,3603.44,NA,2,1801.72,3603.44
BSA,740506.92,NA,411,1801.72,740506.92
BSA,1801.72,NA,2,900.86,1801.72
BSA,2702.58,NA,3,900.86,2702.58
BSA,1801.72,NA,2,900.86,1801.72
BSA,900.86,NA,1,900.86,900.86
BSA,23422.36,NA,26,900.86,23422.36
BSA,4504.3,NA,5,900.86,4504.3
BSA,2702.58,NA,3,900.86,2702.58
BSA,900.86,NA,1,900.86,900.86
BSA,900.86,NA,1,900.86,900.86
BSA,486464.4,NA,540,900.86,486464.4
BSA,900.86,NA,1,900.86,900.86
BSA,1801.71,NA,3,600.57,1801.71
BSA,1201.14,NA,2,600.57,1201.14
BSA,600.57,NA,1,600.57,600.57
BSA,600.57,NA,1,600.57,600.57
BSA,12611.97,NA,21,600.57,12611.970000000001
BSA,2402.28,NA,4,600.57,2402.28
BSA,600.57,NA,1,600.57,600.57
BSA,1201.14,NA,2,600.57,1201.14
BSA,341123.76,NA,568,600.57,341123.76
BSA,450.43,NA,1,450.43,450.43
BSA,450.43,NA,1,450.43,450.43
BSA,450.43,NA,1,450.43,450.43
BSA,187829.31,NA,417,450.43,187829.31
BSA,900.86,NA,2,450.43,900.86
BSA,1351.29,NA,3,450.43,1351.29
BSA,900.86,NA,2,450.43,900.86
BSA,14864.19,NA,33,450.43,14864.19
BSA,450.43,NA,1,450.43,450.43
BSA,450.43,NA,1,450.43,450.43
BSA,2702.58,NA,6,450.43,2702.58
BSA,1801.72,NA,4,450.43,1801.72
BSA,4954.73,NA,11,450.43,4954.7300000000005
BSA,228368.01,NA,507,450.43,228368.01
BSA,1201.14,NA,2,600.57,1201.14
BSA,600.57,NA,1,600.57,600.57
BSA,12011.4,NA,20,600.57,12011.400000000001
BSA,7206.84,NA,12,600.57,7206.84
BSA,600.57,NA,1,600.57,600.57
BSA,272058.21,NA,453,600.57,272058.21
BSA,1126.08,NA,2,563.04,1126.08
BSA,1126.08,NA,2,563.04,1126.08
BSA,18017.28,NA,32,563.04,18017.28
BSA,7319.52,NA,13,563.04,7319.5199999999995
BSA,2252.16,NA,4,563.04,2252.16
BSA,1689.12,NA,3,563.04,1689.12
BSA,206072.64,NA,366,563.04,206072.63999999998
BSA,321.74,NA,1,321.74,321.74
BSA,321.74,NA,1,321.74,321.74
BSA,643.48,NA,2,321.74,643.48
BSA,1286.96,NA,4,321.74,1286.96
BSA,4182.62,NA,13,321.74,4182.62
BSA,643.48,NA,2,321.74,643.48
BSA,1286.96,NA,4,321.74,1286.96
BSA,1930.44,NA,6,321.74,1930.44
BSA,130304.7,NA,405,321.74,130304.7
BSA,321.74,NA,1,321.74,321.74
BSA,120490.56,NA,428,281.52,120490.56
BSA,281.52,NA,1,281.52,281.52
BSA,643.48,NA,2,321.74,643.48
BSA,965.22,NA,3,321.74,965.22
BSA,134487.32,NA,418,321.74,134487.32
BSA,1228.44,NA,3,409.48,1228.44
BSA,1637.92,NA,4,409.48,1637.92
BSA,170753.16,NA,417,409.48,170753.16
BSA,409.48,NA,1,409.48,409.48
BSA,500.48,NA,1,500.48,500.48
BSA,1000.96,NA,2,500.48,1000.96
BSA,500.48,NA,1,500.48,500.48
BSA,224215.04,NA,448,500.48,224215.04
BSA,321.74,NA,1,321.74,321.74
BSA,134487.32,NA,418,321.74,134487.32
BSA,321.74,NA,1,321.74,321.74
BSA,272.99,NA,1,272.99,272.99
BSA,7097.74,NA,26,272.99,7097.74
BSA,3275.88,NA,12,272.99,3275.88
BSA,272.99,NA,1,272.99,272.99
BSA,545.98,NA,2,272.99,545.98
BSA,100187.33,NA,367,272.99,100187.33
BSA,563.04,NA,2,281.52,563.04
BSA,118519.92,NA,421,281.52,118519.92
BSA,3002.86,NA,2,1501.43,3002.86
BSA,3002.86,NA,2,1501.43,3002.86
BSA,37535.75,NA,25,1501.43,37535.75
BSA,3002.86,NA,2,1501.43,3002.86
BSA,588560.56,NA,392,1501.43,588560.56
BSA,3002.86,NA,2,1501.43,3002.86
BSA,643.47,NA,1,643.47,643.47
BSA,643.47,NA,1,643.47,643.47
BSA,262535.76,NA,408,643.47,262535.76
BSA,527645.4,NA,410,1286.94,527645.4
BSA,900.86,NA,1,900.86,900.86
BSA,900.86,NA,1,900.86,900.86
BSA,27025.8,NA,30,900.86,27025.8
BSA,5405.16,NA,6,900.86,5405.16
BSA,1801.72,NA,2,900.86,1801.72
BSA,1801.72,NA,2,900.86,1801.72
BSA,374757.76,NA,416,900.86,374757.76
BSA,900.86,NA,1,900.86,900.86
BSA,2285930.22,NA,406,5630.37,2285930.2199999997
BSA,900.86,NA,1,900.86,900.86
BSA,479257.52,NA,532,900.86,479257.52
BSA,7206.88,NA,4,1801.72,7206.88
BSA,37836.12,NA,21,1801.72,37836.12
BSA,3603.44,NA,2,1801.72,3603.44
BSA,3603.44,NA,2,1801.72,3603.44
BSA,1412548.48,NA,784,1801.72,1412548.48
BSA,3603.44,NA,2,1801.72,3603.44
BSA,375.36,NA,1,375.36,375.36
BSA,2252.16,NA,6,375.36,2252.16
BSA,4879.68,NA,13,375.36,4879.68
BSA,4504.32,NA,12,375.36,4504.32
BSA,1501.44,NA,4,375.36,1501.44
BSA,1126.08,NA,3,375.36,1126.08
BSA,750.72,NA,2,375.36,750.72
BSA,137006.4,NA,365,375.36,137006.4
BSA,375.36,NA,1,375.36,375.36
BSA,1501.43,NA,1,1501.43,1501.43
BSA,24022.88,NA,16,1501.43,24022.88
BSA,3002.86,NA,2,1501.43,3002.86
BSA,572044.83,NA,381,1501.43,572044.8300000001
BSA,900.86,NA,1,900.86,900.86
BSA,17116.34,NA,19,900.86,17116.34
BSA,4504.3,NA,5,900.86,4504.3
BSA,9909.46,NA,11,900.86,9909.460000000001
BSA,369352.6,NA,410,900.86,369352.6
BSA,1801.72,NA,2,900.86,1801.72
BSA,900.86,NA,1,900.86,900.86
BSA,1689.12,NA,3,563.04,1689.12
BSA,14076,NA,25,563.04,14076
BSA,3378.24,NA,6,563.04,3378.24
BSA,214518.24,NA,381,563.04,214518.24
BSA,1126.08,NA,2,563.04,1126.08
BSA,12612.04,NA,7,1801.72,12612.04
BSA,66663.64,NA,37,1801.72,66663.64
BSA,9008.6,NA,5,1801.72,9008.6
BSA,14413.76,NA,8,1801.72,14413.76
BSA,918877.2,NA,510,1801.72,918877.2000000001
BSA,1801.72,NA,1,1801.72,1801.72
BSA,1801.72,NA,1,1801.72,1801.72
BSA,900.86,NA,1,900.86,900.86
BSA,1801.72,NA,2,900.86,1801.72
BSA,17116.34,NA,19,900.86,17116.34
BSA,900.86,NA,1,900.86,900.86
BSA,4504.3,NA,5,900.86,4504.3
BSA,4504.3,NA,5,900.86,4504.3
BSA,364848.3,NA,405,900.86,364848.3
BSA,900.86,NA,1,900.86,900.86
BSA,450.43,NA,1,450.43,450.43
BSA,3153.01,NA,7,450.43,3153.01
BSA,450.43,NA,1,450.43,450.43
BSA,1351.29,NA,3,450.43,1351.29
BSA,1351.29,NA,3,450.43,1351.29
BSA,900.86,NA,2,450.43,900.86
BSA,450.43,NA,1,450.43,450.43
BSA,450.43,NA,1,450.43,450.43
BSA,450.43,NA,1,450.43,450.43
BSA,268456.28,NA,596,450.43,268456.28
BSA,450.43,NA,1,450.43,450.43
BSA,900.86,NA,2,450.43,900.86
BSA,900.86,NA,2,450.43,900.86
BSA,600.57,NA,1,600.57,600.57
BSA,13212.54,NA,22,600.57,13212.54
BSA,3603.42,NA,6,600.57,3603.42
BSA,1201.14,NA,2,600.57,1201.14
BSA,255842.82,NA,426,600.57,255842.82
BSA,600.57,NA,1,600.57,600.57
BSA,900.86,NA,2,450.43,900.86
BSA,450.43,NA,1,450.43,450.43
BSA,1351.29,NA,3,450.43,1351.29
BSA,450.43,NA,1,450.43,450.43
BSA,900.86,NA,2,450.43,900.86
BSA,450.43,NA,1,450.43,450.43
BSA,450.43,NA,1,450.43,450.43
BSA,450.43,NA,1,450.43,450.43
BSA,450.43,NA,1,450.43,450.43
BSA,900.86,NA,2,450.43,900.86
BSA,174316.41,NA,387,450.43,174316.41
BSA,450.43,NA,1,450.43,450.43
BSA,2702.58,NA,3,900.86,2702.58
BSA,9008.6,NA,10,900.86,9008.6
BSA,900.86,NA,1,900.86,900.86
BSA,1801.72,NA,2,900.86,1801.72
BSA,900.86,NA,1,900.86,900.86
BSA,900.86,NA,1,900.86,900.86
BSA,408990.44,NA,454,900.86,408990.44
BSA,1501.44,NA,6,250.24,1501.44
BSA,250.24,NA,1,250.24,250.24
BSA,500.48,NA,2,250.24,500.48
BSA,500.48,NA,2,250.24,500.48
BSA,1251.2,NA,5,250.24,1251.2
BSA,500.48,NA,2,250.24,500.48
BSA,500.48,NA,2,250.24,500.48
BSA,250.24,NA,1,250.24,250.24
BSA,1251.2,NA,5,250.24,1251.2
BSA,250.24,NA,1,250.24,250.24
