Region,Region Abbreviation,Year,Season,Month,SampleDate,SampleTime,StationCode,Factor,Taxon,Algal Type,Genus,Species,Unit Abundance,Total Cells Counted,GALD 1,Group Code,Biovolume (individual cell),Biovolume per mL
Southern Interior Delta,SID,2019,Summer,Jun,6/6/2019,11:00,C10A,209.08,Drepanochloris nannoselene,Green Alga,Drepanochloris,nannoselene,1,1,7.4,i,4.99,1044.12
Southern Interior Delta,SID,2019,Summer,Jun,6/6/2019,11:00,C10A,209.08,Monoraphidium sp.,Green Alga,Monoraphidium,sp.,1,1,18.5,i,7.85,1640.44
Southern Interior Delta,SID,2019,Summer,Jun,6/6/2019,11:00,C10A,209.08,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,1,1,14.8,i,424.35,88721.63
Southern Interior Delta,SID,2019,Summer,Jun,6/6/2019,11:00,C10A,209.08,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,389,794,0.8,c,0.18,29881.28
Southern Interior Delta,SID,2019,Summer,Jun,6/6/2019,11:00,C10A,209.08,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,sp.,1,16,6.5,f,18.43,61650.44
Northern Interior Delta,NID,2019,Summer,Jun,6/11/2019,14:05,NZ068,270.57,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,1,1,3.7,i,30.11,8145.75
Northern Interior Delta,NID,2019,Summer,Jun,6/11/2019,14:05,NZ068,270.57,Thalassiosira sp.,Centric Diatom,Thalassiosira,sp.,1,1,9.3,i,502.67,136008.80
Northern Interior Delta,NID,2019,Summer,Jun,6/11/2019,14:05,NZ068,270.57,Chlorella sp.,Green Alga,Chlorella,sp.,8,8,2.8,i,4.85,10496.05
Northern Interior Delta,NID,2019,Summer,Jun,6/11/2019,14:05,NZ068,270.57,Desmodesmus sp.,Green Alga,Desmodesmus,sp.,1,4,5.6,c,22.99,24879.53
Northern Interior Delta,NID,2019,Summer,Jun,6/11/2019,14:05,NZ068,270.57,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,399,812,0.8,c,0.18,39546.53
Northern Interior Delta,NID,2019,Summer,Jun,6/11/2019,14:05,NZ068,270.57,cf. Synechococcus sp.,Cyanobacterium,Synechococcus,sp.,2,4,1.9,c,3.59,3886.86
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,10:00,D41,219.03,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,3,3,5.6,i,62.44,41032.28
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,10:00,D41,219.03,Chlorella sp.,Green Alga,Chlorella,sp.,2,2,2.8,i,7.24,3170.82
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,10:00,D41,219.03,Drepanochloris nannoselene,Green Alga,Drepanochloris,nannoselene,1,1,5.6,i,3.85,843.02
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,10:00,D41,219.03,Plagioselmis prolonga,Cryptophyte,Plagioselmis,prolonga,2,2,6.5,i,108.40,47485.45
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,10:00,D41,219.03,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,413,857,0.8,c,0.18,33788.03
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,10:00,D41,219.03,Peridinium sp.,Dinoflagellate,Peridinium,sp.,1,1,29.6,i,6365.24,1394197.11
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,11:05,NZ002,901.46,Navicula sp.,Pennate Diatom,Navicula,sp.,1,1,24.1,i,565.95,510181.22
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,11:05,NZ002,901.46,Chlorella sp.,Green Alga,Chlorella,sp.,4,4,1.9,i,3.59,12949.88
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,11:05,NZ002,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,506,1028,0.8,c,0.18,166806.26
Grizzly.Suisun Bay,GSB,2019,Summer,Jun,6/12/2019,12:10,NZS42,707.65,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,3,3,7.4,i,175.87,373360.87
Grizzly.Suisun Bay,GSB,2019,Summer,Jun,6/12/2019,12:10,NZS42,707.65,Chlorella sp.,Green Alga,Chlorella,sp.,2,2,1.9,i,3.59,5082.82
Grizzly.Suisun Bay,GSB,2019,Summer,Jun,6/12/2019,12:10,NZS42,707.65,cf. Chrysochromulina sp.,Haptophyte,Chrysochromulina,sp.,1,1,2.8,i,11.49,8133.69
Grizzly.Suisun Bay,GSB,2019,Summer,Jun,6/12/2019,12:10,NZS42,707.65,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,415,839,0.8,c,0.18,106868.55
Grizzly.Suisun Bay,GSB,2019,Summer,Jun,6/12/2019,11:20,D7,707.65,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,2,2,7.4,i,142.39,201526.78
Grizzly.Suisun Bay,GSB,2019,Summer,Jun,6/12/2019,11:20,D7,707.65,Skeletonema sp.,Centric Diatom,Skeletonema,sp.,1,1,5.6,i,34.48,24401.08
Grizzly.Suisun Bay,GSB,2019,Summer,Jun,6/12/2019,11:20,D7,707.65,Chlorella sp.,Green Alga,Chlorella,sp.,9,9,2.8,i,4.85,30882.62
Grizzly.Suisun Bay,GSB,2019,Summer,Jun,6/12/2019,11:20,D7,707.65,Monoraphidium sp.,Green Alga,Monoraphidium,sp.,1,1,9.3,i,17.58,12439.53
Grizzly.Suisun Bay,GSB,2019,Summer,Jun,6/12/2019,11:20,D7,707.65,Scenedesmus sp.,Green Alga,Scenedesmus,sp.,1,2,3.7,c,6.99,9898.12
Grizzly.Suisun Bay,GSB,2019,Summer,Jun,6/12/2019,11:20,D7,707.65,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,414,839,0.8,c,0.18,106868.55
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,9:05,D41A,766.62,Cyclotella meneghiniana,Centric Diatom,Cyclotella,meneghiniana,1,1,9.3,i,251.34,192679.13
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,9:05,D41A,766.62,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,1,1,13,i,982.22,752983.55
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,9:05,D41A,766.62,Chlorella sp.,Green Alga,Chlorella,sp.,1,1,1.9,i,3.59,2753.19
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,9:05,D41A,766.62,cf. Kephyrion sp.,Chrysophyte,Kephyrion,sp.,1,1,4.6,i,18.88,14476.04
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,9:05,D41A,766.62,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,414,844,0.8,c,0.18,116464.21
Southern Interior Delta,SID,2019,Summer,Jun,6/10/2019,10:25,MD10A,229.98,Cyclotella meneghiniana,Centric Diatom,Cyclotella,meneghiniana,1,1,10.2,i,604.67,139065.81
Southern Interior Delta,SID,2019,Summer,Jun,6/10/2019,10:25,MD10A,229.98,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,1,1,4.6,i,61.49,14141.83
Southern Interior Delta,SID,2019,Summer,Jun,6/10/2019,10:25,MD10A,229.98,Chlorella sp.,Green Alga,Chlorella,sp.,51,51,2.8,i,4.85,56875.49
Southern Interior Delta,SID,2019,Summer,Jun,6/10/2019,10:25,MD10A,229.98,Drepanochloris nannoselene,Green Alga,Drepanochloris,nannoselene,1,1,3.7,i,2.64,607.19
Southern Interior Delta,SID,2019,Summer,Jun,6/10/2019,10:25,MD10A,229.98,Monoraphidium sp.,Green Alga,Monoraphidium,sp.,7,7,7.4,i,2.97,4779.45
Southern Interior Delta,SID,2019,Summer,Jun,6/10/2019,10:25,MD10A,229.98,Scenedesmus sp.,Green Alga,Scenedesmus,sp.,1,2,4.6,i,8.69,3999.37
Southern Interior Delta,SID,2019,Summer,Jun,6/10/2019,10:25,MD10A,229.98,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,1,1,13,i,372.74,85724.28
Southern Interior Delta,SID,2019,Summer,Jun,6/10/2019,10:25,MD10A,229.98,Chroococcus minimus,Cyanobacterium,Chroococcus,minimus,3,6,1.9,i,3.59,4955.75
Southern Interior Delta,SID,2019,Summer,Jun,6/10/2019,10:25,MD10A,229.98,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,354,718,0.8,c,0.18,29723.21
Confluence,CON,2019,Summer,Jun,6/11/2019,12:30,D4,328.55,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,4,4,5.6,i,69.77,91694.68
Confluence,CON,2019,Summer,Jun,6/11/2019,12:30,D4,328.55,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,1,1,20.4,i,105.67,34718.48
Confluence,CON,2019,Summer,Jun,6/11/2019,12:30,D4,328.55,Skeletonema sp.,Centric Diatom,Skeletonema,sp.,1,1,9.3,i,99.99,32853.12
Confluence,CON,2019,Summer,Jun,6/11/2019,12:30,D4,328.55,Chlorella sp.,Green Alga,Chlorella,sp.,16,16,2.8,i,6.37,33489.03
Confluence,CON,2019,Summer,Jun,6/11/2019,12:30,D4,328.55,Plagioselmis prolonga,Cryptophyte,Plagioselmis,prolonga,1,1,5.6,i,76.35,25085.80
Confluence,CON,2019,Summer,Jun,6/11/2019,12:30,D4,328.55,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,397,815,0.8,c,0.18,48198.21
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,11:30,NZ004,751.22,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,1,1,7.4,i,159.13,119541.90
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,11:30,NZ004,751.22,Skeletonema sp.,Centric Diatom,Skeletonema,sp.,1,1,5.6,i,34.48,25903.54
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,11:30,NZ004,751.22,Chlorella sp.,Green Alga,Chlorella,sp.,9,9,1.9,i,3.59,24281.03
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,11:30,NZ004,751.22,cf. Chrysochromulina sp.,Haptophyte,Chrysochromulina,sp.,1,1,3.7,i,26.52,19923.65
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,11:30,NZ004,751.22,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,447,908,0.8,c,0.18,122778.93
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,10:40,NZ325,574.96,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,3,3,7.4,i,97.69,168505.51
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,10:40,NZ325,574.96,Chlamydomonas sp.,Green Alga,Chlamydomonas,sp.,1,1,9.3,i,335.12,192679.13
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,10:40,NZ325,574.96,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,421,860,0.8,c,0.18,89004.05
San Pablo Bay,SPB,2019,Summer,Jun,6/13/2019,10:40,NZ325,574.96,Gymnodinium sp.,Dinoflagellate,Gymnodinium,sp.,1,1,11.1,i,502.67,289018.70
Confluence,CON,2019,Summer,Jun,6/11/2019,13:15,D22,375.61,Achnanthidium sp.,Pennate Diatom,Achnanthidium,sp.,1,1,11.1,i,75.67,28422.86
Confluence,CON,2019,Summer,Jun,6/11/2019,13:15,D22,375.61,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,2,2,6.5,i,99.55,74783.01
Confluence,CON,2019,Summer,Jun,6/11/2019,13:15,D22,375.61,Ulnaria ulna,Pennate Diatom,Ulnaria,ulna,1,1,93.4,i,4505.53,1692316.87
Confluence,CON,2019,Summer,Jun,6/11/2019,13:15,D22,375.61,Chlorella sp.,Green Alga,Chlorella,sp.,14,14,2.4,i,4.85,25498.79
Confluence,CON,2019,Summer,Jun,6/11/2019,13:15,D22,375.61,Monoraphidium convolutum,Green Alga,Monoraphidium,convolutum,1,1,6.5,i,5.75,2160.40
Confluence,CON,2019,Summer,Jun,6/11/2019,13:15,D22,375.61,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,382,764,0.8,c,0.18,51653.69
Central Delta,CED,2019,Summer,Jun,6/7/2019,8:35,D28A,225.37,Chlorella sp.,Green Alga,Chlorella,sp.,20,20,1.9,i,3.59,16187.35
Central Delta,CED,2019,Summer,Jun,6/7/2019,8:35,D28A,225.37,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,381,764,0.8,c,0.18,30992.21
San Pablo Bay,SPB,2019,Summer,Jul 19,7/15/2019,11:15,D41A,1802.92,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,minutissimum,1,1,14.2,i,115.54,208312.02
San Pablo Bay,SPB,2019,Summer,Jul 19,7/15/2019,11:15,D41A,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,482,964,0.8,c,0.18,312842.87
San Pablo Bay,SPB,2019,Summer,Jul 19,7/15/2019,13:10,NZ002,409.75,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,416,848,0.8,c,0.18,62544.97
Grizzly.Suisun Bay,GSB,2019,Summer,Jul 19,7/12/2019,13:10,NZ032,1502.43,Chlorella sp.,Green Alga,Chlorella,sp.,5,5,1.9,i,3.59,26978.92
Grizzly.Suisun Bay,GSB,2019,Summer,Jul 19,7/12/2019,13:10,NZ032,1502.43,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,446,900,0.8,c,0.18,243394.35
Central Delta,CED,2019,Summer,Jul 19,7/9/2019,11:25,D28A,140.85,Chlorella sp.,Green Alga,Chlorella,sp.,51,51,1.9,i,3.59,25798.59
Central Delta,CED,2019,Summer,Jul 19,7/9/2019,11:25,D28A,140.85,Plagioselmis prolonga,Cryptophyte,Plagioselmis,prolonga,2,2,7.4,i,112.82,31782.78
Central Delta,CED,2019,Summer,Jul 19,7/9/2019,11:25,D28A,140.85,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,386,784,0.8,c,0.18,19877.21
Central Delta,CED,2019,Summer,Jul 19,7/9/2019,11:25,D28A,140.85,cf. Microcystis sp.,Cyanobacterium,Microcystis,sp.,2,2,3.7,i,26.52,7471.37
Northern Interior Delta,NID,2019,Summer,Jul 19,7/8/2019,9:45,NZ068,281.71,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,1,1,20.4,i,995.93,280561.09
Northern Interior Delta,NID,2019,Summer,Jul 19,7/8/2019,9:45,NZ068,281.71,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,1,1,6.8,i,112.58,31715.08
Northern Interior Delta,NID,2019,Summer,Jul 19,7/8/2019,9:45,NZ068,281.71,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,1,1,16.7,i,44.42,12513.96
Northern Interior Delta,NID,2019,Summer,Jul 19,7/8/2019,9:45,NZ068,281.71,cf. Skeletonema sp.,Centric Diatom,Skeletonema,sp.,2,2,4.6,i,28.32,15958.43
Northern Interior Delta,NID,2019,Summer,Jul 19,7/8/2019,9:45,NZ068,281.71,Chlorella sp.,Green Alga,Chlorella,sp.,26,26,1.9,i,3.59,26304.45
Northern Interior Delta,NID,2019,Summer,Jul 19,7/8/2019,9:45,NZ068,281.71,Drepanochloris nannoselene,Green Alga,Drepanochloris,nannoselene,2,2,3.7,i,2.64,1487.47
Northern Interior Delta,NID,2019,Summer,Jul 19,7/8/2019,9:45,NZ068,281.71,cf. Microspora sp.,Green Alga,Microspora,sp.,1,2,6.5,f,81.85,46116.19
Northern Interior Delta,NID,2019,Summer,Jul 19,7/8/2019,9:45,NZ068,281.71,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,1,1,9.3,i,323.80,91215.14
Northern Interior Delta,NID,2019,Summer,Jul 19,7/8/2019,9:45,NZ068,281.71,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,387,778,0.8,c,0.18,39450.17
Low Salinity Zone,LSZ,2019,Summer,Jul 19,7/11/2019,12:20,EZ2,751.22,Chlorella sp.,Green Alga,Chlorella,sp.,9,9,1.9,i,3.59,24281.03
Low Salinity Zone,LSZ,2019,Summer,Jul 19,7/11/2019,12:20,EZ2,751.22,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,418,858,0.8,c,0.18,116017.97
Low Salinity Zone,LSZ,2019,Summer,Jul 19,7/11/2019,11:35,EZ6,751.22,Chlorella sp.,Green Alga,Chlorella,sp.,5,5,1.9,i,3.59,13489.46
Low Salinity Zone,LSZ,2019,Summer,Jul 19,7/11/2019,11:35,EZ6,751.22,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,458,936,0.8,c,0.18,126565.06
Southern Interior Delta,SID,2019,Summer,Jul 19,7/10/2019,11:45,MD10A,281.71,cf. Cocconeis pediculus,Pennate Diatom,Cocconeis,pediculus,1,1,27.8,i,6017.46,1695158.33
Southern Interior Delta,SID,2019,Summer,Jul 19,7/10/2019,11:45,MD10A,281.71,Chlorella sp.,Green Alga,Chlorella,sp.,52,52,1.9,i,3.59,52608.89
Southern Interior Delta,SID,2019,Summer,Jul 19,7/10/2019,11:45,MD10A,281.71,Drepanochloris nannoselene,Green Alga,Drepanochloris,nannoselene,1,1,3.7,i,2.64,743.74
Southern Interior Delta,SID,2019,Summer,Jul 19,7/10/2019,11:45,MD10A,281.71,Plagioselmis prolonga,Cryptophyte,Plagioselmis,prolonga,1,1,7.4,i,172.03,48462.93
Southern Interior Delta,SID,2019,Summer,Jul 19,7/10/2019,11:45,MD10A,281.71,Chroococcus minimus,Cyanobacterium,Chroococcus,minimus,25,56,1.9,c,3.59,56655.73
Southern Interior Delta,SID,2019,Summer,Jul 19,7/10/2019,11:45,MD10A,281.71,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,350,720,0.8,c,0.18,36509.15
San Pablo Bay,SPB,2019,Summer,Jul 19,7/15/2019,12:10,D41,136.58,Cyclotella meneghiniana,Centric Diatom,Cyclotella,meneghiniana,1,1,13,i,862.76,117839.90
San Pablo Bay,SPB,2019,Summer,Jul 19,7/15/2019,12:10,D41,136.58,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,1,1,5.6,i,68.96,9419.47
San Pablo Bay,SPB,2019,Summer,Jul 19,7/15/2019,12:10,D41,136.58,Thalassiosira sp.,Centric Diatom,Thalassiosira,sp.,1,1,25.9,i,6849.08,935481.46
San Pablo Bay,SPB,2019,Summer,Jul 19,7/15/2019,12:10,D41,136.58,Chlorella sp.,Green Alga,Chlorella,sp.,4,4,1.9,i,3.59,1962.10
San Pablo Bay,SPB,2019,Summer,Jul 19,7/15/2019,12:10,D41,136.58,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,413,840,0.8,c,0.18,20651.64
San Pablo Bay,SPB,2019,Summer,Jul 19,7/15/2019,13:25,NZ004,346.72,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,430,862,0.8,c,0.18,53796.39
San Pablo Bay,SPB,2019,Summer,Jul 19,7/15/2019,13:25,NZ004,346.72,cf. Euglena sp.,Euglenoid,Euglena,sp.,1,1,35.2,i,1904.53,660331.08
Grizzly.Suisun Bay,GSB,2019,Summer,Jul 19,7/12/2019,11:20,D7,751.22,cf. Chlorella sp.,Green Alga,Chlorella,sp.,1,1,2.4,i,7.24,5437.48
Grizzly.Suisun Bay,GSB,2019,Summer,Jul 19,7/12/2019,11:20,D7,751.22,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,420,844,0.8,c,0.18,114124.91
Southern Interior Delta,SID,2019,Summer,Jul 19,7/10/2019,13:10,P8,563.41,Chlorella sp.,Green Alga,Chlorella,sp.,22,22,1.9,i,3.59,44515.22
Southern Interior Delta,SID,2019,Summer,Jul 19,7/10/2019,13:10,P8,563.41,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,1,1,13,i,942.40,530959.39
Southern Interior Delta,SID,2019,Summer,Jul 19,7/10/2019,13:10,P8,563.41,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,1,1,8.3,i,239.87,135145.88
Southern Interior Delta,SID,2019,Summer,Jul 19,7/10/2019,13:10,P8,563.41,Chroococcus minimus,Cyanobacterium,Chroococcus,minimus,4,8,1.9,i,3.59,16187.35
Southern Interior Delta,SID,2019,Summer,Jul 19,7/10/2019,13:10,P8,563.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,378,766,0.8,c,0.18,77683.36
Confluence,CON,2019,Summer,Jul 19,7/11/2019,11:50,D10,450.73,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,2,2,7.4,i,159.13,143450.28
Confluence,CON,2019,Summer,Jul 19,7/11/2019,11:50,D10,450.73,Entomoneis paludosa,Pennate Diatom,Entomoneis,paludosa,1,1,40.7,i,9244.47,4166764.35
Confluence,CON,2019,Summer,Jul 19,7/11/2019,11:50,D10,450.73,Chlorella sp.,Green Alga,Chlorella,sp.,3,3,1.9,i,3.59,4856.21
Confluence,CON,2019,Summer,Jul 19,7/11/2019,11:50,D10,450.73,Monoraphidium convolutum,Green Alga,Monoraphidium,convolutum,1,1,11.1,i,20.98,9456.82
Confluence,CON,2019,Summer,Jul 19,7/11/2019,11:50,D10,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,430,870,0.8,c,0.18,70584.36
Central Delta,CED,2019,Summer,Jul 19,7/10/2019,10:30,D26,250.41,Skeletonema potamos,Centric Diatom,Skeletonema,potamos,1,1,7.4,i,55.85,13985.85
Central Delta,CED,2019,Summer,Jul 19,7/10/2019,10:30,D26,250.41,cf. Chlamydomonas sp.,Green Alga,Chlamydomonas,sp.,1,1,5.6,i,91.95,23025.37
Central Delta,CED,2019,Summer,Jul 19,7/10/2019,10:30,D26,250.41,Chlorella sp.,Green Alga,Chlorella,sp.,26,26,2.4,i,4.19,27271.30
Central Delta,CED,2019,Summer,Jul 19,7/10/2019,10:30,D26,250.41,Lagerheimia genevensis,Green Alga,Lagerheimia,genevensis,1,1,4.6,i,18.88,4728.42
Central Delta,CED,2019,Summer,Jul 19,7/10/2019,10:30,D26,250.41,cf. Scenedesmus sp.,Green Alga,Scenedesmus,sp.,1,1,7.4,i,13.99,3502.53
Central Delta,CED,2019,Summer,Jul 19,7/10/2019,10:30,D26,250.41,Chroococcus minimus,Cyanobacterium,Chroococcus,minimus,2,6,1.9,c,3.59,5395.78
Central Delta,CED,2019,Summer,Jul 19,7/10/2019,10:30,D26,250.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,400,822,0.8,c,0.18,37050.03
San Pablo Bay,SPB,2019,Summer,Jul 19,7/12/2019,10:05,D6,281.71,Chlorella sp.,Green Alga,Chlorella,sp.,2,2,1.9,i,3.59,2023.42
San Pablo Bay,SPB,2019,Summer,Jul 19,7/12/2019,10:05,D6,281.71,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,425,852,0.8,c,0.18,43202.50
Grizzly.Suisun Bay,GSB,2019,Summer,Jul 19,7/12/2019,12:20,NZS42,1802.92,Entomoneis paludosa,Pennate Diatom,Entomoneis,paludosa,1,1,35.2,i,5470.59,9863040.10
Grizzly.Suisun Bay,GSB,2019,Summer,Jul 19,7/12/2019,12:20,NZS42,1802.92,Chlorella sp.,Green Alga,Chlorella,sp.,3,3,1.9,i,3.59,19424.82
Grizzly.Suisun Bay,GSB,2019,Summer,Jul 19,7/12/2019,12:20,NZS42,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,454,930,0.8,c,0.18,301808.99
San Pablo Bay,SPB,2019,Summer,Jul 19,7/15/2019,12:55,NZ325,321.95,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,405,826,0.8,c,0.18,47867.55
San Pablo Bay,SPB,2019,Summer,Jul 19,7/15/2019,12:55,NZ325,321.95,cf. Euglena sp.,Euglenoid,Euglena,sp.,1,1,37,i,7532.57,2425111.34
Grizzly.Suisun Bay,GSB,2019,Summer,Jul 19,7/11/2019,11:00,D8,751.22,Entomoneis sp.,Pennate Diatom,Entomoneis,sp.,2,2,40.7,i,7216.55,10842386.40
Grizzly.Suisun Bay,GSB,2019,Summer,Jul 19,7/11/2019,11:00,D8,751.22,Gomphonema sp.,Pennate Diatom,Gomphonema,sp.,1,1,8.3,i,165.73,124496.49
Grizzly.Suisun Bay,GSB,2019,Summer,Jul 19,7/11/2019,11:00,D8,751.22,Nitzschia inconspicua,Pennate Diatom,Nitzschia,inconspicua,1,1,6.5,i,17.29,12988.54
Grizzly.Suisun Bay,GSB,2019,Summer,Jul 19,7/11/2019,11:00,D8,751.22,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,1,1,16.7,i,38.08,28603.34
Grizzly.Suisun Bay,GSB,2019,Summer,Jul 19,7/11/2019,11:00,D8,751.22,cf. Chlorella sp.,Green Alga,Chlorella,sp.,3,3,1.9,i,3.59,8093.68
Grizzly.Suisun Bay,GSB,2019,Summer,Jul 19,7/11/2019,11:00,D8,751.22,Drepanochloris nannoselene,Green Alga,Drepanochloris,nannoselene,1,1,5.6,i,3.85,2891.31
Grizzly.Suisun Bay,GSB,2019,Summer,Jul 19,7/11/2019,11:00,D8,751.22,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,455,926,0.8,c,0.18,125212.87
Southern Interior Delta,SID,2019,Summer,Jul 19,7/8/2019,11:40,C9,191.65,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,6,6,9.3,i,117.56,135185.72
Southern Interior Delta,SID,2019,Summer,Jul 19,7/8/2019,11:40,C9,191.65,Chlorella sp.,Green Alga,Chlorella,sp.,28,28,3.7,i,6.37,34186.71
Southern Interior Delta,SID,2019,Summer,Jul 19,7/8/2019,11:40,C9,191.65,Monoraphidium sp.,Green Alga,Monoraphidium,sp.,3,3,9.3,i,3.39,1950.80
Southern Interior Delta,SID,2019,Summer,Jul 19,7/8/2019,11:40,C9,191.65,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,1,1,8.3,i,232.66,44589.41
Southern Interior Delta,SID,2019,Summer,Jul 19,7/8/2019,11:40,C9,191.65,Plagioselmis prolonga,Cryptophyte,Plagioselmis,prolonga,3,3,7.4,i,142.53,81949.73
Southern Interior Delta,SID,2019,Summer,Jul 19,7/8/2019,11:40,C9,191.65,Chroococcus minutus,Cyanobacterium,Chroococcus,minutus,1,2,4.6,c,50.96,19535.26
Southern Interior Delta,SID,2019,Summer,Jul 19,7/8/2019,11:40,C9,191.65,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,378,776,0.8,c,0.18,26770.21
Southern Interior Delta,SID,2019,Summer,Jul 19,7/8/2019,11:40,C9,191.65,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,sp.,1,3,2.8,f,7.94,4564.50
Southern Interior Delta,SID,2019,Summer,Jul 19,7/8/2019,13:00,C10A,209.08,Achnanthidium sp.,Pennate Diatom,Achnanthidium,sp.,2,2,9.3,i,113.51,47463.48
Southern Interior Delta,SID,2019,Summer,Jul 19,7/8/2019,13:00,C10A,209.08,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,46,46,20.5,i,526.22,5060905.99
Southern Interior Delta,SID,2019,Summer,Jul 19,7/8/2019,13:00,C10A,209.08,Cylindrotheca closterium,Pennate Diatom,Cylindrotheca,closterium,1,1,40.7,i,127.73,26705.40
Southern Interior Delta,SID,2019,Summer,Jul 19,7/8/2019,13:00,C10A,209.08,Navicula sp.,Pennate Diatom,Navicula,sp.,1,1,18.5,i,301.06,62944.40
Southern Interior Delta,SID,2019,Summer,Jul 19,7/8/2019,13:00,C10A,209.08,Nitzschia incerta,Pennate Diatom,Nitzschia,incerta,3,3,94.5,i,703.78,441430.61
