SampleDate,StationCode,Taxon,Algal Type,Genus,Organisms per mL
11/19/2024,C10A,Cocconeis placentula,Pennate Diatom,Cocconeis,21.29891525
11/19/2024,C10A,Cocconeis sp.,Pennate Diatom,Cocconeis,10.64945763
11/19/2024,C10A,cf. Cyclotella sp.,Centric Diatom,Cyclotella,21.29891525
11/19/2024,C10A,Cyclotella sp.,Centric Diatom,Cyclotella,318.4402523
11/19/2024,C10A,Diploneis sp.,Pennate Diatom,Diploneis,5.324728814
11/19/2024,C10A,Encyonema sp.,Pennate Diatom,Encyonema,47.92255932
11/19/2024,C10A,Gomphonema sp.,Pennate Diatom,Gomphonema,70.76450051
11/19/2024,C10A,Gyrosigma sp.,Pennate Diatom,Gyrosigma,5.324728814
11/19/2024,C10A,Hippodonta sp.,Pennate Diatom,Hippodonta,5.324728814
11/19/2024,C10A,Navicula sp.,Pennate Diatom,Navicula,459.9692533
11/19/2024,C10A,Nitzschia acicularis,Pennate Diatom,Nitzschia,37.27310169
11/19/2024,C10A,Nitzschia inconspicua,Pennate Diatom,Nitzschia,5.324728814
11/19/2024,C10A,Nitzschia sp.,Pennate Diatom,Nitzschia,106.1467508
11/19/2024,C10A,Sellaphora sp.,Pennate Diatom,Sellaphora,70.76450051
11/19/2024,C10A,Staurosira sp.,Pennate Diatom,Staurosira,212.2935015
11/19/2024,C10A,Surirella sp.,Pennate Diatom,Surirella,35.38225025
11/19/2024,C10A,Tryblionella sp.,Pennate Diatom,Tryblionella,5.324728814
11/19/2024,C10A,Ulnaria sp.,Pennate Diatom,Ulnaria,26.62364407
11/19/2024,C10A,cf. Chlamydomonas sp.,Green Alga,Chlamydomonas,141.529001
11/19/2024,C10A,Chlorella sp.,Green Alga,Chlorella,1379.90776
11/19/2024,C10A,Desmodesmus sp.,Green Alga,Desmodesmus,106.1467508
11/19/2024,C10A,Koliella sp.,Green Alga,Koliella,31.94837288
11/19/2024,C10A,Monoraphidium sp.,Green Alga,Monoraphidium,141.529001
11/19/2024,C10A,Scenedesmus sp.,Green Alga,Scenedesmus,35.38225025
11/19/2024,C10A,Tetradesmus sp.,Green Alga,Tetradesmus,10.64945763
11/19/2024,C10A,Dinobryon sp.,Chrysophyte,Dinobryon,5.324728814
11/19/2024,C10A,cf. Synura sp.,Synurophyte,Synura,35.38225025
11/19/2024,C10A,Cryptomonas sp.,Cryptophyte,Cryptomonas,35.38225025
11/19/2024,C10A,Plagioselmis lacustris,Cryptophyte,Plagioselmis,122.4687627
11/19/2024,C10A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,42.59783051
11/19/2024,C10A,Plagioselmis sp.,Cryptophyte,Plagioselmis,70.76450051
11/19/2024,C10A,Eucapsis microscopica,Cyanobacterium,Eucapsis,10862.35083
11/19/2024,C10A,cf. Microcystis sp.,Cyanobacterium,Microcystis,176.9112513
11/19/2024,C10A,Planktolyngbya limnetica,Cyanobacterium,Planktolyngbya,106.1467508
11/19/2024,C10A,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,5.324728814
11/19/2024,C10A,cf. Raphidiopsis sp.,Cyanobacterium,Raphidiopsis,35.38225025
11/19/2024,C10A,Eutreptia sp.,Euglenoid,Eutreptia,10.64945763
12/6/2024,C3A,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,23.58816684
12/6/2024,C3A,Achnanthidium sp.,Pennate Diatom,Achnanthidium,16.38378096
12/6/2024,C3A,Aulacoseira alpigena,Centric Diatom,Aulacoseira,65.53512386
12/6/2024,C3A,Bacillaria paxillifer,Pennate Diatom,Bacillaria,4.095945241
12/6/2024,C3A,Cavinula sp.,Pennate Diatom,Cavinula,4.095945241
12/6/2024,C3A,Cocconeis placentula,Pennate Diatom,Cocconeis,12.28783572
12/6/2024,C3A,Cocconeis sp.,Pennate Diatom,Cocconeis,8.191890482
12/6/2024,C3A,Cyclotella sp.,Centric Diatom,Cyclotella,165.1171678
12/6/2024,C3A,Diploneis sp.,Pennate Diatom,Diploneis,4.095945241
12/6/2024,C3A,Encyonema sp.,Pennate Diatom,Encyonema,4.095945241
12/6/2024,C3A,Gomphonema sp.,Pennate Diatom,Gomphonema,47.17633367
12/6/2024,C3A,Luticola sp.,Pennate Diatom,Luticola,4.095945241
12/6/2024,C3A,Navicula sp.,Pennate Diatom,Navicula,23.58816684
12/6/2024,C3A,Nitzschia sp.,Pennate Diatom,Nitzschia,57.34323338
12/6/2024,C3A,Reimeria sp.,Pennate Diatom,Reimeria,23.58816684
12/6/2024,C3A,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,4.095945241
12/6/2024,C3A,Skeletonema sp.,Centric Diatom,Skeletonema,8.191890482
12/6/2024,C3A,Ulnaria sp.,Pennate Diatom,Ulnaria,23.58816684
12/6/2024,C3A,Chlamydomonas sp.,Green Alga,Chlamydomonas,4.095945241
12/6/2024,C3A,Chlorella sp.,Green Alga,Chlorella,1132.232008
12/6/2024,C3A,Closteriopsis acicularis,Green Alga,Closteriopsis,23.58816684
12/6/2024,C3A,Desmodesmus sp.,Green Alga,Desmodesmus,8.191890482
12/6/2024,C3A,Drepanochloris nannoselene,Green Alga,Drepanochloris,4.095945241
12/6/2024,C3A,Monoraphidium sp.,Green Alga,Monoraphidium,141.529001
12/6/2024,C3A,Dinobryon sp.,Chrysophyte,Dinobryon,8.191890482
12/6/2024,C3A,cf. Synura sp.,Synurophyte,Synura,45.05539765
12/6/2024,C3A,Chroomonas sp.,Cryptophyte,Chroomonas,12.28783572
12/6/2024,C3A,Cryptomonas sp.,Cryptophyte,Cryptomonas,20.47972621
12/6/2024,C3A,Plagioselmis lacustris,Cryptophyte,Plagioselmis,8.191890482
12/6/2024,C3A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,24.57567145
12/6/2024,C3A,Eucapsis microscopica,Cyanobacterium,Eucapsis,7760.506889
12/6/2024,C3A,cf. Microcystis sp.,Cyanobacterium,Microcystis,12.28783572
12/6/2024,C3A,Planktolyngbya limnetica,Cyanobacterium,Planktolyngbya,94.35266734
12/6/2024,C3A,Planktolyngbya microspira,Cyanobacterium,Planktolyngbya,23.58816684
12/6/2024,C10A,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,4.437274011
12/6/2024,C10A,Achnanthidium sp.,Pennate Diatom,Achnanthidium,176.9112513
12/6/2024,C10A,Aulacoseira sp. ,Centric Diatom,Aulacoseira,29.48520854
12/6/2024,C10A,Bacillaria paxillifer,Pennate Diatom,Bacillaria,4.437274011
12/6/2024,C10A,Cocconeis placentula,Pennate Diatom,Cocconeis,4.437274011
12/6/2024,C10A,cf. Cyclotella sp.,Centric Diatom,Cyclotella,147.4260427
12/6/2024,C10A,Cyclotella sp.,Centric Diatom,Cyclotella,155.3045904
12/6/2024,C10A,Encyonema sp.,Pennate Diatom,Encyonema,13.31182203
12/6/2024,C10A,Fragilaria sp.,Pennate Diatom,Fragilaria,66.55911017
12/6/2024,C10A,Gomphonema sp.,Pennate Diatom,Gomphonema,4.437274011
12/6/2024,C10A,Gyrosigma sp.,Pennate Diatom,Gyrosigma,29.48520854
12/6/2024,C10A,Hippodonta sp.,Pennate Diatom,Hippodonta,4.437274011
12/6/2024,C10A,Melosira sp.,Centric Diatom,Melosira,29.48520854
12/6/2024,C10A,Navicula sp.,Pennate Diatom,Navicula,619.1893794
12/6/2024,C10A,Nitzschia acicularis,Pennate Diatom,Nitzschia,39.9354661
12/6/2024,C10A,Nitzschia inconspicua,Pennate Diatom,Nitzschia,4.437274011
12/6/2024,C10A,Nitzschia sp.,Pennate Diatom,Nitzschia,324.337294
12/6/2024,C10A,Reimeria sp.,Pennate Diatom,Reimeria,29.48520854
12/6/2024,C10A,Skeletonema sp.,Centric Diatom,Skeletonema,117.9408342
12/6/2024,C10A,Staurosira construens,Pennate Diatom,Staurosira,57.68456215
12/6/2024,C10A,cf. Thalassiosira sp.,Centric Diatom,Thalassiosira,4.437274011
12/6/2024,C10A,Tryblionella sp.,Pennate Diatom,Tryblionella,8.874548023
12/6/2024,C10A,Ulnaria sp.,Pennate Diatom,Ulnaria,8.874548023
12/6/2024,C10A,Chlamydomonas sp.,Green Alga,Chlamydomonas,58.97041709
12/6/2024,C10A,Chlorella sp.,Green Alga,Chlorella,1533.230844
12/6/2024,C10A,Desmodesmus sp.,Green Alga,Desmodesmus,58.97041709
12/6/2024,C10A,Koliella sp.,Green Alga,Koliella,58.97041709
12/6/2024,C10A,Lagerheimia genevensis,Green Alga,Lagerheimia,29.48520854
12/6/2024,C10A,Monoraphidium sp.,Green Alga,Monoraphidium,58.97041709
12/6/2024,C10A,cf. Pteromonas sp.,Green Alga,Pteromonas,4.437274011
12/6/2024,C10A,Tetraedron minimum,Green Alga,Tetraedron,29.48520854
12/6/2024,C10A,Ochromonas sp.,Chrysophyte,Ochromonas,88.45562563
12/6/2024,C10A,cf. Synura sp.,Synurophyte,Synura,8.874548023
12/6/2024,C10A,Cryptomonas sp.,Cryptophyte,Cryptomonas,48.81001412
12/6/2024,C10A,Plagioselmis lacustris,Cryptophyte,Plagioselmis,22.18637006
12/6/2024,C10A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,39.9354661
12/6/2024,C10A,Plagioselmis sp.,Cryptophyte,Plagioselmis,88.45562563
12/6/2024,C10A,Eucapsis microscopica,Cyanobacterium,Eucapsis,7931.521098
12/6/2024,C10A,Microcystis sp.,Cyanobacterium,Microcystis,294.8520854
12/6/2024,C10A,cf. Phormidium sp.,Cyanobacterium,Phormidium,4.437274011
12/6/2024,C10A,Planktolyngbya limnetica,Cyanobacterium,Planktolyngbya,58.97041709
12/6/2024,C10A,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,58.97041709
12/6/2024,C10A,Lepocinclis sp.,Euglenoid,Lepocinclis,4.437274011
12/9/2024,D28A,Achnanthidium sp.,Pennate Diatom,Achnanthidium,3.327955508
12/9/2024,D28A,Cocconeis placentula,Pennate Diatom,Cocconeis,39.9354661
12/9/2024,D28A,cf. Cyclotella sp.,Centric Diatom,Cyclotella,6.655911017
12/9/2024,D28A,Cyclotella sp.,Centric Diatom,Cyclotella,24.95966631
12/9/2024,D28A,Gomphonema sp.,Pennate Diatom,Gomphonema,20.53434166
12/9/2024,D28A,Navicula sp.,Pennate Diatom,Navicula,4.991933263
12/9/2024,D28A,Nitzschia inconspicua,Pennate Diatom,Nitzschia,3.327955508
12/9/2024,D28A,Nitzschia sp.,Pennate Diatom,Nitzschia,6.655911017
12/9/2024,D28A,Nupela sp.,Pennate Diatom,Nupela,1.663977754
12/9/2024,D28A,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,3.327955508
12/9/2024,D28A,cf. Chlamydomonas sp.,Green Alga,Chlamydomonas,8.319888771
12/9/2024,D28A,Chlorella sp.,Green Alga,Chlorella,1067.785767
12/9/2024,D28A,Monoraphidium sp.,Green Alga,Monoraphidium,9.983866525
12/9/2024,D28A,cf. Synura sp.,Synurophyte,Synura,4.991933263
12/9/2024,D28A,Cryptomonas sp.,Cryptophyte,Cryptomonas,4.991933263
12/9/2024,D28A,Plagioselmis lacustris,Cryptophyte,Plagioselmis,492.8242
12/9/2024,D28A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,184.809075
12/9/2024,D28A,Plagioselmis sp.,Cryptophyte,Plagioselmis,41.06868333
12/9/2024,D28A,Eucapsis microscopica,Cyanobacterium,Eucapsis,6509.386308
12/9/2024,D28A,cf. Microcystis sp.,Cyanobacterium,Microcystis,8.319888771
12/9/2024,D28A,Planktolyngbya limnetica,Cyanobacterium,Planktolyngbya,20.53434166
12/9/2024,D28A,cf. Eutreptia sp.,Euglenoid,Eutreptia,1.663977754
12/9/2024,D28A,Heterocapsa sp.,Dinoflagellate,Heterocapsa,4.991933263
12/10/2024,D26,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,2.662364407
12/10/2024,D26,Achnanthidium sp.,Pennate Diatom,Achnanthidium,35.38225025
12/10/2024,D26,Aulacoseira alpigena,Centric Diatom,Aulacoseira,247.6757518
12/10/2024,D26,Cocconeis placentula,Pennate Diatom,Cocconeis,34.61073729
12/10/2024,D26,cf. Cyclotella sp.,Centric Diatom,Cyclotella,10.64945763
12/10/2024,D26,Cyclotella sp.,Centric Diatom,Cyclotella,31.94837288
12/10/2024,D26,Encyonema sp.,Pennate Diatom,Encyonema,2.662364407
12/10/2024,D26,Epithemia sp.,Pennate Diatom,Epithemia,2.662364407
12/10/2024,D26,Gomphonema sp.,Pennate Diatom,Gomphonema,2.662364407
12/10/2024,D26,Navicula sp.,Pennate Diatom,Navicula,7.98709322
12/10/2024,D26,Nitzschia inconspicua,Pennate Diatom,Nitzschia,5.324728814
12/10/2024,D26,Nitzschia sp.,Pennate Diatom,Nitzschia,18.63655085
12/10/2024,D26,Planothidium sp.,Pennate Diatom,Planothidium,35.38225025
12/10/2024,D26,Chlamydomonas sp.,Green Alga,Chlamydomonas,2.662364407
12/10/2024,D26,Chlorella sp.,Green Alga,Chlorella,1273.761009
12/10/2024,D26,Monoraphidium sp.,Green Alga,Monoraphidium,7.98709322
12/10/2024,D26,Scenedesmus sp.,Green Alga,Scenedesmus,2.662364407
12/10/2024,D26,cf. Synura sp.,Synurophyte,Synura,2.662364407
12/10/2024,D26,Cryptomonas sp.,Cryptophyte,Cryptomonas,15.97418644
12/10/2024,D26,Plagioselmis lacustris,Cryptophyte,Plagioselmis,247.6757518
12/10/2024,D26,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,79.8709322
12/10/2024,D26,Plagioselmis sp.,Cryptophyte,Plagioselmis,70.76450051
12/10/2024,D26,Eucapsis microscopica,Cyanobacterium,Eucapsis,12914.52134
12/10/2024,D26,Planktolyngbya limnetica,Cyanobacterium,Planktolyngbya,2.662364407
12/10/2024,D26,Unidentified Ciliate sp. #1,Ciliate,Unidentified Ciliate,2.662364407
12/10/2024,D26,Heterocapsa sp.,Dinoflagellate,Heterocapsa,2.662364407
12/10/2024,D26,Tintinnidium sp.,Ciliate,Tintinnidium,2.662364407
12/10/2024,P8,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,0.249999841
12/10/2024,P8,Bacillaria paxillifer,Pennate Diatom,Bacillaria,0.12499992
12/10/2024,P8,Cocconeis placentula,Pennate Diatom,Cocconeis,1.749998886
12/10/2024,P8,cf. Cyclotella sp.,Centric Diatom,Cyclotella,0.249999841
12/10/2024,P8,Cyclotella sp.,Centric Diatom,Cyclotella,164.2747333
12/10/2024,P8,Encyonema sp.,Pennate Diatom,Encyonema,1.249999204
12/10/2024,P8,Fragilaria sp.,Pennate Diatom,Fragilaria,1.124999284
12/10/2024,P8,Gomphonema sp.,Pennate Diatom,Gomphonema,0.374999761
12/10/2024,P8,Gyrosigma sp.,Pennate Diatom,Gyrosigma,0.12499992
12/10/2024,P8,Melosira sp.,Centric Diatom,Melosira,0.12499992
12/10/2024,P8,Navicula sp.,Pennate Diatom,Navicula,41.06868333
12/10/2024,P8,Nitzschia sp.,Pennate Diatom,Nitzschia,1.374999125
12/10/2024,P8,Nupela sp.,Pennate Diatom,Nupela,0.249999841
12/10/2024,P8,Planothidium sp.,Pennate Diatom,Planothidium,0.12499992
12/10/2024,P8,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,20.53434166
12/10/2024,P8,Skeletonema sp.,Centric Diatom,Skeletonema,0.499999682
12/10/2024,P8,Staurosira sp.,Pennate Diatom,Staurosira,0.12499992
12/10/2024,P8,cf. Thalassiosira sp.,Centric Diatom,Thalassiosira,0.12499992
12/10/2024,P8,Tryblionella spp.,Pennate Diatom,Tryblionella,0.249999841
12/10/2024,P8,Ulnaria sp.,Pennate Diatom,Ulnaria,0.12499992
12/10/2024,P8,Chlamydomonas sp.,Green Alga,Chlamydomonas,41.06868333
12/10/2024,P8,Chlorella sp.,Green Alga,Chlorella,1026.717083
12/10/2024,P8,Monoraphidium sp.,Green Alga,Monoraphidium,0.249999841
12/10/2024,P8,Tetraedron minimum,Green Alga,Tetraedron,0.12499992
12/10/2024,P8,Cryptomonas sp.,Cryptophyte,Cryptomonas,2.124998647
12/10/2024,P8,Plagioselmis lacustris,Cryptophyte,Plagioselmis,513.3585416
12/10/2024,P8,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,287.4807833
12/10/2024,P8,Plagioselmis sp.,Cryptophyte,Plagioselmis,184.809075
12/10/2024,P8,Eucapsis microscopica,Cyanobacterium,Eucapsis,5954.959083
12/10/2024,P8,cf. Microcystis sp.,Cyanobacterium,Microcystis,0.12499992
12/10/2024,P8,cf. Phormidium sp.,Cyanobacterium,Phormidium,20.53434166
12/10/2024,P8,Planktolyngbya limnetica,Cyanobacterium,Planktolyngbya,20.53434166
12/10/2024,P8,Unidentified Ciliate sp. #1,Ciliate,Unidentified Ciliate,0.874999443
12/10/2024,MD10A,Achnanthidium sp.,Pennate Diatom,Achnanthidium,10.96267697
12/10/2024,MD10A,Bacillaria paxillifer,Pennate Diatom,Bacillaria,3.13219342
12/10/2024,MD10A,Cocconeis spp.,Pennate Diatom,Cocconeis,7.830483549
12/10/2024,MD10A,Cyclotella spp.,Centric Diatom,Cyclotella,48.54899801
12/10/2024,MD10A,Fragilaria spp.,Pennate Diatom,Fragilaria,3.13219342
12/10/2024,MD10A,Gomphonema sp.,Pennate Diatom,Gomphonema,1.56609671
12/10/2024,MD10A,Humidophila sp.,Pennate Diatom,Humidophila,1.56609671
12/10/2024,MD10A,Melosira varians,Centric Diatom,Melosira,1.56609671
12/10/2024,MD10A,Navicula spp.,Pennate Diatom,Navicula,9.396580259
12/10/2024,MD10A,Nitzschia sp.,Pennate Diatom,Nitzschia,21.92535394
12/10/2024,MD10A,Nupela sp.,Pennate Diatom,Nupela,30.06334989
12/10/2024,MD10A,Psammothidium sp.,Pennate Diatom,Psammothidium,30.06334989
12/10/2024,MD10A,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,120.2533996
12/10/2024,MD10A,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,1.56609671
12/10/2024,MD10A,Skeletonema sp.,Centric Diatom,Skeletonema,30.06334989
12/10/2024,MD10A,Staurosira sp.,Pennate Diatom,Staurosira,1.56609671
12/10/2024,MD10A,Chlamydomonas sp.,Green Alga,Chlamydomonas,32.88803091
12/10/2024,MD10A,Chlorella sp.,Green Alga,Chlorella,962.0271964
12/10/2024,MD10A,Coelastrum sp.,Green Alga,Coelastrum,1.56609671
12/10/2024,MD10A,Monoraphidium contortum,Green Alga,Monoraphidium,6.264386839
12/10/2024,MD10A,Scenedesmus sp.,Green Alga,Scenedesmus,3.13219342
12/10/2024,MD10A,Chrysococcus sp.,Chrysophyte,Chrysococcus,6.264386839
12/10/2024,MD10A,Kephyrion sp.,Chrysophyte,Kephyrion,4.69829013
12/10/2024,MD10A,Cryptomonas spp.,Cryptophyte,Cryptomonas,120.2533996
12/10/2024,MD10A,Plagioselmis lacustris,Cryptophyte,Plagioselmis,3.13219342
12/10/2024,MD10A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,661.3936975
12/10/2024,MD10A,Plagioselmis sp.,Cryptophyte,Plagioselmis,481.0135982
12/10/2024,MD10A,Eucapsis microscopica,Cyanobacterium,Eucapsis,9530.081915
12/10/2024,MD10A,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,30.06334989
12/10/2024,MD10A,Unidentified Ciliate sp. #2,Ciliate,Unidentified Ciliate,60.12669978
12/11/2024,D4,Achnanthidium sp.,Pennate Diatom,Achnanthidium,3.327955508
12/11/2024,D4,Aulacoseira sp. ,Centric Diatom,Aulacoseira,9.983866525
12/11/2024,D4,Bacillaria paxillifer,Pennate Diatom,Bacillaria,3.327955508
12/11/2024,D4,Cocconeis sp.,Pennate Diatom,Cocconeis,9.983866525
12/11/2024,D4,Cyclotella sp.,Centric Diatom,Cyclotella,383.3077111
12/11/2024,D4,Encyonema sp.,Pennate Diatom,Encyonema,3.327955508
12/11/2024,D4,Entomoneis sp.,Pennate Diatom,Entomoneis,6.655911017
12/11/2024,D4,Fragilaria sp.,Pennate Diatom,Fragilaria,95.82692777
12/11/2024,D4,Humidophila sp.,Pennate Diatom,Humidophila,3.327955508
12/11/2024,D4,Navicula sp.,Pennate Diatom,Navicula,19.96773305
12/11/2024,D4,Nitzschia inconspicua,Pennate Diatom,Nitzschia,191.6538555
12/11/2024,D4,Nupela sp.,Pennate Diatom,Nupela,3.327955508
12/11/2024,D4,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,16.63977754
12/11/2024,D4,Staurosira venter,Pennate Diatom,Staurosira,95.82692777
12/11/2024,D4,Thalassiosira sp.,Centric Diatom,Thalassiosira,36.60751059
12/11/2024,D4,Tryblionella sp.,Pennate Diatom,Tryblionella,3.327955508
12/11/2024,D4,cf. Chlamydomonas sp.,Green Alga,Chlamydomonas,16.63977754
12/11/2024,D4,Chlorella sp.,Green Alga,Chlorella,2874.807833
12/11/2024,D4,Monoraphidium contortum,Green Alga,Monoraphidium,6.655911017
12/11/2024,D4,cf. Kephyrion sp.,Chrysophyte,Kephyrion,19.96773305
12/11/2024,D4,Cryptomonas sp.,Cryptophyte,Cryptomonas,6.655911017
12/11/2024,D4,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,126.4623093
12/11/2024,D4,Eucapsis microscopica,Cyanobacterium,Eucapsis,34976.82864
12/11/2024,D4,cf. Gymnodinium sp.,Dinoflagellate,Gymnodinium,3.327955508
12/11/2024,D4,Heterocapsa sp.,Dinoflagellate,Heterocapsa,19.96773305
12/11/2024,D4,Tintinnopsis sp.,Ciliate,Tintinnopsis,3.327955508
12/12/2024,D7,Cocconeis sp.,Pennate Diatom,Cocconeis,4.437274011
12/12/2024,D7,cf. Cyclotella sp.,Centric Diatom,Cyclotella,53.24728814
12/12/2024,D7,Cyclotella sp.,Centric Diatom,Cyclotella,106.4945763
12/12/2024,D7,Diploneis sp.,Pennate Diatom,Diploneis,4.437274011
12/12/2024,D7,Entomoneis sp.,Pennate Diatom,Entomoneis,13.31182203
12/12/2024,D7,Fragilaria sp.,Pennate Diatom,Fragilaria,4.437274011
12/12/2024,D7,Gomphonema sp.,Pennate Diatom,Gomphonema,4.437274011
12/12/2024,D7,Gyrosigma sp.,Pennate Diatom,Gyrosigma,8.874548023
12/12/2024,D7,Navicula sp.,Pennate Diatom,Navicula,54.75824444
12/12/2024,D7,Nitzschia sp.,Pennate Diatom,Nitzschia,8.874548023
12/12/2024,D7,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,109.5164889
12/12/2024,D7,cf. Thalassiosira sp.,Centric Diatom,Thalassiosira,17.74909605
12/12/2024,D7,Tryblionella sp.,Pennate Diatom,Tryblionella,4.437274011
12/12/2024,D7,cf. Chlamydomonas sp.,Green Alga,Chlamydomonas,17.74909605
12/12/2024,D7,Chlorella sp.,Green Alga,Chlorella,1807.022067
12/12/2024,D7,Monoraphidium sp.,Green Alga,Monoraphidium,54.75824444
12/12/2024,D7,Cryptomonas sp.,Cryptophyte,Cryptomonas,54.75824444
12/12/2024,D7,Plagioselmis lacustris,Cryptophyte,Plagioselmis,31.06091808
12/12/2024,D7,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,44.37274011
12/12/2024,D7,Plagioselmis sp.,Cryptophyte,Plagioselmis,109.5164889
12/12/2024,D7,Eucapsis microscopica,Cyanobacterium,Eucapsis,19932.00098
12/12/2024,D7,cf. Microcystis sp.,Cyanobacterium,Microcystis,13.31182203
12/12/2024,D7,Unidentified Ciliate sp. #1,Ciliate,Unidentified Ciliate,54.75824444
12/12/2024,D7,Tintinnidium sp.,Ciliate,Tintinnidium,4.437274011
12/13/2024,D6,Achnanthidium sp.,Pennate Diatom,Achnanthidium,26.62364407
12/13/2024,D6,Aulacoseira alpigena,Centric Diatom,Aulacoseira,19.96773305
12/13/2024,D6,Cyclotella sp.,Centric Diatom,Cyclotella,431.221175
12/13/2024,D6,cf. Encyonema sp.,Pennate Diatom,Encyonema,13.31182203
12/13/2024,D6,Entomoneis sp.,Pennate Diatom,Entomoneis,6.655911017
12/13/2024,D6,Nitzschia inconspicua,Pennate Diatom,Nitzschia,143.7403917
12/13/2024,D6,Nitzschia sp.,Pennate Diatom,Nitzschia,6.655911017
12/13/2024,D6,Planothidium sp.,Pennate Diatom,Planothidium,6.655911017
12/13/2024,D6,Thalassiosira sp.,Centric Diatom,Thalassiosira,66.55911017
12/13/2024,D6,Chlamydomonas sp.,Green Alga,Chlamydomonas,79.8709322
12/13/2024,D6,Chlorella sp.,Green Alga,Chlorella,246.2687076
12/13/2024,D6,Nephroselmis sp.,Green Alga,Nephroselmis,71.87019583
12/13/2024,D6,Plagioselmis lacustris,Cryptophyte,Plagioselmis,59.90319915
12/13/2024,D6,Eucapsis microscopica,Cyanobacterium,Eucapsis,28388.72735
12/13/2024,D6,Heterocapsa sp.,Dinoflagellate,Heterocapsa,6.655911017
12/13/2024,D8,Achnanthidium sp.,Pennate Diatom,Achnanthidium,7.98709322
12/13/2024,D8,Cocconeis placentula,Pennate Diatom,Cocconeis,2.662364407
12/13/2024,D8,cf. Cyclotella sp.,Centric Diatom,Cyclotella,18.63655085
12/13/2024,D8,Cyclotella sp.,Centric Diatom,Cyclotella,79.8709322
12/13/2024,D8,Diatoma sp.,Pennate Diatom,Diatoma,2.662364407
12/13/2024,D8,Fragilaria sp.,Pennate Diatom,Fragilaria,5.324728814
12/13/2024,D8,Gomphonema sp.,Pennate Diatom,Gomphonema,5.324728814
12/13/2024,D8,Navicula sp.,Pennate Diatom,Navicula,13.31182203
12/13/2024,D8,Nitzschia sp.,Pennate Diatom,Nitzschia,23.96127966
12/13/2024,D8,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,2.662364407
12/13/2024,D8,Skeletonema sp.,Centric Diatom,Skeletonema,5.324728814
12/13/2024,D8,Thalassiosira sp.,Centric Diatom,Thalassiosira,35.38225025
12/13/2024,D8,Tryblionella sp.,Pennate Diatom,Tryblionella,5.324728814
12/13/2024,D8,Chlamydomonas sp.,Green Alga,Chlamydomonas,35.38225025
12/13/2024,D8,Chlorella sp.,Green Alga,Chlorella,1556.819011
12/13/2024,D8,Cryptomonas sp.,Cryptophyte,Cryptomonas,15.97418644
12/13/2024,D8,Plagioselmis lacustris,Cryptophyte,Plagioselmis,37.27310169
12/13/2024,D8,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,212.2935015
12/13/2024,D8,Teleaulax sp.,Cryptophyte,Teleaulax,2.662364407
12/13/2024,D8,Eucapsis microscopica,Cyanobacterium,Eucapsis,12843.75684
12/13/2024,D8,Unidentified Ciliate sp. #1,Ciliate,Unidentified Ciliate,2.662364407
12/13/2024,D8,Lepocinclis sp.,Euglenoid,Lepocinclis,2.662364407
12/13/2024,D8,Heterocapsa sp.,Dinoflagellate,Heterocapsa,5.324728814
12/13/2024,D8,Strombidium sp.,Ciliate,Strombidium,2.662364407
12/16/2024,D41A,Aulacoseira sp. ,Centric Diatom,Aulacoseira,574.9615666
12/16/2024,D41A,Cocconeis sp.,Pennate Diatom,Cocconeis,13.31182203
12/16/2024,D41A,Cyclotella sp.,Centric Diatom,Cyclotella,903.5110333
12/16/2024,D41A,Encyonema sp.,Pennate Diatom,Encyonema,82.13736666
