Lab,SampleDate,StationCode,Cells_per_mL
BSA,2/17/2015,C10A,112.61
BSA,2/17/2015,C10A,337.83
BSA,2/17/2015,C10A,450.44
BSA,2/17/2015,C10A,225.22
BSA,2/17/2015,C10A,112.61
BSA,2/17/2015,C10A,112.61
BSA,2/17/2015,C10A,112.61
BSA,2/17/2015,C10A,112.61
BSA,2/17/2015,C10A,112.61
BSA,2/17/2015,C10A,337.83
BSA,2/17/2015,C10A,675.66
BSA,2/17/2015,C10A,112.61
BSA,2/17/2015,C10A,225.22
BSA,2/17/2015,C10A,337.83
BSA,2/17/2015,C10A,1463.93
BSA,2/17/2015,C10A,112.61
BSA,2/17/2015,C10A,112.61
BSA,2/17/2015,C10A,112.61
BSA,2/17/2015,C10A,112.61
BSA,2/17/2015,C10A,337.83
BSA,2/17/2015,C10A,675.66
BSA,2/17/2015,C10A,112.61
BSA,2/17/2015,C10A,225.22
BSA,2/17/2015,C10A,563.05
BSA,2/17/2015,C10A,112.61
BSA,2/17/2015,C10A,42453.97
BSA,2/17/2015,C10A,563.05
BSA,2/17/2015,C10A,112.61
BSA,2/17/2015,C10A,3603.52
BSA,2/18/2015,D6,2702.61
BSA,2/18/2015,D6,116512.52
BSA,2/18/2015,D6,7507.25
BSA,2/18/2015,D41,150.14
BSA,2/18/2015,D41,900.84
BSA,2/18/2015,D41,300.28
BSA,2/18/2015,D41,300.28
BSA,2/18/2015,D41,57203.34
BSA,2/18/2015,D41,13212.32
BSA,2/18/2015,D41A,250.24
BSA,2/18/2015,D41A,125.12
BSA,2/18/2015,D41A,125.12
BSA,2/18/2015,D41A,125.12
BSA,2/18/2015,D41A,125.12
BSA,2/18/2015,D41A,125.12
BSA,2/18/2015,D41A,250.24
BSA,2/18/2015,D41A,375.36
BSA,2/18/2015,D41A,125.12
BSA,2/18/2015,D41A,47170.24
BSA,2/18/2015,D41A,125.12
BSA,2/18/2015,D41A,125.12
BSA,2/18/2015,D41A,2252.16
BSA,2/18/2015,D41A,125.12
BSA,3/11/2015,D19,375.36
BSA,3/11/2015,D19,375.36
BSA,3/11/2015,D19,161029.44
BSA,3/11/2015,D19,15765.12
BSA,3/11/2015,D28A,125.12
BSA,3/11/2015,D28A,125.12
BSA,3/11/2015,D28A,250.24
BSA,3/11/2015,D28A,500.48
BSA,3/11/2015,D28A,250.24
BSA,3/11/2015,D28A,125.12
BSA,3/11/2015,D28A,125.12
BSA,3/11/2015,D28A,125.12
BSA,3/11/2015,D28A,125.12
BSA,3/11/2015,D28A,375.36
BSA,3/11/2015,D28A,125.12
BSA,3/11/2015,D28A,46544.64
BSA,3/11/2015,D28A,1251.2
BSA,3/12/2015,P8,150.14
BSA,3/12/2015,P8,150.14
BSA,3/12/2015,P8,150.14
BSA,3/12/2015,P8,150.14
BSA,3/12/2015,P8,150.14
BSA,3/12/2015,P8,300.28
BSA,3/12/2015,P8,61707.54
BSA,3/12/2015,P8,1951.82
BSA,3/12/2015,D26,180.17
BSA,3/12/2015,D26,180.17
BSA,3/12/2015,D26,360.34
BSA,3/12/2015,D26,180.17
BSA,3/12/2015,D26,180.17
BSA,3/12/2015,D26,180.17
BSA,3/12/2015,D26,107921.83
BSA,3/12/2015,D26,6846.46
BSA,3/12/2015,D26,180.17
BSA,3/12/2015,MD10A,69.3
BSA,3/12/2015,MD10A,34.65
BSA,3/12/2015,MD10A,34.65
BSA,3/12/2015,MD10A,69.3
BSA,3/12/2015,MD10A,34.65
BSA,3/12/2015,MD10A,138.6
BSA,3/12/2015,MD10A,34.65
BSA,3/12/2015,MD10A,207.9
BSA,3/12/2015,MD10A,415.8
BSA,3/12/2015,MD10A,311.85
BSA,3/12/2015,MD10A,13236.3
BSA,3/13/2015,D8,375.36
BSA,3/13/2015,D8,375.36
BSA,3/13/2015,D8,141135.36
BSA,3/13/2015,D8,13512.96
BSA,3/13/2015,C3A,214.49
BSA,3/13/2015,C3A,214.49
BSA,3/13/2015,C3A,428.98
BSA,3/13/2015,C3A,214.49
BSA,3/13/2015,C3A,214.49
BSA,3/13/2015,C3A,214.49
BSA,3/13/2015,C3A,83436.61
BSA,3/13/2015,C3A,214.49
BSA,3/13/2015,C3A,1501.43
BSA,3/13/2015,D4,563.04
BSA,3/13/2015,D4,563.04
BSA,3/13/2015,D4,2252.16
BSA,3/13/2015,D4,563.04
BSA,3/13/2015,D4,225216
BSA,3/13/2015,D4,30404.16
BSA,3/13/2015,EZ2,375.36
BSA,3/13/2015,EZ2,750.72
BSA,3/13/2015,EZ2,750.72
BSA,3/13/2015,EZ2,1126.08
BSA,3/13/2015,EZ2,147516.48
BSA,3/13/2015,EZ2,6756.48
BSA,3/13/2015,EZ2,375.36
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,3860.64
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,160.86
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,241.29
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,723.87
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,C10A,30161.25
BSA,3/13/2015,C10A,241.29
BSA,3/13/2015,C10A,965.16
BSA,3/13/2015,C10A,482.58
BSA,3/13/2015,C10A,80.43
BSA,3/13/2015,EZ6,250.24
BSA,3/13/2015,EZ6,1251.2
BSA,3/13/2015,EZ6,250.24
BSA,3/13/2015,EZ6,500.48
BSA,3/13/2015,EZ6,250.24
BSA,3/13/2015,EZ6,250.24
BSA,3/13/2015,EZ6,500.48
BSA,3/13/2015,EZ6,750.72
BSA,3/13/2015,EZ6,95091.2
BSA,3/13/2015,EZ6,2001.92
BSA,3/17/2015,D7,1126.08
BSA,3/17/2015,D7,375.36
BSA,3/17/2015,D7,375.36
BSA,3/17/2015,D7,375.36
BSA,3/17/2015,D7,375.36
BSA,3/17/2015,D7,750.72
BSA,3/17/2015,D7,145264.32
BSA,3/17/2015,D7,11260.8
BSA,3/18/2015,D41A,214.5
BSA,3/18/2015,D41A,107.25
BSA,3/18/2015,D41A,107.25
BSA,3/18/2015,D41A,107.25
BSA,3/18/2015,D41A,107.25
BSA,3/18/2015,D41A,107.25
BSA,3/18/2015,D41A,214.5
BSA,3/18/2015,D41A,107.25
BSA,3/18/2015,D41A,41934.75
BSA,3/18/2015,D41A,2037.75
BSA,3/18/2015,D6,300.29
BSA,3/18/2015,D6,600.58
BSA,3/18/2015,D6,600.58
BSA,3/18/2015,D6,160955.44
BSA,3/18/2015,D6,28827.84
BSA,4/9/2015,D19,1072.5
BSA,4/9/2015,D19,214.5
BSA,4/9/2015,D19,107.25
BSA,4/9/2015,D19,107.25
BSA,4/9/2015,D19,214.5
BSA,4/9/2015,D19,429
BSA,4/9/2015,D19,1394.25
BSA,4/9/2015,D19,43007.25
BSA,4/9/2015,D19,858
BSA,4/9/2015,EZ2-SJR,360.34
BSA,4/9/2015,EZ2-SJR,720.68
BSA,4/9/2015,EZ2-SJR,180.17
BSA,4/9/2015,EZ2-SJR,180.17
BSA,4/9/2015,EZ2-SJR,540.51
BSA,4/9/2015,EZ2-SJR,84679.9
BSA,4/9/2015,EZ2-SJR,2342.21
BSA,4/9/2015,EZ6-SJR,600.58
BSA,4/9/2015,EZ6-SJR,1501.45
BSA,4/9/2015,EZ6-SJR,300.29
BSA,4/9/2015,EZ6-SJR,176870.81
BSA,4/9/2015,EZ6-SJR,1801.74
BSA,4/10/2015,D26,2702.7
BSA,4/10/2015,D26,90.09
BSA,4/10/2015,D26,90.09
BSA,4/10/2015,D26,180.18
BSA,4/10/2015,D26,37567.53
BSA,4/10/2015,D26,540.54
BSA,4/10/2015,P8,1261.26
BSA,4/10/2015,P8,90.09
BSA,4/10/2015,P8,360.36
BSA,4/10/2015,P8,90.09
BSA,4/10/2015,P8,810.81
BSA,4/10/2015,P8,720.72
BSA,4/10/2015,P8,180.18
BSA,4/10/2015,P8,90.09
BSA,4/10/2015,P8,90.09
BSA,4/10/2015,P8,90.09
BSA,4/10/2015,P8,90.09
BSA,4/10/2015,P8,1261.26
BSA,4/10/2015,P8,450.45
BSA,4/10/2015,P8,38378.34
BSA,4/10/2015,P8,990.99
BSA,4/10/2015,MD10A,900.8
BSA,4/10/2015,MD10A,180.16
BSA,4/10/2015,MD10A,45.04
BSA,4/10/2015,MD10A,45.04
BSA,4/10/2015,MD10A,585.52
BSA,4/10/2015,MD10A,135.12
BSA,4/10/2015,MD10A,360.32
BSA,4/10/2015,MD10A,21033.68
BSA,4/10/2015,MD10A,540.48
BSA,4/13/2015,D4,250.24
BSA,4/13/2015,D4,250.24
BSA,4/13/2015,D4,250.24
BSA,4/13/2015,D4,250.24
BSA,4/13/2015,D4,750.72
BSA,4/13/2015,D4,250.24
BSA,4/13/2015,D4,109354.88
BSA,4/13/2015,D4,5255.04
BSA,4/13/2015,D8,204.74
BSA,4/13/2015,D8,204.74
BSA,4/13/2015,D8,204.74
BSA,4/13/2015,D8,204.74
BSA,4/13/2015,D8,82714.96
BSA,4/13/2015,D8,1842.66
BSA,4/13/2015,EZ2,321.74
BSA,4/13/2015,EZ2,321.74
BSA,4/13/2015,EZ2,1608.7
BSA,4/13/2015,EZ2,965.22
BSA,4/13/2015,EZ2,321.74
BSA,4/13/2015,EZ2,164730.88
BSA,4/13/2015,EZ2,8365.24
BSA,4/13/2015,EZ6,333.66
BSA,4/13/2015,EZ6,166.83
BSA,4/13/2015,EZ6,71570.07
BSA,4/13/2015,EZ6,3169.77
BSA,4/14/2015,D7,173.24
BSA,4/14/2015,D7,173.24
BSA,4/14/2015,D7,173.24
BSA,4/14/2015,D7,173.24
BSA,4/14/2015,D7,173.24
BSA,4/14/2015,D7,69642.48
BSA,4/14/2015,C3A,180.18
BSA,4/14/2015,C3A,90.09
BSA,4/14/2015,C3A,180.18
BSA,4/14/2015,C3A,180.18
BSA,4/14/2015,C3A,180.18
BSA,4/14/2015,C3A,90.09
BSA,4/14/2015,C3A,5675.67
BSA,4/14/2015,C3A,90.09
BSA,4/14/2015,C3A,37567.53
BSA,4/14/2015,C3A,1351.35
BSA,4/15/2015,C10A,70.38
BSA,4/15/2015,C10A,211.14
BSA,4/15/2015,C10A,70.38
BSA,4/15/2015,C10A,70.38
BSA,4/15/2015,C10A,70.38
BSA,4/15/2015,C10A,70.38
BSA,4/15/2015,C10A,70.38
BSA,4/15/2015,C10A,70.38
BSA,4/15/2015,C10A,70.38
BSA,4/15/2015,C10A,70.38
BSA,4/15/2015,C10A,70.38
BSA,4/15/2015,C10A,140.76
BSA,4/15/2015,C10A,211.14
BSA,4/15/2015,C10A,70.38
BSA,4/15/2015,C10A,211.14
BSA,4/15/2015,C10A,211.14
BSA,4/15/2015,C10A,70.38
BSA,4/15/2015,C10A,70.38
BSA,4/15/2015,C10A,29278.08
BSA,4/15/2015,C10A,140.76
BSA,4/15/2015,D41,120.12
BSA,4/15/2015,D41,180.18
BSA,4/15/2015,D41,120.12
BSA,4/15/2015,D41,60.06
BSA,4/15/2015,D41,60.06
BSA,4/15/2015,D41,24144.12
BSA,4/15/2015,D41,240.24
BSA,4/15/2015,D41,60.06
BSA,4/15/2015,D41,420.42
BSA,4/15/2015,D41,60.06
BSA,4/15/2015,D41,60.06
BSA,4/15/2015,D41A,346.47
BSA,4/15/2015,D41A,115.49
BSA,4/15/2015,D41A,346.47
BSA,4/15/2015,D41A,115.49
BSA,4/15/2015,D41A,115.49
BSA,4/15/2015,D41A,47004.43
BSA,4/15/2015,D6,150.14
BSA,4/15/2015,D6,75.07
BSA,4/15/2015,D6,150.14
BSA,4/15/2015,D6,75.07
BSA,4/15/2015,D6,300.28
BSA,4/15/2015,D6,150.14
BSA,4/15/2015,D6,150.14
BSA,4/15/2015,D6,34682.34
BSA,4/15/2015,D6,300.28
BSA,4/29/2015,D28A,1126.05
BSA,4/29/2015,D28A,375.35
BSA,4/29/2015,D28A,75.07
BSA,4/29/2015,D28A,75.07
BSA,4/29/2015,D28A,75.07
BSA,4/29/2015,D28A,525.49
BSA,4/29/2015,D28A,825.77
BSA,4/29/2015,D28A,37159.65
BSA,4/29/2015,D28A,975.91
BSA,5/11/2015,D28A,281.52
BSA,5/11/2015,D28A,93.84
BSA,5/11/2015,D28A,656.88
BSA,5/11/2015,D28A,281.52
BSA,5/11/2015,D28A,656.88
BSA,5/11/2015,D28A,93.84
BSA,5/11/2015,D28A,469.2
BSA,5/11/2015,D28A,39600.48
BSA,5/11/2015,D28A,2346
BSA,5/11/2015,D19,125.12
BSA,5/11/2015,D19,125.12
BSA,5/11/2015,D19,625.6
BSA,5/11/2015,D19,500.48
BSA,5/11/2015,D19,1501.44
BSA,5/11/2015,D19,51924.8
BSA,5/11/2015,D19,750.72
BSA,5/12/2015,C3A,45.04
BSA,5/12/2015,C3A,45.04
BSA,5/12/2015,C3A,135.12
BSA,5/12/2015,C3A,90.08
BSA,5/12/2015,C3A,45.04
BSA,5/12/2015,C3A,45.04
BSA,5/12/2015,C3A,180.16
BSA,5/12/2015,C3A,450.4
BSA,5/12/2015,C3A,180.16
BSA,5/12/2015,C3A,45.04
BSA,5/12/2015,C3A,18736.64
BSA,5/12/2015,C3A,270.24
BSA,5/12/2015,D26,90.09
BSA,5/12/2015,D26,90.09
BSA,5/12/2015,D26,270.27
BSA,5/12/2015,D26,90.09
BSA,5/12/2015,D26,180.18
BSA,5/12/2015,D26,180.18
BSA,5/12/2015,D26,1171.17
BSA,5/12/2015,D26,180.18
BSA,5/12/2015,D26,44504.46
BSA,5/12/2015,D26,540.54
BSA,5/12/2015,MD10A,180.18
BSA,5/12/2015,MD10A,630.63
BSA,5/12/2015,MD10A,180.18
BSA,5/12/2015,MD10A,37026.99
BSA,5/12/2015,MD10A,3333.33
BSA,5/12/2015,MD10A,1981.98
BSA,5/12/2015,MD10A,990.99
BSA,5/12/2015,P8,270.27
BSA,5/12/2015,P8,90.09
BSA,5/12/2015,P8,270.27
BSA,5/12/2015,P8,90.09
BSA,5/12/2015,P8,90.09
BSA,5/12/2015,P8,180.18
BSA,5/12/2015,P8,360.36
BSA,5/12/2015,P8,90.09
BSA,5/12/2015,P8,90.09
BSA,5/12/2015,P8,720.72
BSA,5/12/2015,P8,720.72
BSA,5/12/2015,P8,30090.06
BSA,5/12/2015,P8,270.27
BSA,5/12/2015,P8,2072.07
BSA,5/12/2015,P8,630.63
BSA,5/13/2015,D4,107.25
BSA,5/13/2015,D4,107.25
BSA,5/13/2015,D4,214.5
BSA,5/13/2015,D4,214.5
BSA,5/13/2015,D4,107.25
BSA,5/13/2015,D4,107.25
BSA,5/13/2015,D4,46975.5
BSA,5/13/2015,D4,1501.5
BSA,5/13/2015,D8,34.65
BSA,5/13/2015,D8,34.65
BSA,5/13/2015,D8,34.65
BSA,5/13/2015,D8,103.95
BSA,5/13/2015,D8,69.3
BSA,5/13/2015,D8,138.6
BSA,5/13/2015,D8,14310.45
BSA,5/13/2015,D8,173.25
BSA,5/13/2015,D8,34.65
BSA,5/13/2015,EZ2,300.28
BSA,5/13/2015,EZ2,300.28
BSA,5/13/2015,EZ2,150.14
BSA,5/13/2015,EZ2,61257.12
BSA,5/13/2015,EZ2,150.14
BSA,5/13/2015,EZ2,4804.48
BSA,5/13/2015,EZ2,150.14
BSA,5/13/2015,EZ6,187.68
BSA,5/13/2015,EZ6,375.36
BSA,5/13/2015,EZ6,75822.72
BSA,5/13/2015,EZ6,2064.48
BSA,5/14/2015,D7,25.59
BSA,5/14/2015,D7,51.18
BSA,5/14/2015,D7,51.18
BSA,5/14/2015,D7,10491.9
BSA,5/14/2015,D7,127.95
BSA,5/14/2015,D7,25.59
BSA,5/14/2015,D7,25.59
BSA,5/15/2015,D41A,1000.96
BSA,5/15/2015,D41A,500.48
BSA,5/15/2015,D41A,500.48
BSA,5/15/2015,D41A,250.24
BSA,5/15/2015,D41A,100096
BSA,5/15/2015,D41A,1000.96
BSA,5/15/2015,D6,88.32
BSA,5/15/2015,D6,88.32
BSA,5/15/2015,D6,264.96
BSA,5/15/2015,D6,176.64
BSA,5/15/2015,D6,37712.64
BSA,5/15/2015,D6,1059.84
BSA,5/15/2015,D41,30.03
BSA,5/15/2015,D41,90.09
BSA,5/15/2015,D41,60.06
BSA,5/15/2015,D41,30.03
BSA,5/15/2015,D41,90.09
BSA,5/15/2015,D41,30.03
BSA,5/15/2015,D41,13093.08
BSA,5/15/2015,D41,30.03
BSA,5/27/2015,C10A,112.6
BSA,5/27/2015,C10A,56.3
BSA,5/27/2015,C10A,281.5
BSA,5/27/2015,C10A,337.8
BSA,5/27/2015,C10A,112.6
BSA,5/27/2015,C10A,112.6
BSA,5/27/2015,C10A,112.6
BSA,5/27/2015,C10A,563
BSA,5/27/2015,C10A,56.3
BSA,5/27/2015,C10A,225.2
BSA,5/27/2015,C10A,394.1
BSA,5/27/2015,C10A,675.6
BSA,5/27/2015,C10A,4447.7
BSA,5/27/2015,C10A,56.3
BSA,5/27/2015,C10A,225.2
BSA,5/27/2015,C10A,56.3
BSA,5/27/2015,C10A,337.8
BSA,5/27/2015,C10A,112.6
BSA,5/27/2015,C10A,56.3
BSA,5/27/2015,C10A,281.5
BSA,5/27/2015,C10A,450.4
BSA,5/27/2015,C10A,18184.9
BSA,5/27/2015,C10A,56.3
BSA,5/27/2015,C10A,112.6
BSA,5/27/2015,C10A,56.3
BSA,5/27/2015,C10A,563
BSA,6/5/2015,C3A,45.04
BSA,6/5/2015,C3A,45.04
BSA,6/5/2015,C3A,45.04
BSA,6/5/2015,C3A,90.08
BSA,6/5/2015,C3A,45.04
BSA,6/5/2015,C3A,45.04
BSA,6/5/2015,C3A,45.04
BSA,6/5/2015,C3A,225.2
BSA,6/5/2015,C3A,45.04
BSA,6/5/2015,C3A,45.04
BSA,6/5/2015,C3A,45.04
BSA,6/5/2015,C3A,45.04
BSA,6/5/2015,C3A,19592.4
BSA,6/5/2015,C3A,630.56
BSA,6/5/2015,C10A,112.61
BSA,6/5/2015,C10A,112.61
BSA,6/5/2015,C10A,9684.46
BSA,6/5/2015,C10A,225.22
BSA,6/5/2015,C10A,225.22
BSA,6/5/2015,C10A,1351.32
BSA,6/5/2015,C10A,112.61
BSA,6/5/2015,C10A,112.61
BSA,6/5/2015,C10A,112.61
BSA,6/5/2015,C10A,49097.96
BSA,6/5/2015,C10A,112.61
BSA,6/5/2015,C10A,337.83
BSA,6/8/2015,D28A,83.41
BSA,6/8/2015,D28A,83.41
BSA,6/8/2015,D28A,83.41
BSA,6/8/2015,D28A,250.23
BSA,6/8/2015,D28A,83.41
BSA,6/8/2015,D28A,333.64
BSA,6/8/2015,D28A,1501.38
BSA,6/8/2015,D28A,83.41
BSA,6/8/2015,D28A,33030.36
BSA,6/8/2015,D28A,1084.33
BSA,6/8/2015,D19,93.84
BSA,6/8/2015,D19,93.84
BSA,6/8/2015,D19,14357.52
BSA,6/8/2015,D19,938.4
BSA,6/8/2015,D19,187.68
BSA,6/8/2015,D19,1501.44
BSA,6/8/2015,D19,93.84
BSA,6/8/2015,D19,37254.48
BSA,6/8/2015,EZ2-SJR,200.2
BSA,6/8/2015,EZ2-SJR,200.2
BSA,6/8/2015,EZ2-SJR,100.1
BSA,6/8/2015,EZ2-SJR,200.2
BSA,6/8/2015,EZ2-SJR,300.3
BSA,6/8/2015,EZ2-SJR,43843.8
BSA,6/8/2015,EZ2-SJR,200.2
BSA,6/8/2015,EZ2-SJR,1001
BSA,6/8/2015,EZ6-SJR,112.61
BSA,6/8/2015,EZ6-SJR,112.61
BSA,6/8/2015,EZ6-SJR,112.61
BSA,6/8/2015,EZ6-SJR,450.44
BSA,6/8/2015,EZ6-SJR,788.27
BSA,6/8/2015,EZ6-SJR,900.88
BSA,6/8/2015,EZ6-SJR,45381.83
BSA,6/8/2015,EZ6-SJR,1238.71
BSA,6/9/2015,D26,900.9
BSA,6/9/2015,D26,180.18
BSA,6/9/2015,D26,90.09
BSA,6/9/2015,D26,900.9
BSA,6/9/2015,D26,990.99
BSA,6/9/2015,D26,90.09
BSA,6/9/2015,D26,90.09
BSA,6/9/2015,D26,180.18
BSA,6/9/2015,D26,38918.88
BSA,6/9/2015,P8,150.14
BSA,6/9/2015,P8,525.49
BSA,6/9/2015,P8,75.07
BSA,6/9/2015,P8,300.28
BSA,6/9/2015,P8,75.07
BSA,6/9/2015,P8,375.35
BSA,6/9/2015,P8,225.21
BSA,6/9/2015,P8,75.07
BSA,6/9/2015,P8,28076.18
BSA,6/9/2015,P8,225.21
BSA,6/9/2015,P8,900.84
BSA,6/9/2015,MD10A,56.3
BSA,6/9/2015,MD10A,56.3
BSA,6/9/2015,MD10A,788.2
BSA,6/9/2015,MD10A,56.3
BSA,6/9/2015,MD10A,56.3
BSA,6/9/2015,MD10A,56.3
BSA,6/9/2015,MD10A,112.6
BSA,6/9/2015,MD10A,56.3
BSA,6/9/2015,MD10A,225.2
BSA,6/9/2015,MD10A,20718.4
BSA,6/9/2015,MD10A,1069.7
BSA,6/9/2015,MD10A,56.3
BSA,6/9/2015,MD10A,56.3
BSA,6/9/2015,MD10A,450.4
BSA,6/10/2015,D4,150.14
BSA,6/10/2015,D4,450.42
BSA,6/10/2015,D4,150.14
BSA,6/10/2015,D4,300.28
BSA,6/10/2015,D4,150.14
BSA,6/10/2015,D4,300.28
BSA,6/10/2015,D4,150.14
BSA,6/10/2015,D4,150.14
BSA,6/10/2015,D4,60056
BSA,6/10/2015,D8,128.7
BSA,6/10/2015,D8,64.35
BSA,6/10/2015,D8,64.35
BSA,6/10/2015,D8,514.8
BSA,6/10/2015,D8,257.4
BSA,6/10/2015,D8,257.4
BSA,6/10/2015,D8,26898.3
BSA,6/10/2015,D8,64.35
BSA,6/10/2015,EZ2,214.49
BSA,6/10/2015,EZ2,643.47
BSA,6/10/2015,EZ2,214.49
BSA,6/10/2015,EZ2,214.49
BSA,6/10/2015,EZ2,86224.98
BSA,6/10/2015,EZ2,2144.9
BSA,6/10/2015,EZ6,500.48
BSA,6/10/2015,EZ6,125.12
BSA,6/10/2015,EZ6,125.12
BSA,6/10/2015,EZ6,375.36
BSA,6/10/2015,EZ6,125.12
BSA,6/10/2015,EZ6,375.36
BSA,6/10/2015,EZ6,375.36
BSA,6/10/2015,EZ6,51549.44
BSA,6/10/2015,EZ6,2001.92
BSA,6/11/2015,D7,93.84
BSA,6/11/2015,D7,187.68
BSA,6/11/2015,D7,93.84
BSA,6/11/2015,D7,187.68
BSA,6/11/2015,D7,38286.72
BSA,6/12/2015,D6,166.83
BSA,6/12/2015,D6,166.83
BSA,6/12/2015,D6,74239.35
BSA,6/12/2015,D6,166.83
BSA,6/12/2015,D41A,166.83
BSA,6/12/2015,D41A,166.83
BSA,6/12/2015,D41A,166.83
BSA,6/12/2015,D41A,66565.17
BSA,6/12/2015,D41A,166.83
BSA,6/12/2015,D41,45.04
BSA,6/12/2015,D41,45.04
BSA,6/12/2015,D41,45.04
BSA,6/12/2015,D41,135.12
BSA,6/12/2015,D41,270.24
BSA,6/12/2015,D41,45.04
BSA,6/12/2015,D41,585.52
BSA,6/12/2015,D41,405.36
BSA,6/12/2015,D41,17970.96
BSA,6/12/2015,D41,45.04
BSA,6/12/2015,D41,45.04
BSA,6/12/2015,D41,45.04
BSA,7/6/2015,C10A,75.08
BSA,7/6/2015,C10A,300.32
BSA,7/6/2015,C10A,187.7
BSA,7/6/2015,C10A,37.54
BSA,7/6/2015,C10A,37.54
BSA,7/6/2015,C10A,187.7
BSA,7/6/2015,C10A,112.62
BSA,7/6/2015,C10A,150.16
BSA,7/6/2015,C10A,75.08
BSA,7/6/2015,C10A,3003.2
BSA,7/6/2015,C10A,525.56
BSA,7/6/2015,C10A,187.7
BSA,7/6/2015,C10A,150.16
BSA,7/6/2015,C10A,37.54
BSA,7/6/2015,C10A,37.54
BSA,7/6/2015,C10A,112.62
BSA,7/6/2015,C10A,187.7
BSA,7/6/2015,C10A,5518.38
BSA,7/6/2015,C10A,75.08
BSA,7/6/2015,C10A,37.54
BSA,7/6/2015,C10A,37.54
BSA,7/6/2015,C3A,45.04
BSA,7/6/2015,C3A,315.28
BSA,7/6/2015,C3A,45.04
BSA,7/6/2015,C3A,45.04
BSA,7/6/2015,C3A,315.28
BSA,7/6/2015,C3A,45.04
BSA,7/6/2015,C3A,90.08
BSA,7/6/2015,C3A,45.04
BSA,7/6/2015,C3A,720.64
BSA,7/6/2015,C3A,45.04
BSA,7/6/2015,C3A,90.08
BSA,7/6/2015,C3A,90.08
BSA,7/6/2015,C3A,10134
BSA,7/6/2015,C3A,45.04
BSA,7/6/2015,C3A,1080.96
BSA,7/8/2015,D28A,187.68
BSA,7/8/2015,D28A,93.84
BSA,7/8/2015,D28A,93.84
BSA,7/8/2015,D28A,93.84
BSA,7/8/2015,D28A,750.72
BSA,7/8/2015,D28A,375.36
BSA,7/8/2015,D28A,563.04
BSA,7/8/2015,D28A,469.2
BSA,7/8/2015,D28A,23647.68
BSA,7/8/2015,D28A,375.36
BSA,7/8/2015,D28A,187.68
BSA,7/8/2015,D28A,2158.32
BSA,7/8/2015,D19,93.84
BSA,7/8/2015,D19,93.84
BSA,7/8/2015,D19,93.84
BSA,7/8/2015,D19,187.68
BSA,7/8/2015,D19,844.56
BSA,7/8/2015,D19,375.36
BSA,7/8/2015,D19,563.04
BSA,7/8/2015,D19,563.04
BSA,7/8/2015,D19,4692
BSA,7/8/2015,D19,19424.88
BSA,7/8/2015,D19,281.52
BSA,7/8/2015,D19,656.88
BSA,7/8/2015,EZ2-SJR,200.2
BSA,7/8/2015,EZ2-SJR,400.4
BSA,7/8/2015,EZ2-SJR,200.2
BSA,7/8/2015,EZ2-SJR,1001
BSA,7/8/2015,EZ2-SJR,41541.5
BSA,7/8/2015,EZ2-SJR,100.1
BSA,7/8/2015,EZ2-SJR,300.3
BSA,7/8/2015,EZ2-SJR,500.5
BSA,7/8/2015,EZ6-SJR,128.69
BSA,7/8/2015,EZ6-SJR,128.69
BSA,7/8/2015,EZ6-SJR,514.76
BSA,7/8/2015,EZ6-SJR,257.38
BSA,7/8/2015,EZ6-SJR,386.07
BSA,7/8/2015,EZ6-SJR,52505.52
BSA,7/8/2015,EZ6-SJR,128.69
BSA,7/8/2015,EZ6-SJR,1544.28
BSA,7/8/2015,EZ6-SJR,128.69
BSA,7/9/2015,D26,56.3
BSA,7/9/2015,D26,56.3
BSA,7/9/2015,D26,844.5
BSA,7/9/2015,D26,112.6
BSA,7/9/2015,D26,56.3
BSA,7/9/2015,D26,168.9
BSA,7/9/2015,D26,281.5
BSA,7/9/2015,D26,2533.5
BSA,7/9/2015,D26,20324.3
BSA,7/9/2015,D26,168.9
BSA,7/9/2015,P8,56.3
BSA,7/9/2015,P8,56.3
BSA,7/9/2015,P8,56.3
BSA,7/9/2015,P8,225.2
BSA,7/9/2015,P8,56.3
BSA,7/9/2015,P8,56.3
BSA,7/9/2015,P8,563
BSA,7/9/2015,P8,563
BSA,7/9/2015,P8,56.3
BSA,7/9/2015,P8,3152.8
BSA,7/9/2015,P8,22125.9
BSA,7/9/2015,P8,56.3
BSA,7/9/2015,P8,56.3
BSA,7/9/2015,P8,619.3
BSA,7/9/2015,MD10A,112.62
BSA,7/9/2015,MD10A,37.54
BSA,7/9/2015,MD10A,37.54
