MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,GALD,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Organisms per mL,Total Cells Counted,Number of cells per unit
Phyto,2017-06-15T00:00:00Z,8:45:00,D28A,61,2,3.28%,0.0697,314.159,0.557971992,8,281.52,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,428,c,NA,BSA.06-05,KS,NA,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,1140,0.65,NA
Phyto,2017-06-15T00:00:00Z,8:45:00,D28A,61,2,3.28%,0.0697,314.159,0.557971992,8,281.52,1519,Snowella sp.,Soft Body,Snowella,sp.,NA,1,c,NA,BSA.06-05,KS,NA,sphere,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.9,NA
Phyto,2017-06-16T00:00:00Z,6:30:00,D16-Twitchell,62,2,3.23%,0.0697,314.159,0.557971992,8,281.52,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,NA,2,i,NA,BSA.06-26,KS,NA,cylinder,182.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7.4,NA
Phyto,2017-06-16T00:00:00Z,6:30:00,D16-Twitchell,62,2,3.23%,0.0697,314.159,0.557971992,8,281.52,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,421,c,NA,BSA.06-26,KS,NA,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,1005,0.65,NA
Phyto,2017-06-16T00:00:00Z,7:40:00,D26,62,2,3.23%,0.0697,314.159,0.488225493,7,321.74,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,1,i,NA,BSA.06-04,KS,NA,sphere,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.9,NA
Phyto,2017-06-16T00:00:00Z,7:40:00,D26,62,2,3.23%,0.0697,314.159,0.488225493,7,321.74,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,418,c,NA,BSA.06-04,KS,NA,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,1190,0.65,NA
Phyto,2017-06-16T00:00:00Z,7:40:00,D26,62,2,3.23%,0.0697,314.159,0.488225493,7,321.74,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,NA,1,c,NA,BSA.06-04,KS,NA,sphere,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.9,NA
Phyto,2017-06-16T00:00:00Z,9:15:00,MD10A,61,1.5,2.46%,0.0697,314.159,0.767211489,11,272.99,631,Navicula sp.,Diatom,Navicula,sp.,NA,1,i,NA,BSA.06-19,DTK,Girdle view. Low detritus.,elliptic prism,751.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23.1,NA
Phyto,2017-06-16T00:00:00Z,9:15:00,MD10A,61,1.5,2.46%,0.0697,314.159,0.767211489,11,272.99,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,NA,26,i,NA,BSA.06-19,DTK,Low detritus.,sphere,11.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2.8,NA
Phyto,2017-06-16T00:00:00Z,9:15:00,MD10A,61,1.5,2.46%,0.0697,314.159,0.767211489,11,272.99,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,NA,1,i,NA,BSA.06-19,DTK,Low detritus.,ellipsoid,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.6,NA
Phyto,2017-06-16T00:00:00Z,9:15:00,MD10A,61,1.5,2.46%,0.0697,314.159,0.767211489,11,272.99,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,NA,2,i,NA,BSA.06-19,DTK,Low detritus.,prolate spheroid,335.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9.3,NA
Phyto,2017-06-16T00:00:00Z,9:15:00,MD10A,61,1.5,2.46%,0.0697,314.159,0.767211489,11,272.99,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,367,c,NA,BSA.06-19,DTK,Low detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,760,0.65,NA
Phyto,2017-06-16T00:00:00Z,9:15:00,MD10A,61,1.5,2.46%,0.0697,314.159,0.767211489,11,272.99,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,NA,12,i,NA,BSA.06-19,DTK,Low detritus.,cylinder + 2 cones,2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2.8,NA
Phyto,2017-06-16T00:00:00Z,10:40:00,P8,61,1,1.64%,0.0697,314.159,0.627718491,9,500.48,749,Nitzschia sp.,Diatom,Nitzschia,sp.,NA,1,i,NA,BSA.06-02,KS,NA,prism on parallelogram,30.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16.7,NA
Phyto,2017-06-16T00:00:00Z,10:40:00,P8,61,1,1.64%,0.0697,314.159,0.627718491,9,500.48,895,Skeletonema sp.,Diatom,Skeletonema,sp.,NA,2,i,NA,BSA.06-02,KS,NA,cylinder + 2 half spheres,99.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9.3,NA
Phyto,2017-06-16T00:00:00Z,10:40:00,P8,61,1,1.64%,0.0697,314.159,0.627718491,9,500.48,1368,Rhodomonas sp.,Soft Body,Rhodomonas,sp.,NA,1,i,NA,BSA.06-02,KS,NA,cone + half sphere,596.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.1,NA
Phyto,2017-06-16T00:00:00Z,10:40:00,P8,61,1,1.64%,0.0697,314.159,0.627718491,9,500.48,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,448,c,NA,BSA.06-02,KS,NA,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,1237,0.65,NA
Phyto,2017-06-19T00:00:00Z,11:10:00,D10,61,0.5,0.82%,0.0697,314.159,0.418478994,6,1501.43,95,Aulacoseira sp.,Diatom,Aulacoseira,sp.,NA,2,i,NA,BSA.06-03,DTK,Fragment. Moderate sediment and low detritus. Broken diatoms observed.,cylinder,204.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8.3,NA
Phyto,2017-06-19T00:00:00Z,11:10:00,D10,61,0.5,0.82%,0.0697,314.159,0.418478994,6,1501.43,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,2,i,NA,BSA.06-03,DTK,Girdle view. Moderate sediment and low detritus. Broken diatoms observed.,cylinder,158.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,NA
Phyto,2017-06-19T00:00:00Z,11:10:00,D10,61,0.5,0.82%,0.0697,314.159,0.418478994,6,1501.43,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,NA,25,i,NA,BSA.06-03,DTK,Moderate sediment and low detritus. Broken diatoms observed.,sphere,26.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3.7,NA
Phyto,2017-06-19T00:00:00Z,11:10:00,D10,61,0.5,0.82%,0.0697,314.159,0.418478994,6,1501.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,392,c,NA,BSA.06-03,DTK,Moderate sediment and low detritus. Broken diatoms observed.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,797,0.65,NA
Phyto,2017-06-19T00:00:00Z,11:10:00,D10,61,0.5,0.82%,0.0697,314.159,0.418478994,6,1501.43,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,NA,2,c,NA,BSA.06-03,DTK,Moderate sediment and low detritus. Broken diatoms observed.,sphere,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1.9,NA
Phyto,2017-06-19T00:00:00Z,11:10:00,D10,61,0.5,0.82%,0.0697,314.159,0.418478994,6,1501.43,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,NA,2,i,NA,BSA.06-03,DTK,Moderate sediment and low detritus. Broken diatoms observed.,cylinder + 2 cones,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.7,NA
Phyto,2017-06-19T00:00:00Z,9:50:00,D8,61,0.5,0.82%,0.0697,314.159,0.488225493,7,1286.94,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,410,c,NA,BSA.06-15,KS,Moderate sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,931,0.65,NA
Phyto,2017-06-19T00:00:00Z,10:50:00,EZ2,59,0.5,0.85%,0.0697,314.159,0.976450986,14,643.47,95,Aulacoseira sp.,Diatom,Aulacoseira,sp.,NA,1,i,NA,BSA.06-14,KS,NA,cylinder,89.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8.3,NA
Phyto,2017-06-19T00:00:00Z,10:50:00,EZ2,59,0.5,0.85%,0.0697,314.159,0.976450986,14,643.47,1352,cf. Cryptomonas sp.,Soft Body,Cryptomonas,sp.,NA,1,i,NA,BSA.06-14,KS,NA,prolate spheroid,588.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,NA
Phyto,2017-06-19T00:00:00Z,10:50:00,EZ2,59,0.5,0.85%,0.0697,314.159,0.976450986,14,643.47,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,408,c,NA,BSA.06-14,KS,NA,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,924,0.65,NA
Phyto,2017-06-19T00:00:00Z,9:45:00,EZ6,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,397,Fragilaria sp.,Diatom,Fragilaria,sp.,NA,1,i,NA,BSA.06-18,DTK,Obscured by detritus. High sediment and low detritus. Sample contains mucilaginous detritus.,elliptic prism,77.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18.5,NA
Phyto,2017-06-19T00:00:00Z,9:45:00,EZ6,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,846,Planothidium sp.,Diatom,Planothidium,sp.,NA,1,i,NA,BSA.06-18,DTK,High sediment and low detritus. Sample contains mucilaginous detritus.,elliptic prism,180.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.1,NA
Phyto,2017-06-19T00:00:00Z,9:45:00,EZ6,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,NA,30,i,NA,BSA.06-18,DTK,High sediment and low detritus. Sample contains mucilaginous detritus.,sphere,11.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2.8,NA
Phyto,2017-06-19T00:00:00Z,9:45:00,EZ6,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,NA,2,i,NA,BSA.06-18,DTK,High sediment and low detritus. Sample contains mucilaginous detritus.,prolate spheroid,121.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7.4,NA
Phyto,2017-06-19T00:00:00Z,9:45:00,EZ6,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,416,c,NA,BSA.06-18,DTK,High sediment and low detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,836,0.65,NA
Phyto,2017-06-19T00:00:00Z,9:45:00,EZ6,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1692,Kephyrion sp.,Soft Body,Kephyrion,sp.,NA,2,i,NA,BSA.06-18,DTK,High sediment and low detritus. Sample contains mucilaginous detritus.,prolate spheroid,22.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5.6,NA
Phyto,2017-06-19T00:00:00Z,9:45:00,EZ6,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,NA,1,f,NA,BSA.06-18,DTK,High sediment and low detritus. Sample contains mucilaginous detritus.,cylinder,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1.2,NA
Phyto,2017-06-19T00:00:00Z,9:45:00,EZ6,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,NA,6,i,NA,BSA.06-18,DTK,High sediment and low detritus. Sample contains mucilaginous detritus.,cylinder + 2 cones,3.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3.7,NA
Phyto,2017-06-20T00:00:00Z,9:25:00,D7,61,1,1.64%,0.0697,314.159,0.348732495,5,900.86,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,NA,1,i,NA,BSA.06-16,KS,Moderate sediment and detritus.,cylinder,159.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7.4,NA
Phyto,2017-06-20T00:00:00Z,9:25:00,D7,61,1,1.64%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,532,c,NA,BSA.06-16,KS,Moderate sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,1149,0.65,NA
Phyto,2017-06-20T00:00:00Z,11:20:00,NZ032,61,0.5,0.83%,0.0697,314.159,0.348732495,5,1801.72,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,NA,4,i,NA,BSA.06-25,DTK,High sediment and moderate detritus. Sample contains mucilaginous detritus.,cylinder,380.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.3,NA
Phyto,2017-06-20T00:00:00Z,11:20:00,NZ032,61,0.5,0.83%,0.0697,314.159,0.348732495,5,1801.72,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,NA,21,i,NA,BSA.06-25,DTK,High sediment and moderate detritus. Sample contains mucilaginous detritus.,sphere,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1.9,NA
Phyto,2017-06-20T00:00:00Z,11:20:00,NZ032,61,0.5,0.83%,0.0697,314.159,0.348732495,5,1801.72,1364,cf. Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,2,i,NA,BSA.06-25,DTK,High sediment and moderate detritus. Sample contains mucilaginous detritus.,cone + half sphere,337.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9.3,NA
Phyto,2017-06-20T00:00:00Z,11:20:00,NZ032,61,0.5,0.83%,0.0697,314.159,0.348732495,5,1801.72,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,784,c,NA,BSA.06-25,DTK,High sediment and moderate detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,1585,0.65,NA
Phyto,2017-06-20T00:00:00Z,11:20:00,NZ032,61,0.5,0.83%,0.0697,314.159,0.348732495,5,1801.72,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,NA,2,f,NA,BSA.06-25,DTK,High sediment and moderate detritus. Sample contains mucilaginous detritus.,cylinder,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1.2,NA
Phyto,2017-06-20T00:00:00Z,11:20:00,NZ032,61,0.5,0.83%,0.0697,314.159,0.348732495,5,1801.72,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,NA,2,i,NA,BSA.06-25,DTK,High sediment and moderate detritus. Sample contains mucilaginous detritus.,cylinder + 2 cones,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.7,NA
Phyto,2017-06-20T00:00:00Z,10:20:00,NZS42,62,0.1,0.16%,0.0697,314.159,0.557971992,8,5630.37,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,406,c,NA,BSA.06-13,KS,NA,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,916,0.65,NA
Phyto,2017-06-21T00:00:00Z,11:30:00,D41,61,2,3.28%,0.0697,314.159,0.418478994,6,375.36,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,NA,1,i,NA,BSA.06-01,DTK,Low detritus.,elliptic prism,86.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14.5,NA
Phyto,2017-06-21T00:00:00Z,11:30:00,D41,61,2,3.28%,0.0697,314.159,0.418478994,6,375.36,988,Thalassiosira spp.,Diatom,Thalassiosira,spp.,NA,6,i,NA,BSA.06-01,DTK,Obscured by detritus. Low detritus.,cylinder,1620.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,16.7,NA
Phyto,2017-06-21T00:00:00Z,11:30:00,D41,61,2,3.28%,0.0697,314.159,0.418478994,6,375.36,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,NA,13,i,NA,BSA.06-01,DTK,Low detritus.,sphere,91.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,5.6,NA
Phyto,2017-06-21T00:00:00Z,11:30:00,D41,61,2,3.28%,0.0697,314.159,0.418478994,6,375.36,1364,cf. Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,4,i,NA,BSA.06-01,DTK,Low detritus.,cone + half sphere,252.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.3,NA
Phyto,2017-06-21T00:00:00Z,11:30:00,D41,61,2,3.28%,0.0697,314.159,0.418478994,6,375.36,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,365,c,NA,BSA.06-01,DTK,Low detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,742,0.65,NA
Phyto,2017-06-21T00:00:00Z,11:30:00,D41,61,2,3.28%,0.0697,314.159,0.418478994,6,375.36,1657,Teleaulax sp.,Soft Body,Teleaulax,sp.,NA,2,i,NA,BSA.06-01,DTK,Low detritus.,cone + half sphere,1060.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14.8,NA
Phyto,2017-06-21T00:00:00Z,11:30:00,D41,61,2,3.28%,0.0697,314.159,0.418478994,6,375.36,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,NA,1,f,NA,BSA.06-01,DTK,Low detritus.,cylinder,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1.1,NA
Phyto,2017-06-21T00:00:00Z,11:30:00,D41,61,2,3.28%,0.0697,314.159,0.418478994,6,375.36,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,3,i,NA,BSA.06-01,DTK,Low detritus.,cone + half sphere,74.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5.6,NA
Phyto,2017-06-21T00:00:00Z,11:30:00,D41,61,2,3.28%,0.0697,314.159,0.418478994,6,375.36,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,NA,12,i,NA,BSA.06-01,DTK,Low detritus.,cylinder + 2 cones,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3.7,NA
Phyto,2017-06-21T00:00:00Z,10:25:00,D41A,62,0.5,0.81%,0.0697,314.159,0.418478994,6,1501.43,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,NA,1,i,NA,BSA.06-09,DTK,Low detritus. Sample contains mucilaginous detritus.,elliptic prism,131.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,NA
Phyto,2017-06-21T00:00:00Z,10:25:00,D41A,62,0.5,0.81%,0.0697,314.159,0.418478994,6,1501.43,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,NA,16,i,NA,BSA.06-09,DTK,Low detritus. Sample contains mucilaginous detritus.,sphere,26.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3.7,NA
Phyto,2017-06-21T00:00:00Z,10:25:00,D41A,62,0.5,0.81%,0.0697,314.159,0.418478994,6,1501.43,1352,cf. Cryptomonas sp.,Soft Body,Cryptomonas,sp.,NA,2,i,NA,BSA.06-09,DTK,Low detritus. Sample contains mucilaginous detritus.,prolate spheroid,329.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.5,NA
Phyto,2017-06-21T00:00:00Z,10:25:00,D41A,62,0.5,0.81%,0.0697,314.159,0.418478994,6,1501.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,381,c,NA,BSA.06-09,DTK,Low detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,768,0.65,NA
Phyto,2017-06-21T00:00:00Z,13:40:00,D6,61,1,1.64%,0.0697,314.159,0.348732495,5,900.86,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,1,i,NA,BSA.06-10,DTK,Low sediment and moderate detritus. Broken diatoms observed. Ciliates observed.,cylinder,159.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7.4,NA
Phyto,2017-06-21T00:00:00Z,13:40:00,D6,61,1,1.64%,0.0697,314.159,0.348732495,5,900.86,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,NA,19,i,NA,BSA.06-10,DTK,Low sediment and moderate detritus. Broken diatoms observed. Ciliates observed.,sphere,26.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3.7,NA
Phyto,2017-06-21T00:00:00Z,13:40:00,D6,61,1,1.64%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,410,c,NA,BSA.06-10,DTK,Low sediment and moderate detritus. Broken diatoms observed. Ciliates observed.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,832,0.65,NA
Phyto,2017-06-21T00:00:00Z,13:40:00,D6,61,1,1.64%,0.0697,314.159,0.348732495,5,900.86,1545,Euglena sp.,Soft Body,Euglena,sp.,NA,1,i,NA,BSA.06-10,DTK,Low sediment and moderate detritus. Broken diatoms observed. Ciliates observed.,half ellipsoid + cone on an elliptic base,902.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16.7,NA
Phyto,2017-06-21T00:00:00Z,13:40:00,D6,61,1,1.64%,0.0697,314.159,0.348732495,5,900.86,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,NA,2,f,NA,BSA.06-10,DTK,Low sediment and moderate detritus. Broken diatoms observed. Ciliates observed.,cylinder,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0.9,NA
Phyto,2017-06-21T00:00:00Z,13:40:00,D6,61,1,1.64%,0.0697,314.159,0.348732495,5,900.86,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,11,i,NA,BSA.06-10,DTK,Low sediment and moderate detritus. Broken diatoms observed. Ciliates observed.,cone + half sphere,159.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7.4,NA
Phyto,2017-06-21T00:00:00Z,13:40:00,D6,61,1,1.64%,0.0697,314.159,0.348732495,5,900.86,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,NA,5,i,NA,BSA.06-10,DTK,Low sediment and moderate detritus. Broken diatoms observed. Ciliates observed.,cylinder + 2 cones,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3.7,NA
Phyto,2017-06-21T00:00:00Z,12:35:00,NZ002,65,1,1.54%,0.0697,314.159,0.557971992,8,563.04,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,NA,3,i,NA,BSA.06-20,DTK,Obscured by detritus. Low detritus. Sample contains mucilaginous detritus.,cylinder,68.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5.6,NA
Phyto,2017-06-21T00:00:00Z,12:35:00,NZ002,65,1,1.54%,0.0697,314.159,0.557971992,8,563.04,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,NA,25,i,NA,BSA.06-20,DTK,Low detritus. Sample contains mucilaginous detritus.,sphere,91.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,5.6,NA
Phyto,2017-06-21T00:00:00Z,12:35:00,NZ002,65,1,1.54%,0.0697,314.159,0.557971992,8,563.04,1364,cf. Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,6,i,NA,BSA.06-20,DTK,Low detritus. Sample contains mucilaginous detritus.,cone + half sphere,216.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8.3,NA
Phyto,2017-06-21T00:00:00Z,12:35:00,NZ002,65,1,1.54%,0.0697,314.159,0.557971992,8,563.04,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,381,c,NA,BSA.06-20,DTK,Low detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,772,0.65,NA
Phyto,2017-06-21T00:00:00Z,12:35:00,NZ002,65,1,1.54%,0.0697,314.159,0.557971992,8,563.04,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,NA,2,f,NA,BSA.06-20,DTK,Low detritus. Sample contains mucilaginous detritus.,cylinder,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0.9,NA
Phyto,2017-06-21T00:00:00Z,13:25:00,NZ004,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,631,cf. Navicula sp.,Diatom,Navicula,sp.,NA,1,i,NA,BSA.06-23,DTK,Girdle view. Moderate sediment and low detritus.,elliptic prism,999.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18.5,NA
Phyto,2017-06-21T00:00:00Z,13:25:00,NZ004,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,NA,2,i,NA,BSA.06-23,DTK,Moderate sediment and low detritus.,cylinder,46.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4.6,NA
Phyto,2017-06-21T00:00:00Z,13:25:00,NZ004,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,NA,19,i,NA,BSA.06-23,DTK,Moderate sediment and low detritus.,sphere,11.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,2.8,NA
Phyto,2017-06-21T00:00:00Z,13:25:00,NZ004,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,5,i,NA,BSA.06-23,DTK,Moderate sediment and low detritus.,cone + half sphere,538.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11.1,NA
Phyto,2017-06-21T00:00:00Z,13:25:00,NZ004,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,405,c,NA,BSA.06-23,DTK,Moderate sediment and low detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07,NA,838,0.65,NA
