MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Count Method,Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Algal Type,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1
Phyto,4/17/2024,12:50,E0424B1744,NZ068,3,62,15,24.19%,5.9000,Transect,314.159,5.9,1,3.55,1858,Urosolenia sp.,Centric Diatom,Urosolenia,sp.,,1,1,18.5,,,i,BSA.04-10,AB,Poorly preserved. Moderate sediment and detritus. Many broken diatoms.,cylinder,256.31
Phyto,4/17/2024,12:50,E0424B1744,NZ068,3,62,15,24.19%,0.0683,Field,314.159,0.7513,11,27.88,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,19,19,2.3,,,i,BSA.04-10,AB,Poorly preserved. Moderate sediment and detritus. Many broken diatoms.,sphere,3.59
Phyto,4/17/2024,12:50,E0424B1744,NZ068,3,62,15,24.19%,5.9000,Transect,314.159,5.9,1,3.55,1774,Desmodesmus sp.,Green Alga,Desmodesmus,sp.,,2,4,8,,,c,BSA.04-10,AB,Poorly preserved. Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,29.39
Phyto,4/17/2024,12:50,E0424B1744,NZ068,3,62,15,24.19%,0.0683,Field,314.159,0.7513,11,27.88,1761,Drepanochloris nannoselene,Green Alga,Drepanochloris,nannoselene,,4,4,5.2,,,i,BSA.04-10,AB,Poorly preserved. Moderate sediment and detritus. Many broken diatoms.,cylinder + 2 cones,2.96
Phyto,4/17/2024,12:50,E0424B1744,NZ068,3,62,15,24.19%,0.0683,Field,314.159,0.7513,11,27.88,1134,Monoraphidium contortum,Green Alga,Monoraphidium,contortum,,2,2,18.5,,,i,BSA.04-10,AB,Poorly preserved. Moderate sediment and detritus. Many broken diatoms.,2 cones,10.25
Phyto,4/17/2024,12:50,E0424B1744,NZ068,3,62,15,24.19%,5.9000,Transect,314.159,5.9,1,3.55,1138,Monoraphidium sp.,Green Alga,Monoraphidium,sp.,,2,2,8,,,i,BSA.04-10,AB,Poorly preserved. Moderate sediment and detritus. Many broken diatoms.,2 cones,9.88
Phyto,4/17/2024,12:50,E0424B1744,NZ068,3,62,15,24.19%,0.0683,Field,314.159,0.7513,11,27.88,1305,Chrysococcus sp.,Chrysophyte,Chrysococcus,sp.,,1,1,7.4,,,i,BSA.04-10,AB,Poorly preserved. Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,130.34
Phyto,4/17/2024,12:50,E0424B1744,NZ068,3,62,15,24.19%,5.9000,Transect,314.159,5.9,1,3.55,1692,Kephyrion sp.,Chrysophyte,Kephyrion,sp.,,13,13,5.6,,,i,BSA.04-10,AB,Poorly preserved. Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,34.64
Phyto,4/17/2024,12:50,E0424B1744,NZ068,3,62,15,24.19%,5.9000,Transect,314.159,5.9,1,3.55,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,10,10,25.9,,,i,BSA.04-10,AB,Poorly preserved. Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,2044.91
Phyto,4/17/2024,12:50,E0424B1744,NZ068,3,62,15,24.19%,0.0683,Field,314.159,0.7513,11,27.88,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,1,1,16.7,,,i,BSA.04-10,AB,Poorly preserved. Moderate sediment and detritus. Many broken diatoms.,cone + half sphere,484.56
Phyto,4/17/2024,12:50,E0424B1744,NZ068,3,62,15,24.19%,0.0683,Field,314.159,0.7513,11,27.88,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,17,17,11.1,,,i,BSA.04-10,AB,Poorly preserved. Moderate sediment and detritus. Many broken diatoms.,cone + half sphere,88.56
Phyto,4/17/2024,12:50,E0424B1744,NZ068,3,62,15,24.19%,0.0683,Field,314.159,0.7513,11,27.88,1733,Teleaulax amphioxeia,Cryptophyte,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,5.6,,,i,BSA.04-10,AB,Poorly preserved. Moderate sediment and detritus. Many broken diatoms.,cone + half sphere,26.88
Phyto,4/17/2024,12:50,E0424B1744,NZ068,3,62,15,24.19%,0.0683,Field,314.159,0.7513,11,27.88,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,324,648,0.8,0.8,0.8,c,BSA.04-10,AB,Poorly preserved. Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,0.18
Phyto,4/17/2024,12:50,E0424B1744,NZ068,3,62,15,24.19%,5.9000,Transect,314.159,5.9,1,3.55,1503,Planktothrix sp.,Cyanobacterium,Planktothrix,sp.,,1,4,6.9,,,f,BSA.04-10,AB,Poorly preserved. Moderate sediment and detritus. Many broken diatoms.,cylinder,89.74
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,46,Achnanthidium sp.,Pennate Diatom,Achnanthidium,sp.,,9,9,14.8,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,elliptic prism,130.79
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,2,2,9.3,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,cylinder,99.99
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,147,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,3,3,33.3,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,elliptic prism,814.49
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,49,49,5,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,cylinder,52.05
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,0.0683,Field,314.159,0.4098,6,54.76,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,34,34,7.4,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,cylinder,111.05
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,273,Diatoma sp.,Pennate Diatom,Diatoma,sp.,,1,1,35.2,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,elliptic prism,1022.90
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,310,Encyonema sp.,Pennate Diatom,Encyonema,sp.,,2,2,22.2,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,cymbelloid,278.59
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,366,Eunotia sp.,Pennate Diatom,Eunotia,sp.,,1,1,27.8,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,sickle-shaped prism (elliptic prism),904.80
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,0.0683,Field,314.159,0.4098,6,54.76,397,Fragilaria sp.,Pennate Diatom,Fragilaria,sp.,,2,2,33.3,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,elliptic prism,119.26
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,464,Gomphonema sp.,Pennate Diatom,Gomphonema,sp.,,1,1,21,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,gomphonemoid,320.50
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,540,Melosira varians,Centric Diatom,Melosira,varians,,2,2,18.5,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,cylinder,3182.62
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,631,Navicula sp.,Pennate Diatom,Navicula,sp.,,5,5,44.4,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,elliptic prism,617.23
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,0.0683,Field,314.159,0.4098,6,54.76,713,Nitzschia inconspicua,Pennate Diatom,Nitzschia,inconspicua,,2,2,16.7,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,prism on parallelogram,99.07
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,750,Nitzschia spp.,Pennate Diatom,Nitzschia,spp.,,8,8,40.7,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,prism on parallelogram,178.75
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,0.0683,Field,314.159,0.4098,6,54.76,869,Pseudostaurosira cf. robusta,Pennate Diatom,Pseudostaurosira,robusta,,1,1,14.8,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,elliptic prism,258.05
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,893,Sellaphora sp.,Pennate Diatom,Sellaphora,sp.,,1,1,16.7,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,box,383.43
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,0.0683,Field,314.159,0.4098,6,54.76,895,Skeletonema sp.,Centric Diatom,Skeletonema,sp.,,16,16,13,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,cylinder,120.42
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,0.0683,Field,314.159,0.4098,6,54.76,1031,Chlamydomonas sp.,Green Alga,Chlamydomonas,sp.,,2,2,14.8,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,sphere,977.51
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,0.0683,Field,314.159,0.4098,6,54.76,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,42,42,2.3,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,sphere,3.59
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,2126,Chloromonas sp.,Green Alga,Chloromonas,sp.,,3,3,5.6,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,sphere,42.31
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,1077,Crucigenia sp.,Green Alga,Crucigenia,sp.,,2,8,3.7,,,c,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,cube,23.90
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,1774,Desmodesmus sp.,Green Alga,Desmodesmus,sp.,,5,10,9.3,,,c,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,prolate spheroid,18.47
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,1115,Kirchneriella sp.,Green Alga,Kirchneriella,sp.,,1,5,5.6,,,c,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,2 cones,3.75
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,1121,Lagerheimia sp.,Green Alga,Lagerheimia,sp.,,1,1,5.6,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,ellipsoid,12.26
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,0.0683,Field,314.159,0.4098,6,54.76,1134,Monoraphidium contortum,Green Alga,Monoraphidium,contortum,,1,1,18.5,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,2 cones,7.01
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,0.0683,Field,314.159,0.4098,6,54.76,1704,Monoraphidium minutum,Green Alga,Monoraphidium,minutum,,6,6,6.4,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,2 cones,2.57
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,1139,Monoraphidium spp.,Green Alga,Monoraphidium,sp.,,23,23,10.4,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,2 cones,8.13
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,1235,Scenedesmus sp.,Green Alga,Scenedesmus,sp.,,3,6,7.4,,,c,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,prolate spheroid,10.86
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,1268,Tetradesmus sp.,Green Alga,Tetradesmus,sp.,,3,5,16.7,,,c,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,2 cones,74.47
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,1895,Kephyrion spp.,Chrysophyte,Kephyrion,sp.,,19,19,13,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,prolate spheroid,98.06
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,0.0683,Field,314.159,0.4098,6,54.76,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,3,3,20.4,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,prolate spheroid,1044.31
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,0.0683,Field,314.159,0.4098,6,54.76,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,14,14,14.8,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,cone + half sphere,427.95
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,0.0683,Field,314.159,0.4098,6,54.76,1842,Plagioselmis sp.,Cryptophyte,Plagioselmis,sp.,,5,5,9.3,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,cone + half sphere,58.99
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,1733,Teleaulax amphioxeia,Cryptophyte,Teleaulax,amphioxeia,Plagioselmis prolonga,15,15,6.9,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,cone + half sphere,27.96
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,0.0683,Field,314.159,0.4098,6,54.76,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,272,544,0.8,0.8,0.8,c,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,prolate spheroid,0.18
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,1709,Planktolyngbya sp.,Cyanobacterium,Planktolyngbya,sp.,,2,40,2.2,,,f,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,cylinder,1.73
Phyto,4/16/2024,13:50,E0424B1717,P8,3,57,14,24.56%,5.9000,Transect,314.159,5.9,1,3.80,1777,Strombomonas sp.,Euglenoid,Strombomonas,sp.,,1,1,25.9,,,i,BSA.04-11,AB,Poorly preserved. High sediment and moderate detritus.,ellipsoid,2850.02
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,5.9000,Transect,314.159,11.8,2,2.66,46,Achnanthidium sp.,Pennate Diatom,Achnanthidium,sp.,,3,3,11.1,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,elliptic prism,74.50
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,5.9000,Transect,314.159,11.8,2,2.66,1877,Actinocyclus sp.,Centric Diatom,Actinocyclus,sp.,,1,1,18.5,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,cylinder,2499.86
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,5.9000,Transect,314.159,11.8,2,2.66,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,13,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,cylinder,559.11
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,5.9000,Transect,314.159,11.8,2,2.66,147,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,2,2,24.1,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,elliptic prism,561.00
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,0.0683,Field,314.159,0.8879,13,35.38,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,5.6,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,cylinder,68.96
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,0.0683,Field,314.159,0.8879,13,35.38,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,4,4,9.3,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,cylinder,232.75
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,5.9000,Transect,314.159,11.8,2,2.66,631,Navicula sp.,Pennate Diatom,Navicula,sp.,,1,1,27.8,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,elliptic prism,597.82
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,5.9000,Transect,314.159,11.8,2,2.66,664,Nitzschia acicularis,Pennate Diatom,Nitzschia,acicularis,,2,2,74.1,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,prism on parallelogram,444.22
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,5.9000,Transect,314.159,11.8,2,2.66,713,Nitzschia inconspicua,Pennate Diatom,Nitzschia,inconspicua,,2,2,13,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,prism on parallelogram,44.27
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,5.9000,Transect,314.159,11.8,2,2.66,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,6,6,50,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,prism on parallelogram,180.58
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,5.9000,Transect,314.159,11.8,2,2.66,1925,Nupela sp.,Pennate Diatom,Nupela,sp.,,1,1,14.8,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,elliptic prism,81.72
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,5.9000,Transect,314.159,11.8,2,2.66,895,Skeletonema sp.,Centric Diatom,Skeletonema,sp.,,12,12,7.4,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,cylinder,55.91
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,5.9000,Transect,314.159,11.8,2,2.66,1031,cf. Chlamydomonas sp.,Green Alga,Chlamydomonas,sp.,,1,1,9.3,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,255.84
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,0.0683,Field,314.159,0.8879,13,35.38,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,6,6,3.7,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,24.43
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,5.9000,Transect,314.159,11.8,2,2.66,1135,Monoraphidium convolutum,Green Alga,Monoraphidium,convolutum,,1,1,3.7,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,2 cones,6.99
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,0.0683,Field,314.159,0.8879,13,35.38,1138,Monoraphidium sp.,Green Alga,Monoraphidium,sp.,,2,2,11.1,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,2 cones,6.17
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,0.0683,Field,314.159,0.8879,13,35.38,1305,Chrysococcus sp.,Chrysophyte,Chrysococcus,sp.,,1,1,7.4,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,prolate spheroid,121.51
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,5.9000,Transect,314.159,11.8,2,2.66,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,13,13,24.1,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,prolate spheroid,965.60
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,0.0683,Field,314.159,0.8879,13,35.38,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,12,12,13,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,cone + half sphere,217.91
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,0.0683,Field,314.159,0.8879,13,35.38,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,8,8,9.3,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,cone + half sphere,60.97
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,0.0683,Field,314.159,0.8879,13,35.38,1657,Teleaulax sp.,Cryptophyte,Teleaulax,sp.,,3,3,5.6,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,cone + half sphere,53.01
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,0.0683,Field,314.159,0.8879,13,35.38,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,364,728,0.8,0.8,0.8,c,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,prolate spheroid,0.18
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,5.9000,Transect,314.159,11.8,2,2.66,1508,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,sp.,,1,4,1.9,,,f,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,cylinder,5.39
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,0.0683,Field,314.159,0.8879,13,35.38,2133,Unidentified Ciliate sp. #1,Ciliate,Unidentified Ciliate,sp. #1,,2,2,13,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,prolate spheroid,447.04
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,5.9000,Transect,314.159,11.8,2,2.66,2135,Unidentified Ciliate sp. #3,Ciliate,Unidentified Ciliate,sp. #3,,2,2,23.2,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,ellipsoid,1752.88
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,5.9000,Transect,314.159,11.8,2,2.66,2124,Tintinnidium sp.,Ciliate,Tintinnidium,sp.,,1,1,74.1,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,prolate spheroid,6556.97
Phyto,4/19/2024,11:40,E0424B1850,D6,3,64,10,15.63%,0.0683,Field,314.159,0.8879,13,35.38,2106,cf. Vorticella sp.,Ciliate,Vorticella,sp.,,1,1,33.3,,,i,BSA.04-12,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. Ciliates observed.,prolate spheroid,5967.41
Phyto,4/19/2024,14:35,E0424B1852,D10,3,62,9,14.52%,5.9000,Transect,314.159,5.9,1,5.92,147,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,3,3,27.8,,,i,BSA.04-13,CB,High sediment and detritus. Many broken diatoms.,elliptic prism,899.17
Phyto,4/19/2024,14:35,E0424B1852,D10,3,62,9,14.52%,0.0683,Field,314.159,0.9562,14,36.51,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,5.6,,,i,BSA.04-13,CB,High sediment and detritus. Many broken diatoms.,cylinder,68.96
Phyto,4/19/2024,14:35,E0424B1852,D10,3,62,9,14.52%,0.0683,Field,314.159,0.9562,14,36.51,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,10,10,13,,,i,BSA.04-13,CB,High sediment and detritus. Many broken diatoms.,cylinder,347.43
Phyto,4/19/2024,14:35,E0424B1852,D10,3,62,9,14.52%,5.9000,Transect,314.159,5.9,1,5.92,273,Diatoma sp.,Pennate Diatom,Diatoma,sp.,,1,1,18.5,,,i,BSA.04-13,CB,High sediment and detritus. Many broken diatoms.,elliptic prism,496.34
Phyto,4/19/2024,14:35,E0424B1852,D10,3,62,9,14.52%,5.9000,Transect,314.159,5.9,1,5.92,383,Fragilaria crotonensis,Pennate Diatom,Fragilaria,crotonensis,,59,59,92.6,,,i,BSA.04-13,CB,High sediment and detritus. Many broken diatoms.,elliptic prism,2356.57
Phyto,4/19/2024,14:35,E0424B1852,D10,3,62,9,14.52%,5.9000,Transect,314.159,5.9,1,5.92,397,Fragilaria sp.,Pennate Diatom,Fragilaria,sp.,,8,8,14.8,,,i,BSA.04-13,CB,High sediment and detritus. Many broken diatoms.,elliptic prism,209.69
Phyto,4/19/2024,14:35,E0424B1852,D10,3,62,9,14.52%,5.9000,Transect,314.159,5.9,1,5.92,464,Gomphonema sp.,Pennate Diatom,Gomphonema,sp.,,3,3,31.5,,,i,BSA.04-13,CB,High sediment and detritus. Many broken diatoms.,gomphonemoid,285.48
Phyto,4/19/2024,14:35,E0424B1852,D10,3,62,9,14.52%,5.9000,Transect,314.159,5.9,1,5.92,481,Gyrosigma sp.,Pennate Diatom,Gyrosigma,sp.,,1,1,111.1,,,i,BSA.04-13,CB,High sediment and detritus. Many broken diatoms.,prism on parallelogram,4693.98
Phyto,4/19/2024,14:35,E0424B1852,D10,3,62,9,14.52%,0.0683,Field,314.159,0.9562,14,36.51,631,Navicula sp.,Pennate Diatom,Navicula,sp.,,2,2,24.1,,,i,BSA.04-13,CB,High sediment and detritus. Many broken diatoms.,elliptic prism,1133.72
