MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Algal Type,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,7/11/2023,12:55,E0723B1570,MD10A,3,59,3,5.08%,0.0683,314.159,1.366,20,76.66,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,326,652,0.8,0.8,0.8,c,BSA.07-07,CB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/12/2023,12:05,E0723B1593,D4,3,57,2,3.51%,0.0697,314.159,0.4879,7,321.95,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,393,786,0.8,0.8,0.8,c,BSA.07-08,BB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/11/2023,14:35,E0723B1571,P8,3,62,3,4.84%,0.0683,314.159,1.2294,18,85.18,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,249,498,0.8,0.8,0.8,c,BSA.07-09,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/12/2023,13:40,E0723B1595,NZ068,3,59,3,5.08%,0.0683,314.159,1.9807,29,52.87,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,292,584,0.8,0.8,0.8,c,BSA.07-10,ZW,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/13/2023,11:50,E0723B1653,D7,3,59,1,1.69%,0.0697,314.159,3.485,50,90.15,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,107,214,0.8,0.8,0.8,c,BSA.07-11,BB,Cvannot meet tally in 50 fields. Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/12/2023,12:50,E0723B1594,D22,3,57,3,5.26%,0.0683,314.159,0.9562,14,109.52,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,398,796,0.8,0.8,0.8,c,BSA.07-12,CB,Cannot meet tally in 2 transects. High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/11/2023,11:35,E0723B1569,D26,3,61,4,6.56%,0.0683,314.159,1.8441,27,42.59,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,253,506,0.8,0.8,0.8,c,BSA.07-13,BS,Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/13/2023,13:15,E0723B1654,NZS42,3,58,1,1.72%,0.0683,314.159,1.4343,21,219.03,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,382,784,0.8,0.8,0.8,c,BSA.07-14,CB,Cannot meet tally in 2 transects. High sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/14/2023,15:50,E0723B1622,EZ6,3,61,1,1.64%,0.0683,314.159,1.4343,21,219.03,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,368,736,0.8,0.8,0.8,c,BSA.07-15,ZW,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/13/2023,14:15,E0723B1655,NZ032,3,62,1,1.61%,0.0683,314.159,3.415,50,91.99,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,80,160,0.8,0.8,0.8,c,BSA.07-16,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/17/2023,12:45,E0723B1737,D41A,3,61,1,1.64%,0.0683,314.159,3.415,50,91.99,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,387,774,0.8,0.8,0.8,c,BSA.07-17,BS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and low detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/17/2023,15:00,E0723B1739,NZ325,3,62,2,3.23%,0.0697,314.159,1.4637,21,107.32,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,396,792,0.8,0.8,0.8,c,BSA.07-18,BB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/10/2023,12:40,E0723B1553,D28A,3,61,4,6.56%,0.0683,314.159,2.5271,37,31.08,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,344,688,0.8,0.8,0.8,c,BSA.07-19,AS,Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/17/2023,15:20,E0723B1740,NZ002,3,60,2,3.33%,0.0683,314.159,3.415,50,46,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,117,234,0.8,0.8,0.8,c,BSA.07-20,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/17/2023,15:35,E0723B1741,NZ004,3,62,3,4.84%,0.0683,314.159,1.6392,24,63.88,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,332,664,0.8,0.8,0.8,c,BSA.07-21,ZW,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/14/2023,15:10,E0723B1693,D8,3,63,1,1.59%,0.0683,314.159,3.3467,49,93.87,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,316,632,0.8,0.8,0.8,c,BSA.07-22,AB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/14/2023,14:15,E0723B1692,D6,3,62,1,1.61%,0.0683,314.159,3.415,50,91.99,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,168,336,0.8,0.8,0.8,c,BSA.07-23,BS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/14/2023,17:10,E0723B1623,EZ2,3,57,1,1.75%,0.0683,314.159,1.0928,16,287.48,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,359,718,0.8,0.8,0.8,c,BSA.07-24,CB,Cannot meet tally in 2 transects. Poorly preserved.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/17/2023,14:10,E0723B1738,D41,3,61,3,4.92%,0.0683,314.159,1.5026,22,69.69,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,370,740,0.8,0.8,0.8,c,BSA.07-25,CB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/14/2023,16:20,E0723B1694,D10,3,60,1,1.67%,0.0683,314.159,1.366,20,229.98,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,336,672,0.8,0.8,0.8,c,BSA.07-26,AB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/8/2023,11:30,E0823B1765,D19,3,61,8,13.11%,0.0683,314.159,1.2294,18,31.94,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,354,708,0.8,0.8,0.8,c,BSA.08-01,CB,Cannot meet tally in 2 transects. Poorly preserved. High sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/4/2023,7:15,E0823B1753,C3A ,3,61,4,6.56%,0.0697,314.159,2.9971,43,26.21,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,372,762,0.8,0.8,0.8,c,BSA.08-02,BB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/4/2023,9:00,E0823B1754,C9,3,63,3,4.76%,0.0683,314.159,1.1611,17,90.19,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,328,656,0.8,0.8,0.8,c,BSA.08-03,ZW,Cannot meet tally 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/8/2023,12:30,E0823B1766,D28A,3,62,8,12.90%,0.0683,314.159,1.0928,16,35.94,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,254,508,0.8,0.8,0.8,c,BSA.08-04,AB,Cannot meet tally in 2 transects. Poorly preserved. Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/9/2023,11:15,E0823B1867,D26,3,60,8,13.33%,0.0683,314.159,1.6392,24,23.96,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,412,824,0.8,0.8,0.8,c,BSA.08-05,ZW,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/8/2023,10:15,E0823B1764,D12,3,61,3,4.92%,0.0683,314.159,1.2294,18,85.18,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,346,692,0.8,0.8,0.8,c,BSA.08-06,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/4/2023,10:15,E0823B1755,C10A,3,63,3,4.76%,0.0683,314.159,0.9562,14,109.52,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,281,562,0.8,0.8,0.8,c,BSA.08-07,CB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/9/2023,10:20,E0823B1866,D16,3,60,7,11.67%,0.0697,314.159,1.4637,21,30.66,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,390,804,0.8,0.8,0.8,c,BSA.08-08,BB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/10/2023,12:40,E0823B1907,D4,3,62,2,3.23%,0.0683,314.159,1.0245,15,153.32,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,387,774,0.8,0.8,0.8,c,BSA.08-09,CB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/10/2023,13:30,E0823B1908,D22,3,62,3,4.84%,0.0697,314.159,1.3243,19,79.08,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,371,746,0.8,0.8,0.8,c,BSA.08-10,BB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/9/2023,14:30,E0823B1869,P8,3,61,4,6.56%,0.0683,314.159,1.7758,26,44.23,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,306,612,0.8,0.8,0.8,c,BSA.08-11,AS,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/14/2023,15:20,E0823B2055,NZS42,3,59,1,1.69%,0.0683,314.159,1.1611,17,270.57,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,398,796,0.8,0.8,0.8,c,BSA.08-12,CB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/11/2023,12:35,E0823B1999,D6,3,60,1,1.67%,0.0697,314.159,3.485,50,90.15,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,142,284,0.8,0.8,0.8,c,BSA.08-13,BB,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/10/2023,14:20,E0823B1909,NZ068,3,62,5,8.06%,0.0683,314.159,1.8441,27,34.07,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,265,530,0.8,0.8,0.8,c,BSA.08-14,AB,Cannot meet tally in 2 transects. Moderate detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/11/2023,14:10,E0823B2001,D10,3,61,2,3.28%,0.0683,314.159,1.0245,15,153.32,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,386,772,0.8,0.8,0.8,c,BSA.08-15,CB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/14/2023,16:15,E0823B2056,NZ032,3,59,1,1.69%,0.0683,314.159,3.3467,49,93.87,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,397,794,0.8,0.8,0.8,c,BSA.08-16,AB,Cannot meet tally in 2 transects. Moderate sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/14/2023,14:00,E0823B2054,D7,3,61,1,1.64%,0.0683,314.159,2.732,40,114.99,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,412,824,0.8,0.8,0.8,c,BSA.08-17,ZW,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/15/2023,12:00,E0823B2115,D41A,3,62,2,3.23%,0.0683,314.159,1.4343,21,109.52,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,386,772,0.8,0.8,0.8,c,BSA.08-18,CB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/11/2023,13:30,E0823B2000,D8,3,61,1,1.64%,0.0683,314.159,3.415,50,91.99,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,287,574,0.8,0.8,0.8,c,BSA.08-19,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/11/2023,15:15,E0823B1952,EZ6,3,62,2,3.23%,0.0697,314.159,1.9516,28,80.49,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,399,810,0.8,0.8,0.8,c,BSA.08-20,BB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/15/2023,14:30,E0823B2117,NZ325,3,61,1,1.64%,0.0683,314.159,3.415,50,91.99,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,162,324,0.8,0.8,0.8,c,BSA.08-21,AB,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/15/2023,15:10,E0823B2119,NZ004,3,63,2,3.17%,0.0683,314.159,3.415,50,46,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,282,564,0.8,0.8,0.8,c,BSA.08-22,CB,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/15/2023,14:50,E0823B2118,NZ002,3,63,2,3.17%,0.0683,314.159,3.415,50,46,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,230,460,0.8,0.8,0.8,c,BSA.08-23,ZW,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/15/2023,13:40,E0823B2116,D41,3,63,2,3.17%,0.0697,314.159,3.485,50,45.07,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,187,374,0.8,0.8,0.8,c,BSA.08-24,BB,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/9/2023,12:50,E0823B1868,MD10A,3,62,6,9.68%,0.0683,314.159,1.9807,29,26.44,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,368,736,0.8,0.8,0.8,c,BSA.08-25,ZW,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/11/2023,15:55,E0823B1953,EZ2,3,60,2,3.33%,0.0683,314.159,3.415,50,46,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,286,572,0.8,0.8,0.8,c,BSA.08-26,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/5/2023,9:30,E0923B2133,D12,3,60,2,3.33%,0.0683,314.159,3.415,50,46,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,286,572,0.8,0.8,0.8,c,BSA.09-01,AB,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/5/2023,11:00,E0923B2134,D19,3,62,5,8.06%,0.0683,314.159,1.2294,18,51.11,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,390,780,0.8,0.8,0.8,c,BSA.09-02,CB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/1/2023,7:15,E0923B2122,C3A,3,58,6,10.34%,0.0683,314.159,1.2977,19,40.35,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,366,732,0.8,0.8,0.8,c,BSA.09-03,CB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/5/2023,12:05,E0923B2135,D28A,3,61,4,6.56%,0.0683,314.159,1.366,20,57.5,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,381,762,0.8,0.8,0.8,c,BSA.09-04,CB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/1/2023,8:15,E0923B2123,C9,3,58,3,5.17%,0.0683,314.159,3.415,50,30.66,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,194,388,0.8,0.8,0.8,c,BSA.09-05,AB,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/6/2023,9:00,E0923B2199,D16,3,61,3,4.92%,0.0683,314.159,2.049,30,51.11,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,341,682,0.8,0.8,0.8,c,BSA.09-06,AB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/1/2023,9:45,E0923B2124,C10A,3,62,3,4.84%,0.0683,314.159,2.3905,35,43.81,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,367,734,0.8,0.8,0.8,c,BSA.09-07,CB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/6/2023,9:55,E0923B2200,D26,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,389,778,0.8,0.8,0.8,c,BSA.09-08,CB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/6/2023,11:20,E0923B2201,MD10A,3,62,3,4.84%,0.0683,314.159,3.2101,47,32.62,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,256,512,0.8,0.8,0.8,c,BSA.09-09,AB,Poorly preserved. Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/8/2023,12:35,E0923B2364,D8,3,57,4,7.02%,0.0683,314.159,1.7758,26,44.23,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,344,688,0.8,0.8,0.8,c,BSA.09-10,AB,Cannot meet tally in 2 transects. Low sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/7/2023,14:00,E0923B2236,NZ068,3,62,7,11.29%,0.0683,314.159,1.0245,15,43.81,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,382,762,0.8,0.8,0.8,c,BSA.09-11,CB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/8/2023,13:20,E0923B2365,D10,3,58,3,5.17%,0.0683,314.159,1.9124,28,54.76,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,341,682,0.8,0.8,0.8,c,BSA.09-12,AB,Cannot meet tally in 2 transects. Moderate sediment. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/8/2023,11:35,E0923B2363,D6,3,60,4,6.67%,0.0683,314.159,1.0928,16,71.87,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,398,796,0.8,0.8,0.8,c,BSA.09-13,CB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/6/2023,13:10,E0923B2202,P8,3,60,4,6.67%,0.0683,314.159,0.8879,13,88.46,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,386,772,0.8,0.8,0.8,c,BSA.09-14,CB,Cannot meet tally in 2 transects. ,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/7/2023,12:55,E0923B2235,D22,3,61,3,4.92%,0.0683,314.159,1.1611,17,90.19,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,417,834,0.8,0.8,0.8,c,BSA.09-15,CB,Cannot meet tally in 2 transects. High sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/12/2023,13:00,E0923B2480,D41,3,63,6,9.52%,0.0683,314.159,3.415,50,15.33,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,123,256,0.8,0.8,0.8,c,BSA.09-16,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/12/2023,11:35,E0923B2479,D41A,3,62,1,1.61%,0.0683,314.159,3.0052,44,104.54,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,401,802,0.8,0.8,0.8,c,BSA.09-17,CB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/7/2023,11:25,E0923B2234,D4,3,62,3,4.84%,0.0683,314.159,3.415,50,30.66,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,74,148,0.8,0.8,0.8,c,BSA.09-18,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. ,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/12/2023,13:45,E0923B2981,NZ325,3,62,2,3.23%,0.0683,314.159,1.9124,28,82.14,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,395,790,0.8,0.8,0.8,c,BSA.09-19,CB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/11/2023,14:45,E0923B2419,NZS42,3,52,1,1.92%,0.0683,314.159,1.0245,15,306.65,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,399,798,0.8,0.8,0.8,c,BSA.09-20,CB,Cannot meet tally in 2 transects. High sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/8/2023,13:45,E0923B2273,EZ6,3,60,2,3.33%,0.0683,314.159,1.0245,15,153.32,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,402,804,0.8,0.8,0.8,c,BSA.09-21,CB,Cannot meet tally in 2 transects.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/11/2023,13:30,E0923B2418,D7,3,63,2,3.17%,0.0683,314.159,1.5709,23,99.99,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,390,780,0.8,0.8,0.8,c,BSA.09-22,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
