SampleID,Genus,Units.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2019-06-06-C3A-Regular,Pseudokephyrion,176.91,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Regular,Staurosira,1238.37,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Regular
2019-06-06-C3A-Surface,Chlorella,2253.69,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Surface
2019-06-06-C3A-Surface,Eucapsis,99412.77,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Surface
2019-06-06-C3A-Surface,Nitzschia,250.41,,6/6/2019,Summer,Jun,C3A,Northern Interior Delta,NID,Surface
2019-06-06-C9-Regular,Chlorella,1839.84,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Regular
2019-06-06-C9-Regular,Cocconeis,153.32,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Regular
2019-06-06-C9-Regular,Eucapsis,65314.32,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Regular
2019-06-06-C9-Surface,Chlorella,500.82,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Surface
2019-06-06-C9-Surface,Cyclotella,500.82,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Surface
2019-06-06-C9-Surface,Eucapsis,110180.4,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Surface
2019-06-06-C9-Surface,Ochromonas,250.41,,6/6/2019,Summer,Jun,C9,Southern Interior Delta,SID,Surface
2019-06-07-D12-Regular,Chlorella,6760.95,,6/7/2019,Summer,Jun,D12,Confluence,CON,Regular
2019-06-07-D12-Regular,Chrysochromulina,450.73,,6/7/2019,Summer,Jun,D12,Confluence,CON,Regular
2019-06-07-D12-Regular,Cyclotella,450.73,,6/7/2019,Summer,Jun,D12,Confluence,CON,Regular
2019-06-07-D12-Regular,Eucapsis,188855.87,,6/7/2019,Summer,Jun,D12,Confluence,CON,Regular
2019-06-07-D12-Surface,Chlorella,3756.1,,6/7/2019,Summer,Jun,D12,Confluence,CON,Surface
2019-06-07-D12-Surface,Eucapsis,160761.08,,6/7/2019,Summer,Jun,D12,Confluence,CON,Surface
2019-06-07-D12-Surface,Monoraphidium,375.61,,6/7/2019,Summer,Jun,D12,Confluence,CON,Surface
2019-06-07-D12-Surface,Plagioselmis,375.61,,6/7/2019,Summer,Jun,D12,Confluence,CON,Surface
2019-06-07-D19-Regular,Chlorella,4185.35,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Regular
2019-06-07-D19-Regular,Cocconeis,321.95,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Regular
2019-06-07-D19-Regular,Cyclotella,321.95,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Regular
2019-06-07-D19-Regular,Eucapsis,145199.45,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Regular
2019-06-07-D19-Regular,Plagioselmis,321.95,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Regular
2019-06-07-D19-Surface,Chlamydomonas,214.63,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Surface
2019-06-07-D19-Surface,Chlorella,2360.93,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Surface
2019-06-07-D19-Surface,Chroococcus,858.52,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Surface
2019-06-07-D19-Surface,Cocconeis,214.63,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Surface
2019-06-07-D19-Surface,Eucapsis,85637.37,,6/7/2019,Summer,Jun,D19,Central Delta,CED,Surface
2019-06-07-D28A-Regular,Chlorella,4507.4,,6/7/2019,Summer,Jun,D28A,Central Delta,CED,Regular
2019-06-07-D28A-Regular,Eucapsis,85865.97,,6/7/2019,Summer,Jun,D28A,Central Delta,CED,Regular
2019-06-07-D28A-Surface,Chlorella,1916.5,,6/7/2019,Summer,Jun,D28A,Central Delta,CED,Surface
2019-06-07-D28A-Surface,Cocconeis,383.3,,6/7/2019,Summer,Jun,D28A,Central Delta,CED,Surface
2019-06-07-D28A-Surface,Eucapsis,75318.45,,6/7/2019,Summer,Jun,D28A,Central Delta,CED,Surface
2019-06-07-D28A-Surface,Gomphonema,383.3,,6/7/2019,Summer,Jun,D28A,Central Delta,CED,Surface
2019-06-10-D16-Regular,Chlorella,4507.3,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Regular
2019-06-10-D16-Regular,Eucapsis,129423.9,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Regular
2019-06-10-D16-Surface,Chlamydomonas,250.41,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Surface
2019-06-10-D16-Surface,Chlorella,2754.51,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Surface
2019-06-10-D16-Surface,Cyclotella,250.41,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Surface
2019-06-10-D16-Surface,Eucapsis,99162.36,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Surface
2019-06-10-D16-Surface,Plagioselmis,250.41,,6/10/2019,Summer,Jun,D16,Central Delta,CED,Surface
2019-06-10-D26-Regular,Chlorella,2403.92,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Regular
2019-06-10-D26-Regular,Eucapsis,125304.33,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Regular
2019-06-10-D26-Regular,Nitzschia,300.49,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Regular
2019-06-10-D26-Regular,Thalassiosira,300.49,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Regular
2019-06-10-D26-Surface,Achnanthidium,164.27,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-D26-Surface,Chlorella,821.35,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-D26-Surface,Cyclotella,164.27,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-D26-Surface,Eucapsis,66365.08,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-D26-Surface,Skeletonema,164.27,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-MD10A-Regular,Chlorella,11728.98,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Chroococcus,689.94,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Cryptomonas,229.98,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Cyclotella,459.96,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Drepanochloris,229.98,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Eucapsis,81412.92,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Monoraphidium,1609.86,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Scenedesmus,229.98,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Surface,Chlorella,7082.9,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Chroococcus,1931.7,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Cocconeis,321.95,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Cyclotella,643.9,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Desmodesmus,321.95,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Eucapsis,121697.1,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Monoraphidium,3541.45,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Synechococcus,321.95,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-P8-Regular,Chlorella,4293.1,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Regular,Cryptomonas,613.3,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Regular,Eucapsis,118366.9,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Regular,Monoraphidium,613.3,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Regular,Staurosirella,306.65,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Surface,Chlorella,2629.27,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Surface
2019-06-10-P8-Surface,Cyclotella,751.22,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Surface
2019-06-10-P8-Surface,Drepanochloris,375.61,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Surface
2019-06-10-P8-Surface,Eucapsis,150995.22,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Surface
2019-06-10-P8-Surface,Monoraphidium,375.61,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Surface
2019-06-11-D10-Regular,Chlorella,7921.74,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Chrysochromulina,255.54,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Cryptomonas,255.54,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Cyclotella,1788.78,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Eucapsis,99405.06,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Nitzschia,511.08,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Plagioselmis,766.62,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Skeletonema,255.54,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Staurosirella,255.54,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Surface,Chlorella,4906.32,,6/11/2019,Summer,Jun,D10,Confluence,CON,Surface
2019-06-11-D10-Surface,Eucapsis,239183.1,,6/11/2019,Summer,Jun,D10,Confluence,CON,Surface
2019-06-11-D10-Surface,Monoraphidium,1226.58,,6/11/2019,Summer,Jun,D10,Confluence,CON,Surface
2019-06-11-D10-Surface,Skeletonema,613.29,,6/11/2019,Summer,Jun,D10,Confluence,CON,Surface
2019-06-11-D22-Regular,Achnanthidium,375.61,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Regular,Chlorella,5258.54,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Regular,Cyclotella,751.22,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Regular,Eucapsis,143483.02,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Regular,Monoraphidium,375.61,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Regular,Ulnaria,375.61,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Surface,Cyclotella,214.64,,6/11/2019,Summer,Jun,D22,Confluence,CON,Surface
2019-06-11-D22-Surface,Eucapsis,43249.96,,6/11/2019,Summer,Jun,D22,Confluence,CON,Surface
2019-06-11-D4-Regular,Chlorella,5256.8,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Regular,Cyclotella,1314.2,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Regular,Eucapsis,130434.35,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Regular,Nitzschia,328.55,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Regular,Plagioselmis,328.55,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Regular,Skeletonema,328.55,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Surface,Chlorella,2003.24,,6/11/2019,Summer,Jun,D4,Confluence,CON,Surface
2019-06-11-D4-Surface,Cyclotella,500.81,,6/11/2019,Summer,Jun,D4,Confluence,CON,Surface
2019-06-11-D4-Surface,Eucapsis,210841.01,,6/11/2019,Summer,Jun,D4,Confluence,CON,Surface
2019-06-11-D4-Surface,Monoraphidium,1001.62,,6/11/2019,Summer,Jun,D4,Confluence,CON,Surface
2019-06-11-D4-Surface,Planothidium,500.81,,6/11/2019,Summer,Jun,D4,Confluence,CON,Surface
2019-06-11-D8-Regular,Aulacoseira,375.61,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Chlorella,9014.64,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Cryptomonas,375.61,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Drepanochloris,751.22,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Eucapsis,155126.93,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Fragilaria,375.61,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Nitzschia,751.22,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Plagioselmis,375.61,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Synedra,375.61,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Thalassiosira,375.61,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Surface,Chlorella,2044.32,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface
2019-06-11-D8-Surface,Cylindrotheca,340.72,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface
2019-06-11-D8-Surface,Eucapsis,135265.84,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface
2019-06-11-D8-Surface,Synechococcus,340.72,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface
2019-06-11-EZ2-Regular,Chlamydomonas,901.46,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ2-Regular,Chlorella,9916.06,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ2-Regular,Cyclotella,901.46,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ2-Regular,Eucapsis,351569.4,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ2-Regular,Plagioselmis,901.46,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ2-Surface,Chlorella,11017.82,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ2-Surface,Cryptomonas,1001.62,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ2-Surface,Cyclotella,2003.24,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ2-Surface,Eucapsis,415672.3,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ2-Surface,Monoraphidium,1001.62,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ2-Surface,Pseudanabaena,1001.62,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ6-Regular,Chlorella,6009.72,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ6-Regular,Eucapsis,428693.36,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ6-Regular,Monoraphidium,1001.62,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ6-Regular,Skeletonema,1001.62,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ6-Surface,Chlorella,3756.1,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ6-Surface,Eucapsis,300488,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ6-Surface,Plagioselmis,751.22,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Surface
2019-06-11-NZ068-Regular,Chlorella,2164.56,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular
2019-06-11-NZ068-Regular,Cyclotella,270.57,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular
2019-06-11-NZ068-Regular,Desmodesmus,270.57,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular
2019-06-11-NZ068-Regular,Eucapsis,107957.43,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular
2019-06-11-NZ068-Regular,Synechococcus,541.14,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular
2019-06-11-NZ068-Regular,Thalassiosira,270.57,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular
2019-06-11-NZ068-Surface,Achnanthidium,191.65,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Chlorella,574.95,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Cyclotella,191.65,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Eucapsis,80493,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Fragilaria,191.65,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Kephyrion,191.65,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Monoraphidium,191.65,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Nitzschia,191.65,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-12-D6-Regular,Chlorella,5307.3,,6/12/2019,Summer,Jun,D6,San Pablo Bay,SPB,Regular
2019-06-12-D6-Regular,Eucapsis,136220.7,,6/12/2019,Summer,Jun,D6,San Pablo Bay,SPB,Regular
2019-06-12-D6-Regular,Skeletonema,353.82,,6/12/2019,Summer,Jun,D6,San Pablo Bay,SPB,Regular
2019-06-12-D6-Surface,Chlorella,5621.88,,6/12/2019,Summer,Jun,D6,San Pablo Bay,SPB,Surface
2019-06-12-D6-Surface,Eucapsis,202387.68,,6/12/2019,Summer,Jun,D6,San Pablo Bay,SPB,Surface
2019-06-12-D6-Surface,Monoraphidium,511.08,,6/12/2019,Summer,Jun,D6,San Pablo Bay,SPB,Surface
2019-06-12-D7-Regular,Chlorella,6368.85,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-D7-Regular,Cyclotella,1415.3,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-D7-Regular,Eucapsis,292967.1,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-D7-Regular,Monoraphidium,707.65,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-D7-Regular,Scenedesmus,707.65,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-D7-Regular,Skeletonema,707.65,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-D7-Surface,Achnanthidium,766.62,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-D7-Surface,Chlorella,12265.92,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-D7-Surface,Cyclotella,766.62,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-D7-Surface,Eucapsis,295915.32,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-D7-Surface,Monoraphidium,766.62,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-D7-Surface,Synechococcus,766.62,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-NZ032-Regular,Chlorella,3679.76,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZ032-Regular,Cyclotella,2759.82,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZ032-Regular,Eucapsis,528965.5,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZ032-Regular,Plagioselmis,919.94,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZ032-Surface,Chlorella,2090.77,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-NZ032-Surface,Eucapsis,836308,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-NZ032-Surface,Plagioselmis,2090.77,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-NZS42-Regular,Chlorella,1415.3,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZS42-Regular,Chrysochromulina,707.65,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZS42-Regular,Cyclotella,2122.95,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZS42-Regular,Eucapsis,293674.75,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZS42-Surface,Chlorella,3679.76,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-NZS42-Surface,Eucapsis,894181.68,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-06-13-D41-Regular,Chlorella,438.06,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Regular
2019-06-13-D41-Regular,Cyclotella,657.09,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Regular
2019-06-13-D41-Regular,Drepanochloris,219.03,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Regular
2019-06-13-D41-Regular,Eucapsis,90459.39,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Regular
2019-06-13-D41-Regular,Peridinium,219.03,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Regular
2019-06-13-D41-Regular,Plagioselmis,438.06,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Regular
2019-06-13-D41-Surface,Eucapsis,144004.74,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Surface
2019-06-13-D41-Surface,Ochromonas,353.82,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Surface
2019-06-13-D41-Surface,Thalassiosira,353.82,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Surface
2019-06-13-D41A-Regular,Chlorella,766.62,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Regular
2019-06-13-D41A-Regular,Cyclotella,1533.24,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Regular
2019-06-13-D41A-Regular,Eucapsis,317380.68,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Regular
2019-06-13-D41A-Regular,Kephyrion,766.62,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Regular
2019-06-13-D41A-Surface,Cyclotella,657.1,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Surface
2019-06-13-D41A-Surface,Eucapsis,267439.7,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Surface
2019-06-13-NZ002-Regular,Chlorella,3605.84,,6/13/2019,Summer,Jun,NZ002,San Pablo Bay,SPB,Regular
2019-06-13-NZ002-Regular,Eucapsis,456138.76,,6/13/2019,Summer,Jun,NZ002,San Pablo Bay,SPB,Regular
2019-06-13-NZ002-Regular,Navicula,901.46,,6/13/2019,Summer,Jun,NZ002,San Pablo Bay,SPB,Regular
2019-06-13-NZ002-Surface,Eucapsis,211842.63,,6/13/2019,Summer,Jun,NZ002,San Pablo Bay,SPB,Surface
2019-06-13-NZ002-Surface,Plagioselmis,500.81,,6/13/2019,Summer,Jun,NZ002,San Pablo Bay,SPB,Surface
2019-06-13-NZ004-Regular,Chlorella,6760.98,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular
2019-06-13-NZ004-Regular,Chrysochromulina,751.22,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular
2019-06-13-NZ004-Regular,Cyclotella,751.22,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular
2019-06-13-NZ004-Regular,Eucapsis,335795.34,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular
2019-06-13-NZ004-Regular,Skeletonema,751.22,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular
2019-06-13-NZ004-Surface,Chlorella,1672.6,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Surface
2019-06-13-NZ004-Surface,Cyclotella,1254.45,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Surface
2019-06-13-NZ004-Surface,Eucapsis,171023.35,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Surface
2019-06-13-NZ004-Surface,Nitzschia,418.15,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Surface
2019-06-13-NZ325-Regular,Chlamydomonas,574.96,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Regular
2019-06-13-NZ325-Regular,Cyclotella,1724.88,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Regular
2019-06-13-NZ325-Regular,Eucapsis,242058.16,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Regular
2019-06-13-NZ325-Regular,Gymnodinium,574.96,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Regular
2019-06-13-NZ325-Surface,Chlorella,1724.88,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Surface
2019-06-13-NZ325-Surface,Cyclotella,574.96,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Surface
