SampleID,Genus,BV.um3.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2019-06-12-D7-Regular,Skeletonema,24399.772,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-D7-Surface,Achnanthidium,43896.6612,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-D7-Surface,Chlorella,78133.9104,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-D7-Surface,Cyclotella,121992.2406,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-D7-Surface,Eucapsis,107909.4312,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-D7-Surface,Monoraphidium,14780.4336,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-D7-Surface,Synechococcus,5504.3316,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-NZ032-Regular,Chlorella,17846.836,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZ032-Regular,Cyclotella,292292.5362,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZ032-Regular,Eucapsis,193077.0072,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZ032-Regular,Plagioselmis,548964.9956,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZ032-Surface,Chlorella,24022.9473,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-NZ032-Surface,Eucapsis,308221.3134,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-NZ032-Surface,Plagioselmis,705383.9826,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-NZS42-Regular,Chlorella,5080.927,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZS42-Regular,Chrysochromulina,8130.8985,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZS42-Regular,Cyclotella,373363.2165,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZS42-Regular,Eucapsis,106869.303,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZS42-Surface,Chlorella,26641.4624,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-NZS42-Surface,Eucapsis,331840.7568,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-06-13-D41-Regular,Chlorella,3171.5544,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Regular
2019-06-13-D41-Regular,Cyclotella,41028.6996,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Regular
2019-06-13-D41-Regular,Drepanochloris,843.2655,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Regular
2019-06-13-D41-Regular,Eucapsis,33787.5678,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Regular
2019-06-13-D41-Regular,Peridinium,1394178.517,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Regular
2019-06-13-D41-Regular,Plagioselmis,47485.704,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Regular
2019-06-13-D41-Surface,Eucapsis,52351.2072,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Surface
2019-06-13-D41-Surface,Ochromonas,43442.0196,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Surface
2019-06-13-D41-Surface,Thalassiosira,318420.309,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Surface
2019-06-13-D41A-Regular,Chlorella,2752.1658,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Regular
2019-06-13-D41A-Regular,Cyclotella,945671.7672,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Regular
2019-06-13-D41A-Regular,Eucapsis,116464.9104,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Regular
2019-06-13-D41A-Regular,Kephyrion,14473.7856,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Regular
2019-06-13-D41A-Surface,Cyclotella,40405.079,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Surface
2019-06-13-D41A-Surface,Eucapsis,98170.74,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Surface
2019-06-13-NZ002-Regular,Chlorella,12944.9656,,6/13/2019,Summer,Jun,NZ002,San Pablo Bay,SPB,Regular
2019-06-13-NZ002-Regular,Eucapsis,166806.1584,,6/13/2019,Summer,Jun,NZ002,San Pablo Bay,SPB,Regular
2019-06-13-NZ002-Regular,Navicula,510181.287,,6/13/2019,Summer,Jun,NZ002,San Pablo Bay,SPB,Regular
2019-06-13-NZ002-Surface,Eucapsis,77525.388,,6/13/2019,Summer,Jun,NZ002,San Pablo Bay,SPB,Surface
2019-06-13-NZ002-Surface,Plagioselmis,284314.8451,,6/13/2019,Summer,Jun,NZ002,San Pablo Bay,SPB,Surface
2019-06-13-NZ004-Regular,Chlorella,24271.9182,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular
2019-06-13-NZ004-Regular,Chrysochromulina,19922.3544,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular
2019-06-13-NZ004-Regular,Cyclotella,119541.6386,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular
2019-06-13-NZ004-Regular,Eucapsis,122779.3968,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular
2019-06-13-NZ004-Regular,Skeletonema,25902.0656,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular
2019-06-13-NZ004-Surface,Chlorella,8112.11,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Surface
2019-06-13-NZ004-Surface,Cyclotella,162852.699,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Surface
2019-06-13-NZ004-Surface,Eucapsis,62396.343,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Surface
2019-06-13-NZ004-Surface,Nitzschia,2268217.042,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Surface
2019-06-13-NZ325-Regular,Chlamydomonas,192680.5952,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Regular
2019-06-13-NZ325-Regular,Cyclotella,168503.5272,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Regular
2019-06-13-NZ325-Regular,Eucapsis,89003.808,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Regular
2019-06-13-NZ325-Regular,Gymnodinium,289015.1432,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Regular
2019-06-13-NZ325-Surface,Chlorella,9624.8304,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Surface
2019-06-13-NZ325-Surface,Cyclotella,113750.0864,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Surface
2019-06-13-NZ325-Surface,Eucapsis,87347.9232,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Surface
2019-07-05-D4-Surface,Chlorella,2696.808,,7/5/2019,Summer,Jul,D4,Confluence,CON,Surface
2019-07-05-D4-Surface,Cyclotella,58681.866,,7/5/2019,Summer,Jul,D4,Confluence,CON,Surface
2019-07-05-D4-Surface,Encyonema,22286.226,,7/5/2019,Summer,Jul,D4,Confluence,CON,Surface
2019-07-05-D4-Surface,Eucapsis,28327.752,,7/5/2019,Summer,Jul,D4,Confluence,CON,Surface
2019-07-05-D4-Surface,Nitzschia,19642.002,,7/5/2019,Summer,Jul,D4,Confluence,CON,Surface
2019-07-05-D4-Surface,Plagioselmis,63359.964,,7/5/2019,Summer,Jul,D4,Confluence,CON,Surface
2019-07-08-C10A-Regular,Achnanthidium,47465.3416,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Chlorella,36329.7408,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Chroococcus,4503.5832,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Cyclotella,5061015.57,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Cylindrotheca,26705.7884,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Eucapsis,22505.3712,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Lagerheimia,9527.7756,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Monoraphidium,30544.4972,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Navicula,62945.6248,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Nitzschia,521997.4912,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Peridinium,1646814.438,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Plagioselmis,71936.0648,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Scenedesmus,72960.5568,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Skeletonema,525974.1928,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Sphaerocystis,262840.7404,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Surface,Chlorella,83390.3141,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C10A-Surface,Cryptomonas,472019.2639,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C10A-Surface,Cyclotella,5009796.647,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C10A-Surface,Eucapsis,69569.8668,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C10A-Surface,Euglena,6813593.201,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C10A-Surface,Merismopedia,3290.3144,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C10A-Surface,Monoraphidium,12349.9472,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C10A-Surface,Navicula,561116.9213,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C10A-Surface,Nitzschia,891094.8901,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C10A-Surface,Pediastrum,49782.9076,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C10A-Surface,Scenedesmus,31607.301,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C10A-Surface,Skeletonema,1146866.128,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C10A-Surface,Thalassiosira,1408446.123,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C3A-Regular,Achnanthidium,19336.7118,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Regular
2019-07-08-C3A-Regular,Aulacoseira,154964.5668,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Regular
2019-07-08-C3A-Regular,Chlorella,16456.776,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Regular
2019-07-08-C3A-Regular,Cyclotella,859283.9148,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Regular
2019-07-08-C3A-Regular,Eucapsis,17547.9318,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Regular
2019-07-08-C3A-Regular,Monoraphidium,1787.5023,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Regular
2019-07-08-C3A-Regular,Navicula,281078.6676,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Regular
2019-07-08-C3A-Regular,Plagioselmis,21980.2731,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Regular
2019-07-08-C3A-Regular,Planktolyngbya,3555.8391,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Regular
2019-07-08-C3A-Regular,Skeletonema,33437.409,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Regular
2019-07-08-C3A-Regular,Tetrabaena,26044.6368,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Regular
2019-07-08-C3A-Surface,Chlamydomonas,70308.4504,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Surface
2019-07-08-C3A-Surface,Chlorella,4857.954,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Surface
2019-07-08-C3A-Surface,Cyclotella,48925.1058,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Surface
2019-07-08-C3A-Surface,Eucapsis,24159.5568,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Surface
2019-07-08-C3A-Surface,Nitzschia,63505.6454,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Surface
2019-07-08-C3A-Surface,Skeletonema,26566.8316,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Surface
2019-07-08-C9-Regular,Chlorella,34182.694,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Regular
2019-07-08-C9-Regular,Chroococcus,19532.968,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Regular
2019-07-08-C9-Regular,Cyclotella,135182.244,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Regular
2019-07-08-C9-Regular,Eucapsis,26769.672,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Regular
2019-07-08-C9-Regular,Monoraphidium,1949.0805,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Regular
2019-07-08-C9-Regular,Plagioselmis,126536.9125,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Regular
2019-07-08-C9-Regular,Pseudanabaena,4565.103,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Regular
2019-07-08-C9-Surface,Aulacoseira,1461186.713,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Surface
2019-07-08-C9-Surface,Chlorella,16367.6903,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Surface
2019-07-08-C9-Surface,Chroococcus,193410.3885,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Surface
2019-07-08-C9-Surface,Cocconeis,440716.6634,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Surface
2019-07-08-C9-Surface,Ctenophora,185976.2659,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Surface
2019-07-08-C9-Surface,Cyclotella,162838.5359,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Surface
2019-07-08-C9-Surface,Eucapsis,41539.7376,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Surface
2019-07-08-C9-Surface,Monoraphidium,1887.0772,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Surface
2019-07-08-C9-Surface,Plagioselmis,72078.5363,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Surface
2019-07-08-C9-Surface,Skeletonema,18825.6985,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Surface
2019-07-08-D22-Regular,Chlorella,22308.545,,7/8/2019,Summer,Jul,D22,Confluence,CON,Regular
2019-07-08-D22-Regular,Cyclotella,70209.8208,,7/8/2019,Summer,Jul,D22,Confluence,CON,Regular
2019-07-08-D22-Regular,Eucapsis,69381.8748,,7/8/2019,Summer,Jul,D22,Confluence,CON,Regular
2019-07-08-D22-Regular,Nitzschia,46433.9715,,7/8/2019,Summer,Jul,D22,Confluence,CON,Regular
2019-07-08-D22-Surface,Chlorella,19818.8712,,7/8/2019,Summer,Jul,D22,Confluence,CON,Surface
2019-07-08-D22-Surface,Cyclotella,537558.852,,7/8/2019,Summer,Jul,D22,Confluence,CON,Surface
2019-07-08-D22-Surface,Eucapsis,89210.7936,,7/8/2019,Summer,Jul,D22,Confluence,CON,Surface
2019-07-08-D22-Surface,Nitzschia,302106.9824,,7/8/2019,Summer,Jul,D22,Confluence,CON,Surface
2019-07-08-D22-Surface,Skeletonema,57490.2504,,7/8/2019,Summer,Jul,D22,Confluence,CON,Surface
2019-07-08-D4-Regular,Chlorella,18312.476,,7/8/2019,Summer,Jul,D4,Confluence,CON,Regular
2019-07-08-D4-Regular,Cyclotella,35354.2904,,7/8/2019,Summer,Jul,D4,Confluence,CON,Regular
2019-07-08-D4-Regular,Eucapsis,93453.9984,,7/8/2019,Summer,Jul,D4,Confluence,CON,Regular
2019-07-08-D4-Regular,Nitzschia,73019.92,,7/8/2019,Summer,Jul,D4,Confluence,CON,Regular
2019-07-08-NZ068-Regular,Chlorella,26294.8114,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular
2019-07-08-NZ068-Regular,Cocconeis,280563.4403,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular
2019-07-08-NZ068-Regular,Cyclotella,31714.9118,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular
2019-07-08-NZ068-Regular,Drepanochloris,1487.4288,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular
2019-07-08-NZ068-Regular,Eucapsis,39450.6684,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular
2019-07-08-NZ068-Regular,Microspora,46115.927,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular
2019-07-08-NZ068-Regular,Nitzschia,12513.5582,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular
2019-07-08-NZ068-Regular,Plagioselmis,91217.698,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular
2019-07-08-NZ068-Regular,Skeletonema,15956.0544,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular
2019-07-08-NZ068-Surface,Chlorella,3034.0167,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Surface
2019-07-08-NZ068-Surface,Cocconeis,88025.9237,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Surface
2019-07-08-NZ068-Surface,Cyclotella,152661.4661,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Surface
2019-07-08-NZ068-Surface,Eucapsis,45738.4356,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Surface
2019-07-08-NZ068-Surface,Ochromonas,33760.1264,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Surface
2019-07-09-D12-Regular,Chlorella,46880.1424,,7/9/2019,Summer,Jul,D12,Confluence,CON,Regular
2019-07-09-D12-Regular,Cyclotella,85476.2251,,7/9/2019,Summer,Jul,D12,Confluence,CON,Regular
2019-07-09-D12-Regular,Eucapsis,69795.8478,,7/9/2019,Summer,Jul,D12,Confluence,CON,Regular
2019-07-09-D12-Regular,Monoraphidium,8086.2726,,7/9/2019,Summer,Jul,D12,Confluence,CON,Regular
2019-07-09-D12-Regular,Scenedesmus,6430.3806,,7/9/2019,Summer,Jul,D12,Confluence,CON,Regular
2019-07-09-D12-Regular,Staurosira,34805.9299,,7/9/2019,Summer,Jul,D12,Confluence,CON,Regular
2019-07-09-D12-Surface,Chlorella,10464.3175,,7/9/2019,Summer,Jul,D12,Confluence,CON,Surface
2019-07-09-D12-Surface,Chroococcus,4717.978,,7/9/2019,Summer,Jul,D12,Confluence,CON,Surface
2019-07-09-D12-Surface,Cyclotella,121708.062,,7/9/2019,Summer,Jul,D12,Confluence,CON,Surface
2019-07-09-D12-Surface,Eucapsis,49676.76,,7/9/2019,Summer,Jul,D12,Confluence,CON,Surface
2019-07-09-D19-Regular,Chlorella,11154.224,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Regular
2019-07-09-D19-Regular,Cyclotella,24665.784,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Regular
2019-07-09-D19-Regular,Eucapsis,21164.2776,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Regular
2019-07-09-D19-Regular,Plagioselmis,24727.5922,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Regular
2019-07-09-D19-Surface,Chlamydomonas,39901.7192,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Surface
2019-07-09-D19-Surface,Chlorella,35768.7856,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Surface
2019-07-09-D19-Surface,Cocconeis,123091.9144,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Surface
2019-07-09-D19-Surface,Cyclotella,45278.2808,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Surface
2019-07-09-D19-Surface,Eucapsis,27414.3312,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Surface
2019-07-09-D19-Surface,Nitzschia,16325.5988,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Surface
2019-07-09-D19-Surface,Plagioselmis,13006.986,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Surface
2019-07-09-D19-Surface,Skeletonema,20332.466,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Surface
2019-07-09-D28A-Regular,Chlorella,25788.2265,,7/9/2019,Summer,Jul,D28A,Central Delta,CED,Regular
2019-07-09-D28A-Regular,Eucapsis,19876.752,,7/9/2019,Summer,Jul,D28A,Central Delta,CED,Regular
2019-07-09-D28A-Regular,Microcystis,7470.684,,7/9/2019,Summer,Jul,D28A,Central Delta,CED,Regular
2019-07-09-D28A-Regular,Plagioselmis,31781.394,,7/9/2019,Summer,Jul,D28A,Central Delta,CED,Regular
2019-07-09-D28A-Surface,Chlorella,9708.5088,,7/9/2019,Summer,Jul,D28A,Central Delta,CED,Surface
2019-07-09-D28A-Surface,Eucapsis,14314.8672,,7/9/2019,Summer,Jul,D28A,Central Delta,CED,Surface
2019-07-09-D28A-Surface,Ochromonas,45821.1968,,7/9/2019,Summer,Jul,D28A,Central Delta,CED,Surface
2019-07-09-D28A-Surface,Pinnularia,280555.1712,,7/9/2019,Summer,Jul,D28A,Central Delta,CED,Surface
2019-07-09-D28A-Surface,Rhoicosphenia,18206.0832,,7/9/2019,Summer,Jul,D28A,Central Delta,CED,Surface
2019-07-10-D16-Regular,Chlorella,15347.4321,,7/10/2019,Summer,Jul,D16,Central Delta,CED,Regular
2019-07-10-D16-Regular,Cyclotella,372758.3958,,7/10/2019,Summer,Jul,D16,Central Delta,CED,Regular
2019-07-10-D16-Regular,Eucapsis,31343.193,,7/10/2019,Summer,Jul,D16,Central Delta,CED,Regular
2019-07-10-D16-Regular,Skeletonema,21900.8097,,7/10/2019,Summer,Jul,D16,Central Delta,CED,Regular
2019-07-10-D16-Surface,Aphanizomenon,173806.8759,,7/10/2019,Summer,Jul,D16,Central Delta,CED,Surface
2019-07-10-D16-Surface,Chlorella,16120.608,,7/10/2019,Summer,Jul,D16,Central Delta,CED,Surface
2019-07-10-D16-Surface,Cocconeis,72713.5794,,7/10/2019,Summer,Jul,D16,Central Delta,CED,Surface
2019-07-10-D16-Surface,Cyclotella,17426.0268,,7/10/2019,Summer,Jul,D16,Central Delta,CED,Surface
2019-07-10-D16-Surface,Eucapsis,33748.1424,,7/10/2019,Summer,Jul,D16,Central Delta,CED,Surface
2019-07-10-D26-Regular,Chlamydomonas,23025.1995,,7/10/2019,Summer,Jul,D26,Central Delta,CED,Regular
2019-07-10-D26-Regular,Chlorella,27279.6654,,7/10/2019,Summer,Jul,D26,Central Delta,CED,Regular
2019-07-10-D26-Regular,Chroococcus,5393.8314,,7/10/2019,Summer,Jul,D26,Central Delta,CED,Regular
2019-07-10-D26-Regular,Eucapsis,37050.6636,,7/10/2019,Summer,Jul,D26,Central Delta,CED,Regular
2019-07-10-D26-Regular,Lagerheimia,4727.7408,,7/10/2019,Summer,Jul,D26,Central Delta,CED,Regular
2019-07-10-D26-Regular,Scenedesmus,3503.2359,,7/10/2019,Summer,Jul,D26,Central Delta,CED,Regular
2019-07-10-D26-Regular,Skeletonema,13985.3985,,7/10/2019,Summer,Jul,D26,Central Delta,CED,Regular
2019-07-10-D26-Surface,Chlorella,19128.109,,7/10/2019,Summer,Jul,D26,Central Delta,CED,Surface
2019-07-10-D26-Surface,Craticula,153641.8169,,7/10/2019,Summer,Jul,D26,Central Delta,CED,Surface
2019-07-10-D26-Surface,Eucapsis,45231.3576,,7/10/2019,Summer,Jul,D26,Central Delta,CED,Surface
2019-07-10-MD10A-Regular,Chlorella,52589.6228,,7/10/2019,Summer,Jul,MD10A,Southern Interior Delta,SID,Regular
2019-07-10-MD10A-Regular,Chroococcus,56634.9784,,7/10/2019,Summer,Jul,MD10A,Southern Interior Delta,SID,Regular
2019-07-10-MD10A-Regular,Cocconeis,1695178.657,,7/10/2019,Summer,Jul,MD10A,Southern Interior Delta,SID,Regular
2019-07-10-MD10A-Regular,Drepanochloris,743.7144,,7/10/2019,Summer,Jul,MD10A,Southern Interior Delta,SID,Regular
2019-07-10-MD10A-Regular,Eucapsis,36509.616,,7/10/2019,Summer,Jul,MD10A,Southern Interior Delta,SID,Regular
2019-07-10-MD10A-Regular,Plagioselmis,48462.5713,,7/10/2019,Summer,Jul,MD10A,Southern Interior Delta,SID,Regular
2019-07-10-MD10A-Surface,Chlamydomonas,50692.7858,,7/10/2019,Summer,Jul,MD10A,Southern Interior Delta,SID,Surface
2019-07-10-MD10A-Surface,Chlorella,36121.862,,7/10/2019,Summer,Jul,MD10A,Southern Interior Delta,SID,Surface
2019-07-10-MD10A-Surface,Chroococcus,10320.532,,7/10/2019,Summer,Jul,MD10A,Southern Interior Delta,SID,Surface
2019-07-10-MD10A-Surface,Cryptomonas,531344.9718,,7/10/2019,Summer,Jul,MD10A,Southern Interior Delta,SID,Surface
2019-07-10-MD10A-Surface,Cyanodictyon,1365.53,,7/10/2019,Summer,Jul,MD10A,Southern Interior Delta,SID,Surface
2019-07-10-MD10A-Surface,Cyclotella,45670.5102,,7/10/2019,Summer,Jul,MD10A,Southern Interior Delta,SID,Surface
2019-07-10-MD10A-Surface,Eucapsis,16765.8336,,7/10/2019,Summer,Jul,MD10A,Southern Interior Delta,SID,Surface
2019-07-10-MD10A-Surface,Monoraphidium,1699.0068,,7/10/2019,Summer,Jul,MD10A,Southern Interior Delta,SID,Surface
2019-07-10-MD10A-Surface,Scenedesmus,3044.4132,,7/10/2019,Summer,Jul,MD10A,Southern Interior Delta,SID,Surface
2019-07-10-P8-Regular,Chlorella,44498.1218,,7/10/2019,Summer,Jul,P8,Southern Interior Delta,SID,Regular
2019-07-10-P8-Regular,Chroococcus,16181.1352,,7/10/2019,Summer,Jul,P8,Southern Interior Delta,SID,Regular
2019-07-10-P8-Regular,Eucapsis,77682.9708,,7/10/2019,Summer,Jul,P8,Southern Interior Delta,SID,Regular
