SampleID,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType,Genus,Units.per.mL,BV.um3.per.mL
2019-06-07-D12-Regular,2019-06-07,Summer,Jun,D12,Confluence,CON,Regular,Eucapsis,188855.87,68474.9016
2019-06-07-D12-Surface,2019-06-07,Summer,Jun,D12,Confluence,CON,Surface,Chlorella,3756.1000000000004,20959.038
2019-06-07-D12-Surface,2019-06-07,Summer,Jun,D12,Confluence,CON,Surface,Eucapsis,160761.08000000002,58955.7456
2019-06-07-D12-Surface,2019-06-07,Summer,Jun,D12,Confluence,CON,Surface,Monoraphidium,375.61,3249.0265000000004
2019-06-07-D12-Surface,2019-06-07,Summer,Jun,D12,Confluence,CON,Surface,Plagioselmis,375.61,90097.57070000001
2019-06-07-D19-Regular,2019-06-07,Summer,Jun,D19,Central Delta,CED,Regular,Chlorella,4185.3499999999995,17536.6165
2019-06-07-D19-Regular,2019-06-07,Summer,Jun,D19,Central Delta,CED,Regular,Cocconeis,321.95,132878.4235
2019-06-07-D19-Regular,2019-06-07,Summer,Jun,D19,Central Delta,CED,Regular,Cyclotella,321.95,100599.71650000001
2019-06-07-D19-Regular,2019-06-07,Summer,Jun,D19,Central Delta,CED,Regular,Eucapsis,145199.44999999998,53546.723999999995
2019-06-07-D19-Regular,2019-06-07,Summer,Jun,D19,Central Delta,CED,Regular,Plagioselmis,321.95,22201.672
2019-06-07-D19-Surface,2019-06-07,Summer,Jun,D19,Central Delta,CED,Surface,Chlamydomonas,214.63,15457.6526
2019-06-07-D19-Surface,2019-06-07,Summer,Jun,D19,Central Delta,CED,Surface,Chlorella,2360.93,8475.738699999998
2019-06-07-D19-Surface,2019-06-07,Summer,Jun,D19,Central Delta,CED,Surface,Chroococcus,858.52,9246.2604
2019-06-07-D19-Surface,2019-06-07,Summer,Jun,D19,Central Delta,CED,Surface,Cocconeis,214.63,127387.1976
2019-06-07-D19-Surface,2019-06-07,Summer,Jun,D19,Central Delta,CED,Surface,Eucapsis,85637.37,31602.121199999994
2019-06-07-D28A-Regular,2019-06-07,Summer,Jun,D28A,Central Delta,CED,Regular,Chlorella,4507.4,16181.565999999999
2019-06-07-D28A-Regular,2019-06-07,Summer,Jun,D28A,Central Delta,CED,Regular,Eucapsis,85865.97,30992.882399999995
2019-06-07-D28A-Surface,2019-06-07,Summer,Jun,D28A,Central Delta,CED,Surface,Chlorella,1916.5,12208.105000000001
2019-06-07-D28A-Surface,2019-06-07,Summer,Jun,D28A,Central Delta,CED,Surface,Cocconeis,383.3,164673.34600000002
2019-06-07-D28A-Surface,2019-06-07,Summer,Jun,D28A,Central Delta,CED,Surface,Eucapsis,75318.45,27528.606
2019-06-07-D28A-Surface,2019-06-07,Summer,Jun,D28A,Central Delta,CED,Surface,Gomphonema,383.3,65866.272
2019-06-10-D16-Regular,2019-06-10,Summer,Jun,D16,Central Delta,CED,Regular,Chlorella,4507.3,16181.206999999999
2019-06-10-D16-Regular,2019-06-10,Summer,Jun,D16,Central Delta,CED,Regular,Eucapsis,129423.9,47056.212
2019-06-10-D16-Surface,2019-06-10,Summer,Jun,D16,Central Delta,CED,Surface,Chlamydomonas,250.41,12760.8936
2019-06-10-D16-Surface,2019-06-10,Summer,Jun,D16,Central Delta,CED,Surface,Chlorella,2754.5099999999998,17546.228700000003
2019-06-10-D16-Surface,2019-06-10,Summer,Jun,D16,Central Delta,CED,Surface,Cyclotella,250.41,28371.452999999998
2019-06-10-D16-Surface,2019-06-10,Summer,Jun,D16,Central Delta,CED,Surface,Eucapsis,99162.36,37050.6636
2019-06-10-D16-Surface,2019-06-10,Summer,Jun,D16,Central Delta,CED,Surface,Plagioselmis,250.41,107763.94350000001
2019-06-10-D26-Regular,2019-06-10,Summer,Jun,D26,Central Delta,CED,Regular,Chlorella,2403.92,8630.0728
2019-06-10-D26-Regular,2019-06-10,Summer,Jun,D26,Central Delta,CED,Regular,Eucapsis,125304.33,45866.7936
2019-06-10-D26-Regular,2019-06-10,Summer,Jun,D26,Central Delta,CED,Regular,Nitzschia,300.49,11118.130000000001
2019-06-10-D26-Regular,2019-06-10,Summer,Jun,D26,Central Delta,CED,Regular,Thalassiosira,300.49,3873198.9089
2019-06-10-D26-Surface,2019-06-10,Summer,Jun,D26,Central Delta,CED,Surface,Achnanthidium,164.27,14836.866399999999
2019-06-10-D26-Surface,2019-06-10,Summer,Jun,D26,Central Delta,CED,Surface,Chlorella,821.35,7556.42
2019-06-10-D26-Surface,2019-06-10,Summer,Jun,D26,Central Delta,CED,Surface,Cyclotella,164.27,39564.4295
2019-06-10-D26-Surface,2019-06-10,Summer,Jun,D26,Central Delta,CED,Surface,Eucapsis,66365.08,24364.5264
2019-06-10-D26-Surface,2019-06-10,Summer,Jun,D26,Central Delta,CED,Surface,Skeletonema,164.27,13070.963899999999
2019-06-10-MD10A-Regular,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular,Chlorella,11728.98,56885.55299999999
2019-06-10-MD10A-Regular,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular,Chroococcus,689.9399999999999,4953.7692
2019-06-10-MD10A-Regular,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular,Cryptomonas,229.98,85722.7452
2019-06-10-MD10A-Regular,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular,Cyclotella,459.96,153203.4768
2019-06-10-MD10A-Regular,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular,Drepanochloris,229.98,607.1472
2019-06-10-MD10A-Regular,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular,Eucapsis,81412.92,29722.6152
2019-06-10-MD10A-Regular,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular,Monoraphidium,1609.86,4781.2842
2019-06-10-MD10A-Regular,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular,Scenedesmus,229.98,3997.0523999999996
2019-06-10-MD10A-Surface,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface,Chlorella,7082.9,57506.70899999999
2019-06-10-MD10A-Surface,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface,Chroococcus,1931.6999999999998,18492.807999999997
2019-06-10-MD10A-Surface,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface,Cocconeis,321.95,502966.38749999995
2019-06-10-MD10A-Surface,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface,Cyclotella,643.9,98284.896
2019-06-10-MD10A-Surface,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface,Desmodesmus,321.95,10530.9845
2019-06-10-MD10A-Surface,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface,Eucapsis,121697.09999999999,44738.172
2019-06-10-MD10A-Surface,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface,Monoraphidium,3541.45,15015.748
2019-06-10-MD10A-Surface,2019-06-10,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface,Synechococcus,321.95,4661.836
2019-06-10-P8-Regular,2019-06-10,Summer,Jun,P8,Southern Interior Delta,SID,Regular,Chlorella,4293.0999999999995,31082.043999999998
2019-06-10-P8-Regular,2019-06-10,Summer,Jun,P8,Southern Interior Delta,SID,Regular,Cryptomonas,613.3,1356742.2599999998
2019-06-10-P8-Regular,2019-06-10,Summer,Jun,P8,Southern Interior Delta,SID,Regular,Eucapsis,118366.9,43219.251
2019-06-10-P8-Regular,2019-06-10,Summer,Jun,P8,Southern Interior Delta,SID,Regular,Monoraphidium,613.3,6421.251
2019-06-10-P8-Regular,2019-06-10,Summer,Jun,P8,Southern Interior Delta,SID,Regular,Staurosirella,306.65,18463.3965
2019-06-10-P8-Surface,2019-06-10,Summer,Jun,P8,Southern Interior Delta,SID,Surface,Chlorella,2629.27,11016.641300000001
2019-06-10-P8-Surface,2019-06-10,Summer,Jun,P8,Southern Interior Delta,SID,Surface,Cyclotella,751.22,68458.6786
2019-06-10-P8-Surface,2019-06-10,Summer,Jun,P8,Southern Interior Delta,SID,Surface,Drepanochloris,375.61,848.8786
2019-06-10-P8-Surface,2019-06-10,Summer,Jun,P8,Southern Interior Delta,SID,Surface,Eucapsis,150995.22,55980.9144
2019-06-10-P8-Surface,2019-06-10,Summer,Jun,P8,Southern Interior Delta,SID,Surface,Monoraphidium,375.61,3091.2703
2019-06-11-D10-Regular,2019-06-11,Summer,Jun,D10,Confluence,CON,Regular,Chlorella,7921.74,57353.3976
2019-06-11-D10-Regular,2019-06-11,Summer,Jun,D10,Confluence,CON,Regular,Chrysochromulina,255.54,3881.6526
2019-06-11-D10-Regular,2019-06-11,Summer,Jun,D10,Confluence,CON,Regular,Cryptomonas,255.54,150441.5088
2019-06-11-D10-Regular,2019-06-11,Summer,Jun,D10,Confluence,CON,Regular,Cyclotella,1788.78,180631.0044
2019-06-11-D10-Regular,2019-06-11,Summer,Jun,D10,Confluence,CON,Regular,Eucapsis,99405.06,36613.771199999996
2019-06-11-D10-Regular,2019-06-11,Summer,Jun,D10,Confluence,CON,Regular,Nitzschia,511.08,115603.74059999999
2019-06-11-D10-Regular,2019-06-11,Summer,Jun,D10,Confluence,CON,Regular,Plagioselmis,766.62,263847.6054
2019-06-11-D10-Regular,2019-06-11,Summer,Jun,D10,Confluence,CON,Regular,Skeletonema,255.54,11644.9578
2019-06-11-D10-Regular,2019-06-11,Summer,Jun,D10,Confluence,CON,Regular,Staurosirella,255.54,15386.0634
2019-06-11-D10-Surface,2019-06-11,Summer,Jun,D10,Confluence,CON,Surface,Chlorella,4906.32,35521.756799999996
2019-06-11-D10-Surface,2019-06-11,Summer,Jun,D10,Confluence,CON,Surface,Eucapsis,239183.09999999998,87761.79899999998
2019-06-11-D10-Surface,2019-06-11,Summer,Jun,D10,Confluence,CON,Surface,Monoraphidium,1226.58,69988.6548
2019-06-11-D10-Surface,2019-06-11,Summer,Jun,D10,Confluence,CON,Surface,Skeletonema,613.29,48799.48529999999
2019-06-11-D22-Regular,2019-06-11,Summer,Jun,D22,Confluence,CON,Regular,Achnanthidium,375.61,28422.4087
2019-06-11-D22-Regular,2019-06-11,Summer,Jun,D22,Confluence,CON,Regular,Chlorella,5258.54,25503.918999999998
2019-06-11-D22-Regular,2019-06-11,Summer,Jun,D22,Confluence,CON,Regular,Cyclotella,751.22,74783.951
2019-06-11-D22-Regular,2019-06-11,Summer,Jun,D22,Confluence,CON,Regular,Eucapsis,143483.02000000002,51653.8872
2019-06-11-D22-Regular,2019-06-11,Summer,Jun,D22,Confluence,CON,Regular,Monoraphidium,375.61,2159.7575
2019-06-11-D22-Regular,2019-06-11,Summer,Jun,D22,Confluence,CON,Regular,Ulnaria,375.61,1692322.1232999999
2019-06-11-D22-Surface,2019-06-11,Summer,Jun,D22,Confluence,CON,Surface,Cyclotella,214.64,34155.663199999995
2019-06-11-D22-Surface,2019-06-11,Summer,Jun,D22,Confluence,CON,Surface,Eucapsis,43249.96,15801.796799999996
2019-06-11-D4-Regular,2019-06-11,Summer,Jun,D4,Confluence,CON,Regular,Chlorella,5256.8,33485.816
2019-06-11-D4-Regular,2019-06-11,Summer,Jun,D4,Confluence,CON,Regular,Cyclotella,1314.2,91691.734
2019-06-11-D4-Regular,2019-06-11,Summer,Jun,D4,Confluence,CON,Regular,Eucapsis,130434.35,48198.284999999996
2019-06-11-D4-Regular,2019-06-11,Summer,Jun,D4,Confluence,CON,Regular,Nitzschia,328.55,34717.8785
2019-06-11-D4-Regular,2019-06-11,Summer,Jun,D4,Confluence,CON,Regular,Plagioselmis,328.55,25084.7925
2019-06-11-D4-Regular,2019-06-11,Summer,Jun,D4,Confluence,CON,Regular,Skeletonema,328.55,32851.7145
2019-06-11-D4-Surface,2019-06-11,Summer,Jun,D4,Confluence,CON,Surface,Chlorella,2003.24,7191.6316
2019-06-11-D4-Surface,2019-06-11,Summer,Jun,D4,Confluence,CON,Surface,Cyclotella,500.81,124646.60089999999
2019-06-11-D4-Surface,2019-06-11,Summer,Jun,D4,Confluence,CON,Surface,Eucapsis,210841.01,76984.5132
2019-06-11-D4-Surface,2019-06-11,Summer,Jun,D4,Confluence,CON,Surface,Monoraphidium,1001.62,9044.6286
2019-06-11-D4-Surface,2019-06-11,Summer,Jun,D4,Confluence,CON,Surface,Planothidium,500.81,67644.40669999999
2019-06-11-D8-Regular,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular,Aulacoseira,375.61,76785.9523
2019-06-11-D8-Regular,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular,Chlorella,9014.64,37771.3416
2019-06-11-D8-Regular,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular,Cryptomonas,375.61,251745.0903
2019-06-11-D8-Regular,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular,Drepanochloris,751.22,6032.2966
2019-06-11-D8-Regular,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular,Eucapsis,155126.93,56251.3536
2019-06-11-D8-Regular,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular,Fragilaria,375.61,104599.87280000001
2019-06-11-D8-Regular,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular,Nitzschia,751.22,32813.289600000004
2019-06-11-D8-Regular,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular,Plagioselmis,375.61,126723.3018
2019-06-11-D8-Regular,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular,Synedra,375.61,211261.84450000004
2019-06-11-D8-Regular,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular,Thalassiosira,375.61,368931.65420000005
2019-06-11-D8-Surface,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface,Chlorella,2044.3200000000002,23489.236800000002
2019-06-11-D8-Surface,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface,Cylindrotheca,340.72,33114.5768
2019-06-11-D8-Surface,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface,Eucapsis,135265.84,49370.32800000001
2019-06-11-D8-Surface,2019-06-11,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface,Synechococcus,340.72,2446.3696
2019-06-11-EZ2-Regular,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular,Chlamydomonas,901.46,82889.247
2019-06-11-EZ2-Regular,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular,Chlorella,9916.060000000001,35598.655399999996
2019-06-11-EZ2-Regular,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular,Cyclotella,901.46,62164.681599999996
2019-06-11-EZ2-Regular,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular,Eucapsis,351569.4,127863.08640000001
2019-06-11-EZ2-Regular,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular,Plagioselmis,901.46,741847.4924000001
2019-06-11-EZ2-Surface,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface,Chlorella,11017.82,39553.97379999999
2019-06-11-EZ2-Surface,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface,Cryptomonas,1001.62,534714.837
2019-06-11-EZ2-Surface,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface,Cyclotella,2003.24,151404.8792
2019-06-11-EZ2-Surface,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface,Eucapsis,415672.3,152887.2768
2019-06-11-EZ2-Surface,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface,Monoraphidium,1001.62,14803.943599999999
2019-06-11-EZ2-Surface,2019-06-11,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface,Pseudanabaena,1001.62,23858.5884
2019-06-11-EZ6-Regular,2019-06-11,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular,Chlorella,6009.72,21574.8948
2019-06-11-EZ6-Regular,2019-06-11,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular,Eucapsis,428693.36,155771.94239999997
2019-06-11-EZ6-Regular,2019-06-11,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular,Monoraphidium,1001.62,9835.9084
2019-06-11-EZ6-Regular,2019-06-11,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular,Skeletonema,1001.62,79698.9034
2019-06-11-EZ6-Surface,2019-06-11,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Surface,Chlorella,3756.1000000000004,15738.059000000003
2019-06-11-EZ6-Surface,2019-06-11,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Surface,Eucapsis,300488,113584.46399999999
2019-06-11-EZ6-Surface,2019-06-11,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Surface,Plagioselmis,751.22,448283.02280000004
2019-06-11-NZ068-Regular,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular,Chlorella,2164.56,10498.115999999998
2019-06-11-NZ068-Regular,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular,Cyclotella,270.57,8146.8627
2019-06-11-NZ068-Regular,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular,Desmodesmus,270.57,24881.617199999997
2019-06-11-NZ068-Regular,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular,Eucapsis,107957.43,39546.5112
2019-06-11-NZ068-Regular,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular,Synechococcus,541.14,3885.3851999999997
2019-06-11-NZ068-Regular,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular,Thalassiosira,270.57,136007.4219
2019-06-11-NZ068-Surface,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface,Achnanthidium,191.65,8733.4905
2019-06-11-NZ068-Surface,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface,Chlorella,574.95,4703.091
2019-06-11-NZ068-Surface,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface,Cyclotella,191.65,23530.787
2019-06-11-NZ068-Surface,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface,Eucapsis,80493,30081.384000000002
2019-06-11-NZ068-Surface,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface,Fragilaria,191.65,144400.609
2019-06-11-NZ068-Surface,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface,Kephyrion,191.65,15713.3835
2019-06-11-NZ068-Surface,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface,Monoraphidium,191.65,1577.2795
2019-06-11-NZ068-Surface,2019-06-11,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface,Nitzschia,191.65,36206.518
2019-06-12-D6-Regular,2019-06-12,Summer,Jun,D6,San Pablo Bay,SPB,Regular,Chlorella,5307.3,19053.207
2019-06-12-D6-Regular,2019-06-12,Summer,Jun,D6,San Pablo Bay,SPB,Regular,Eucapsis,136220.7,50822.70479999999
2019-06-12-D6-Regular,2019-06-12,Summer,Jun,D6,San Pablo Bay,SPB,Regular,Skeletonema,353.82,16123.5774
2019-06-12-D6-Surface,2019-06-12,Summer,Jun,D6,San Pablo Bay,SPB,Surface,Chlorella,5621.88,27266.117999999995
2019-06-12-D6-Surface,2019-06-12,Summer,Jun,D6,San Pablo Bay,SPB,Surface,Eucapsis,202387.68,74515.46399999999
2019-06-12-D6-Surface,2019-06-12,Summer,Jun,D6,San Pablo Bay,SPB,Surface,Monoraphidium,511.08,10722.4584
2019-06-12-D7-Regular,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular,Chlorella,6368.8499999999995,30888.922499999997
2019-06-12-D7-Regular,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular,Cyclotella,1415.3,201524.56699999998
2019-06-12-D7-Regular,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular,Eucapsis,292967.1,106869.30299999999
2019-06-12-D7-Regular,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular,Monoraphidium,707.65,12440.487
2019-06-12-D7-Regular,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular,Scenedesmus,707.65,9892.947
2019-06-12-D7-Regular,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular,Skeletonema,707.65,24399.771999999997
2019-06-12-D7-Surface,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface,Achnanthidium,766.62,43896.6612
2019-06-12-D7-Surface,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface,Chlorella,12265.92,78133.91040000001
2019-06-12-D7-Surface,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface,Cyclotella,766.62,121992.24059999999
2019-06-12-D7-Surface,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface,Eucapsis,295915.32,107909.43119999999
2019-06-12-D7-Surface,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface,Monoraphidium,766.62,14780.4336
2019-06-12-D7-Surface,2019-06-12,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface,Synechococcus,766.62,5504.3315999999995
2019-06-12-NZ032-Regular,2019-06-12,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular,Chlorella,3679.76,17846.836
2019-06-12-NZ032-Regular,2019-06-12,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular,Cyclotella,2759.82,292292.53620000003
2019-06-12-NZ032-Regular,2019-06-12,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular,Eucapsis,528965.5,193077.0072
2019-06-12-NZ032-Regular,2019-06-12,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular,Plagioselmis,919.94,548964.9956
2019-06-12-NZ032-Surface,2019-06-12,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Surface,Chlorella,2090.77,24022.9473
2019-06-12-NZ032-Surface,2019-06-12,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Surface,Eucapsis,836308,308221.3134
2019-06-12-NZ032-Surface,2019-06-12,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Surface,Plagioselmis,2090.77,705383.9826
2019-06-12-NZS42-Regular,2019-06-12,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular,Chlorella,1415.3,5080.927
2019-06-12-NZS42-Regular,2019-06-12,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular,Chrysochromulina,707.65,8130.8985
2019-06-12-NZS42-Regular,2019-06-12,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular,Cyclotella,2122.95,373363.2165
2019-06-12-NZS42-Regular,2019-06-12,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular,Eucapsis,293674.75,106869.30299999999
2019-06-12-NZS42-Surface,2019-06-12,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Surface,Chlorella,3679.76,26641.462400000004
2019-06-12-NZS42-Surface,2019-06-12,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Surface,Eucapsis,894181.68,331840.7568
2019-06-13-D41-Regular,2019-06-13,Summer,Jun,D41,San Pablo Bay,SPB,Regular,Chlorella,438.06,3171.5544
2019-06-13-D41-Regular,2019-06-13,Summer,Jun,D41,San Pablo Bay,SPB,Regular,Cyclotella,657.09,41028.6996
2019-06-13-D41-Regular,2019-06-13,Summer,Jun,D41,San Pablo Bay,SPB,Regular,Drepanochloris,219.03,843.2655
2019-06-13-D41-Regular,2019-06-13,Summer,Jun,D41,San Pablo Bay,SPB,Regular,Eucapsis,90459.39,33787.5678
2019-06-13-D41-Regular,2019-06-13,Summer,Jun,D41,San Pablo Bay,SPB,Regular,Peridinium,219.03,1394178.5172
2019-06-13-D41-Regular,2019-06-13,Summer,Jun,D41,San Pablo Bay,SPB,Regular,Plagioselmis,438.06,47485.704000000005
2019-06-13-D41-Surface,2019-06-13,Summer,Jun,D41,San Pablo Bay,SPB,Surface,Eucapsis,144004.74,52351.207200000004
2019-06-13-D41-Surface,2019-06-13,Summer,Jun,D41,San Pablo Bay,SPB,Surface,Ochromonas,353.82,43442.0196
2019-06-13-D41-Surface,2019-06-13,Summer,Jun,D41,San Pablo Bay,SPB,Surface,Thalassiosira,353.82,318420.309
2019-06-13-D41A-Regular,2019-06-13,Summer,Jun,D41A,San Pablo Bay,SPB,Regular,Chlorella,766.62,2752.1657999999998
2019-06-13-D41A-Regular,2019-06-13,Summer,Jun,D41A,San Pablo Bay,SPB,Regular,Cyclotella,1533.24,945671.7672000001
2019-06-13-D41A-Regular,2019-06-13,Summer,Jun,D41A,San Pablo Bay,SPB,Regular,Eucapsis,317380.68,116464.9104
2019-06-13-D41A-Regular,2019-06-13,Summer,Jun,D41A,San Pablo Bay,SPB,Regular,Kephyrion,766.62,14473.7856
2019-06-13-D41A-Surface,2019-06-13,Summer,Jun,D41A,San Pablo Bay,SPB,Surface,Cyclotella,657.1,40405.079000000005
2019-06-13-D41A-Surface,2019-06-13,Summer,Jun,D41A,San Pablo Bay,SPB,Surface,Eucapsis,267439.7,98170.74
2019-06-13-NZ002-Regular,2019-06-13,Summer,Jun,NZ002,San Pablo Bay,SPB,Regular,Chlorella,3605.84,12944.9656
2019-06-13-NZ002-Regular,2019-06-13,Summer,Jun,NZ002,San Pablo Bay,SPB,Regular,Eucapsis,456138.76,166806.1584
2019-06-13-NZ002-Regular,2019-06-13,Summer,Jun,NZ002,San Pablo Bay,SPB,Regular,Navicula,901.46,510181.28700000007
2019-06-13-NZ002-Surface,2019-06-13,Summer,Jun,NZ002,San Pablo Bay,SPB,Surface,Eucapsis,211842.63,77525.38799999999
2019-06-13-NZ002-Surface,2019-06-13,Summer,Jun,NZ002,San Pablo Bay,SPB,Surface,Plagioselmis,500.81,284314.84510000004
