SampleID,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType,AlgalType,Units.per.mL,BV.um3.per.mL
2019-06-13-D41A-Regular,2019-06-13,Summer,Jun,D41A,San Pablo Bay,SPB,Regular,Chrysophyte,766.62,14473.7856
2019-06-13-D41A-Regular,2019-06-13,Summer,Jun,D41A,San Pablo Bay,SPB,Regular,Cyanobacterium,317380.68,116464.9104
2019-06-13-D41A-Regular,2019-06-13,Summer,Jun,D41A,San Pablo Bay,SPB,Regular,Green Alga,766.62,2752.1657999999998
2019-06-13-D41A-Surface,2019-06-13,Summer,Jun,D41A,San Pablo Bay,SPB,Surface,Centric Diatom,657.1,40405.079000000005
2019-06-13-D41A-Surface,2019-06-13,Summer,Jun,D41A,San Pablo Bay,SPB,Surface,Cyanobacterium,267439.7,98170.74
2019-06-13-NZ002-Regular,2019-06-13,Summer,Jun,NZ002,San Pablo Bay,SPB,Regular,Cyanobacterium,456138.76,166806.1584
2019-06-13-NZ002-Regular,2019-06-13,Summer,Jun,NZ002,San Pablo Bay,SPB,Regular,Green Alga,3605.84,12944.9656
2019-06-13-NZ002-Regular,2019-06-13,Summer,Jun,NZ002,San Pablo Bay,SPB,Regular,Pennate Diatom,901.46,510181.28700000007
2019-06-13-NZ002-Surface,2019-06-13,Summer,Jun,NZ002,San Pablo Bay,SPB,Surface,Cryptophyte,500.81,284314.84510000004
2019-06-13-NZ002-Surface,2019-06-13,Summer,Jun,NZ002,San Pablo Bay,SPB,Surface,Cyanobacterium,211842.63,77525.38799999999
2019-06-13-NZ004-Regular,2019-06-13,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular,Centric Diatom,1502.44,145443.7042
2019-06-13-NZ004-Regular,2019-06-13,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular,Cyanobacterium,335795.34,122779.3968
2019-06-13-NZ004-Regular,2019-06-13,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular,Green Alga,6760.9800000000005,24271.918200000004
2019-06-13-NZ004-Regular,2019-06-13,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular,Haptophyte,751.22,19922.3544
2019-06-13-NZ004-Surface,2019-06-13,Summer,Jun,NZ004,San Pablo Bay,SPB,Surface,Centric Diatom,1254.4499999999998,162852.699
2019-06-13-NZ004-Surface,2019-06-13,Summer,Jun,NZ004,San Pablo Bay,SPB,Surface,Cyanobacterium,171023.34999999998,62396.34299999999
2019-06-13-NZ004-Surface,2019-06-13,Summer,Jun,NZ004,San Pablo Bay,SPB,Surface,Green Alga,1672.6,8112.109999999999
2019-06-13-NZ004-Surface,2019-06-13,Summer,Jun,NZ004,San Pablo Bay,SPB,Surface,Pennate Diatom,418.15,2268217.0415
2019-06-13-NZ325-Regular,2019-06-13,Summer,Jun,NZ325,San Pablo Bay,SPB,Regular,Centric Diatom,1724.88,168503.5272
2019-06-13-NZ325-Regular,2019-06-13,Summer,Jun,NZ325,San Pablo Bay,SPB,Regular,Cyanobacterium,242058.16,89003.80799999999
2019-06-13-NZ325-Regular,2019-06-13,Summer,Jun,NZ325,San Pablo Bay,SPB,Regular,Dinoflagellate,574.96,289015.14320000005
2019-06-13-NZ325-Regular,2019-06-13,Summer,Jun,NZ325,San Pablo Bay,SPB,Regular,Green Alga,574.96,192680.5952
2019-06-13-NZ325-Surface,2019-06-13,Summer,Jun,NZ325,San Pablo Bay,SPB,Surface,Centric Diatom,574.96,113750.08640000001
2019-06-13-NZ325-Surface,2019-06-13,Summer,Jun,NZ325,San Pablo Bay,SPB,Surface,Cyanobacterium,239758.32,87347.9232
2019-06-13-NZ325-Surface,2019-06-13,Summer,Jun,NZ325,San Pablo Bay,SPB,Surface,Green Alga,1724.88,9624.830400000003
2019-07-05-D4-Surface,2019-07-05,Summer,Jul,D4,Confluence,CON,Surface,Centric Diatom,187.8,58681.86600000001
2019-07-05-D4-Surface,2019-07-05,Summer,Jul,D4,Confluence,CON,Surface,Cryptophyte,187.8,63359.964
2019-07-05-D4-Surface,2019-07-05,Summer,Jul,D4,Confluence,CON,Surface,Cyanobacterium,76434.6,28327.752000000004
2019-07-05-D4-Surface,2019-07-05,Summer,Jul,D4,Confluence,CON,Surface,Green Alga,751.2,2696.808
2019-07-05-D4-Surface,2019-07-05,Summer,Jul,D4,Confluence,CON,Surface,Pennate Diatom,375.6,41928.228
2019-07-08-C10A-Regular,2019-07-08,Summer,Jul,C10A,Southern Interior Delta,SID,Regular,Centric Diatom,16726.4,5586989.762400001
2019-07-08-C10A-Regular,2019-07-08,Summer,Jul,C10A,Southern Interior Delta,SID,Regular,Cryptophyte,418.16,71936.06480000001
2019-07-08-C10A-Regular,2019-07-08,Summer,Jul,C10A,Southern Interior Delta,SID,Regular,Cyanobacterium,61469.520000000004,27008.954400000002
2019-07-08-C10A-Regular,2019-07-08,Summer,Jul,C10A,Southern Interior Delta,SID,Regular,Dinoflagellate,209.08,1646814.4384
2019-07-08-C10A-Regular,2019-07-08,Summer,Jul,C10A,Southern Interior Delta,SID,Regular,Green Alga,7735.96,412203.31080000004
2019-07-08-C10A-Regular,2019-07-08,Summer,Jul,C10A,Southern Interior Delta,SID,Regular,Pennate Diatom,1881.72,659114.246
2019-07-08-C10A-Surface,2019-07-08,Summer,Jul,C10A,Southern Interior Delta,SID,Surface,Centric Diatom,28733.91,7565108.897599999
2019-07-08-C10A-Surface,2019-07-08,Summer,Jul,C10A,Southern Interior Delta,SID,Surface,Cryptophyte,563.41,472019.26389999996
2019-07-08-C10A-Surface,2019-07-08,Summer,Jul,C10A,Southern Interior Delta,SID,Surface,Cyanobacterium,190995.99,72860.18119999999
2019-07-08-C10A-Surface,2019-07-08,Summer,Jul,C10A,Southern Interior Delta,SID,Surface,Euglenoid,563.41,6813593.2009
2019-07-08-C10A-Surface,2019-07-08,Summer,Jul,C10A,Southern Interior Delta,SID,Surface,Green Alga,9577.97,177130.4699
2019-07-08-C10A-Surface,2019-07-08,Summer,Jul,C10A,Southern Interior Delta,SID,Surface,Pennate Diatom,1126.82,1452211.8113999998
2019-07-08-C3A-Regular,2019-07-08,Summer,Jul,C3A,Northern Interior Delta,NID,Regular,Centric Diatom,2172.09,1047685.8905999998
2019-07-08-C3A-Regular,2019-07-08,Summer,Jul,C3A,Northern Interior Delta,NID,Regular,Cryptophyte,127.77,21980.2731
2019-07-08-C3A-Regular,2019-07-08,Summer,Jul,C3A,Northern Interior Delta,NID,Regular,Cyanobacterium,48041.52,21103.7709
2019-07-08-C3A-Regular,2019-07-08,Summer,Jul,C3A,Northern Interior Delta,NID,Regular,Green Alga,2044.32,44288.9151
2019-07-08-C3A-Regular,2019-07-08,Summer,Jul,C3A,Northern Interior Delta,NID,Regular,Pennate Diatom,255.54,300415.3794
2019-07-08-C3A-Surface,2019-07-08,Summer,Jul,C3A,Northern Interior Delta,NID,Surface,Centric Diatom,834.7,75491.9374
2019-07-08-C3A-Surface,2019-07-08,Summer,Jul,C3A,Northern Interior Delta,NID,Surface,Cyanobacterium,64605.78,24159.5568
2019-07-08-C3A-Surface,2019-07-08,Summer,Jul,C3A,Northern Interior Delta,NID,Surface,Green Alga,1168.58,75166.4044
2019-07-08-C3A-Surface,2019-07-08,Summer,Jul,C3A,Northern Interior Delta,NID,Surface,Pennate Diatom,500.82,63505.645399999994
2019-07-08-C9-Regular,2019-07-08,Summer,Jul,C9,Southern Interior Delta,SID,Regular,Centric Diatom,1149.9,135182.244
2019-07-08-C9-Regular,2019-07-08,Summer,Jul,C9,Southern Interior Delta,SID,Regular,Cryptophyte,766.6,126536.9125
2019-07-08-C9-Regular,2019-07-08,Summer,Jul,C9,Southern Interior Delta,SID,Regular,Cyanobacterium,72827,50867.743
2019-07-08-C9-Regular,2019-07-08,Summer,Jul,C9,Southern Interior Delta,SID,Regular,Green Alga,5941.15,36131.7745
2019-07-08-C9-Surface,2019-07-08,Summer,Jul,C9,Southern Interior Delta,SID,Surface,Centric Diatom,901.47,1642850.9476
2019-07-08-C9-Surface,2019-07-08,Summer,Jul,C9,Southern Interior Delta,SID,Surface,Cryptophyte,300.49,72078.5363
2019-07-08-C9-Surface,2019-07-08,Summer,Jul,C9,Southern Interior Delta,SID,Surface,Cyanobacterium,116289.63,234950.1261
2019-07-08-C9-Surface,2019-07-08,Summer,Jul,C9,Southern Interior Delta,SID,Surface,Green Alga,4507.35,18254.7675
2019-07-08-C9-Surface,2019-07-08,Summer,Jul,C9,Southern Interior Delta,SID,Surface,Pennate Diatom,901.47,626692.9293
2019-07-08-D22-Regular,2019-07-08,Summer,Jul,D22,Confluence,CON,Regular,Centric Diatom,459.97,70209.8208
2019-07-08-D22-Regular,2019-07-08,Summer,Jul,D22,Confluence,CON,Regular,Cyanobacterium,188127.73,69381.8748
2019-07-08-D22-Regular,2019-07-08,Summer,Jul,D22,Confluence,CON,Regular,Green Alga,4599.700000000001,22308.545000000002
2019-07-08-D22-Regular,2019-07-08,Summer,Jul,D22,Confluence,CON,Regular,Pennate Diatom,1379.91,46433.9715
2019-07-08-D22-Surface,2019-07-08,Summer,Jul,D22,Confluence,CON,Surface,Centric Diatom,2299.84,595049.1024
2019-07-08-D22-Surface,2019-07-08,Summer,Jul,D22,Confluence,CON,Surface,Cyanobacterium,239183.36000000002,89210.7936
2019-07-08-D22-Surface,2019-07-08,Summer,Jul,D22,Confluence,CON,Surface,Green Alga,1724.88,19818.8712
2019-07-08-D22-Surface,2019-07-08,Summer,Jul,D22,Confluence,CON,Surface,Pennate Diatom,1149.92,302106.98240000004
2019-07-08-D4-Regular,2019-07-08,Summer,Jul,D4,Confluence,CON,Regular,Centric Diatom,574.96,35354.290400000005
2019-07-08-D4-Regular,2019-07-08,Summer,Jul,D4,Confluence,CON,Regular,Cyanobacterium,252407.44,93453.9984
2019-07-08-D4-Regular,2019-07-08,Summer,Jul,D4,Confluence,CON,Regular,Green Alga,2874.8,18312.476000000002
2019-07-08-D4-Regular,2019-07-08,Summer,Jul,D4,Confluence,CON,Regular,Pennate Diatom,2299.84,73019.92
2019-07-08-NZ068-Regular,2019-07-08,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular,Centric Diatom,845.1299999999999,47670.966199999995
2019-07-08-NZ068-Regular,2019-07-08,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular,Cryptophyte,281.71,91217.69799999999
2019-07-08-NZ068-Regular,2019-07-08,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular,Cyanobacterium,109021.76999999999,39450.668399999995
2019-07-08-NZ068-Regular,2019-07-08,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular,Green Alga,8169.589999999999,73898.1672
2019-07-08-NZ068-Regular,2019-07-08,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular,Pennate Diatom,563.42,293076.9985
2019-07-08-NZ068-Surface,2019-07-08,Summer,Jul,NZ068,Northern Interior Delta,NID,Surface,Centric Diatom,281.71,152661.4661
2019-07-08-NZ068-Surface,2019-07-08,Summer,Jul,NZ068,Northern Interior Delta,NID,Surface,Chrysophyte,563.42,33760.1264
2019-07-08-NZ068-Surface,2019-07-08,Summer,Jul,NZ068,Northern Interior Delta,NID,Surface,Cyanobacterium,123107.26999999999,45738.43559999999
2019-07-08-NZ068-Surface,2019-07-08,Summer,Jul,NZ068,Northern Interior Delta,NID,Surface,Green Alga,845.1299999999999,3034.0166999999997
2019-07-08-NZ068-Surface,2019-07-08,Summer,Jul,NZ068,Northern Interior Delta,NID,Surface,Pennate Diatom,281.71,88025.9237
2019-07-09-D12-Regular,2019-07-09,Summer,Jul,D12,Confluence,CON,Regular,Centric Diatom,459.97,85476.22510000001
2019-07-09-D12-Regular,2019-07-09,Summer,Jul,D12,Confluence,CON,Regular,Cyanobacterium,191807.49000000002,69795.84779999999
2019-07-09-D12-Regular,2019-07-09,Summer,Jul,D12,Confluence,CON,Regular,Green Alga,8279.460000000001,61396.795600000005
2019-07-09-D12-Regular,2019-07-09,Summer,Jul,D12,Confluence,CON,Regular,Pennate Diatom,459.97,34805.9299
2019-07-09-D12-Surface,2019-07-09,Summer,Jul,D12,Confluence,CON,Surface,Centric Diatom,985.6500000000001,121708.062
2019-07-09-D12-Surface,2019-07-09,Summer,Jul,D12,Confluence,CON,Surface,Cyanobacterium,136348.25,54394.738
2019-07-09-D12-Surface,2019-07-09,Summer,Jul,D12,Confluence,CON,Surface,Green Alga,1642.75,10464.317500000001
2019-07-09-D19-Regular,2019-07-09,Summer,Jul,D19,Central Delta,CED,Regular,Centric Diatom,287.48,24665.784
2019-07-09-D19-Regular,2019-07-09,Summer,Jul,D19,Central Delta,CED,Regular,Cryptophyte,143.74,24727.592200000003
2019-07-09-D19-Regular,2019-07-09,Summer,Jul,D19,Central Delta,CED,Regular,Cyanobacterium,57927.22,21164.277599999998
2019-07-09-D19-Regular,2019-07-09,Summer,Jul,D19,Central Delta,CED,Regular,Green Alga,2299.84,11154.224
2019-07-09-D19-Surface,2019-07-09,Summer,Jul,D19,Central Delta,CED,Surface,Centric Diatom,511.08000000000004,65610.7468
2019-07-09-D19-Surface,2019-07-09,Summer,Jul,D19,Central Delta,CED,Surface,Cryptophyte,170.36,13006.986
2019-07-09-D19-Surface,2019-07-09,Summer,Jul,D19,Central Delta,CED,Surface,Cyanobacterium,75810.20000000001,27414.3312
2019-07-09-D19-Surface,2019-07-09,Summer,Jul,D19,Central Delta,CED,Surface,Green Alga,5110.8,75670.5048
2019-07-09-D19-Surface,2019-07-09,Summer,Jul,D19,Central Delta,CED,Surface,Pennate Diatom,340.72,139417.51320000002
2019-07-09-D28A-Regular,2019-07-09,Summer,Jul,D28A,Central Delta,CED,Regular,Cryptophyte,281.7,31781.393999999997
2019-07-09-D28A-Regular,2019-07-09,Summer,Jul,D28A,Central Delta,CED,Regular,Cyanobacterium,54649.799999999996,27347.436
2019-07-09-D28A-Regular,2019-07-09,Summer,Jul,D28A,Central Delta,CED,Regular,Green Alga,7183.3499999999995,25788.2265
2019-07-09-D28A-Surface,2019-07-09,Summer,Jul,D28A,Central Delta,CED,Surface,Chrysophyte,200.32,45821.1968
2019-07-09-D28A-Surface,2019-07-09,Summer,Jul,D28A,Central Delta,CED,Surface,Cyanobacterium,38862.08,14314.867199999999
2019-07-09-D28A-Surface,2019-07-09,Summer,Jul,D28A,Central Delta,CED,Surface,Green Alga,2704.3199999999997,9708.5088
2019-07-09-D28A-Surface,2019-07-09,Summer,Jul,D28A,Central Delta,CED,Surface,Pennate Diatom,200.32,298761.2544
2019-07-10-D16-Regular,2019-07-10,Summer,Jul,D16,Central Delta,CED,Regular,Centric Diatom,657.09,394659.2055
2019-07-10-D16-Regular,2019-07-10,Summer,Jul,D16,Central Delta,CED,Regular,Cyanobacterium,85202.67,31343.193
2019-07-10-D16-Regular,2019-07-10,Summer,Jul,D16,Central Delta,CED,Regular,Green Alga,2409.33,15347.432100000002
2019-07-10-D16-Surface,2019-07-10,Summer,Jul,D16,Central Delta,CED,Surface,Centric Diatom,438.06,17426.0268
2019-07-10-D16-Surface,2019-07-10,Summer,Jul,D16,Central Delta,CED,Surface,Cyanobacterium,92430.66,207555.0183
2019-07-10-D16-Surface,2019-07-10,Summer,Jul,D16,Central Delta,CED,Surface,Green Alga,1752.24,16120.607999999998
2019-07-10-D16-Surface,2019-07-10,Summer,Jul,D16,Central Delta,CED,Surface,Pennate Diatom,219.03,72713.5794
2019-07-10-D26-Regular,2019-07-10,Summer,Jul,D26,Central Delta,CED,Regular,Centric Diatom,250.41,13985.3985
2019-07-10-D26-Regular,2019-07-10,Summer,Jul,D26,Central Delta,CED,Regular,Cyanobacterium,100664.82,42444.495
2019-07-10-D26-Regular,2019-07-10,Summer,Jul,D26,Central Delta,CED,Regular,Green Alga,7261.889999999999,58535.8416
2019-07-10-D26-Surface,2019-07-10,Summer,Jul,D26,Central Delta,CED,Surface,Cyanobacterium,121698.71999999999,45231.357599999996
2019-07-10-D26-Surface,2019-07-10,Summer,Jul,D26,Central Delta,CED,Surface,Green Alga,3943.9399999999996,19128.108999999997
2019-07-10-D26-Surface,2019-07-10,Summer,Jul,D26,Central Delta,CED,Surface,Pennate Diatom,281.71,153641.81689999998
2019-07-10-MD10A-Regular,2019-07-10,Summer,Jul,MD10A,Southern Interior Delta,SID,Regular,Cryptophyte,281.71,48462.571299999996
2019-07-10-MD10A-Regular,2019-07-10,Summer,Jul,MD10A,Southern Interior Delta,SID,Regular,Cyanobacterium,105641.25,93144.59439999999
2019-07-10-MD10A-Regular,2019-07-10,Summer,Jul,MD10A,Southern Interior Delta,SID,Regular,Green Alga,14930.629999999997,53333.337199999994
2019-07-10-MD10A-Regular,2019-07-10,Summer,Jul,MD10A,Southern Interior Delta,SID,Regular,Pennate Diatom,281.71,1695178.6565999999
2019-07-10-MD10A-Surface,2019-07-10,Summer,Jul,MD10A,Southern Interior Delta,SID,Surface,Centric Diatom,431.22,45670.510200000004
2019-07-10-MD10A-Surface,2019-07-10,Summer,Jul,MD10A,Southern Interior Delta,SID,Surface,Cryptophyte,431.22,531344.9718
2019-07-10-MD10A-Surface,2019-07-10,Summer,Jul,MD10A,Southern Interior Delta,SID,Surface,Cyanobacterium,46859.240000000005,28451.895600000003
2019-07-10-MD10A-Surface,2019-07-10,Summer,Jul,MD10A,Southern Interior Delta,SID,Surface,Green Alga,10780.500000000002,91558.0678
2019-07-10-P8-Regular,2019-07-10,Summer,Jul,P8,Southern Interior Delta,SID,Regular,Cryptophyte,1126.82,666102.7407
2019-07-10-P8-Regular,2019-07-10,Summer,Jul,P8,Southern Interior Delta,SID,Regular,Cyanobacterium,215222.62,93864.106
2019-07-10-P8-Regular,2019-07-10,Summer,Jul,P8,Southern Interior Delta,SID,Regular,Green Alga,12395.019999999999,44498.12179999999
2019-07-10-P8-Surface,2019-07-10,Summer,Jul,P8,Southern Interior Delta,SID,Surface,Centric Diatom,1437.4,84639.8616
2019-07-10-P8-Surface,2019-07-10,Summer,Jul,P8,Southern Interior Delta,SID,Surface,Cryptophyte,574.96,289667.7228
2019-07-10-P8-Surface,2019-07-10,Summer,Jul,P8,Southern Interior Delta,SID,Surface,Cyanobacterium,106367.6,63878.056000000004
2019-07-10-P8-Surface,2019-07-10,Summer,Jul,P8,Southern Interior Delta,SID,Surface,Green Alga,9199.36,76061.4584
2019-07-11-D10-Regular,2019-07-11,Summer,Jul,D10,Confluence,CON,Regular,Centric Diatom,901.46,143449.3298
2019-07-11-D10-Regular,2019-07-11,Summer,Jul,D10,Confluence,CON,Regular,Cyanobacterium,193813.9,70584.318
2019-07-11-D10-Regular,2019-07-11,Summer,Jul,D10,Confluence,CON,Regular,Green Alga,1802.92,14310.677500000002
2019-07-11-D10-Regular,2019-07-11,Summer,Jul,D10,Confluence,CON,Regular,Pennate Diatom,450.73,4166759.9631
2019-07-11-D10-Surface,2019-07-11,Summer,Jul,D10,Confluence,CON,Surface,Centric Diatom,1314.2,126176.342
2019-07-11-D10-Surface,2019-07-11,Summer,Jul,D10,Confluence,CON,Surface,Cyanobacterium,272039.4,98998.686
2019-07-11-D10-Surface,2019-07-11,Summer,Jul,D10,Confluence,CON,Surface,Green Alga,1314.2,9514.808
2019-07-11-D6-Surface,2019-07-11,Summer,Jul,D6,San Pablo Bay,SPB,Surface,Cryptophyte,511.08,342541.1484
2019-07-11-D6-Surface,2019-07-11,Summer,Jul,D6,San Pablo Bay,SPB,Surface,Cyanobacterium,217720.08,80035.128
2019-07-11-D6-Surface,2019-07-11,Summer,Jul,D6,San Pablo Bay,SPB,Surface,Green Alga,2555.4,16277.898000000001
2019-07-11-D8-Regular,2019-07-11,Summer,Jul,D8,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,341805.10000000003,125213.34960000002
2019-07-11-D8-Regular,2019-07-11,Summer,Jul,D8,Grizzly.Suisun Bay,GSB,Regular,Green Alga,3004.88,10982.8364
2019-07-11-D8-Regular,2019-07-11,Summer,Jul,D8,Grizzly.Suisun Bay,GSB,Regular,Pennate Diatom,3756.1000000000004,11008528.124000002
2019-07-11-D8-Surface,2019-07-11,Summer,Jul,D8,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,265468.4,97461.072
2019-07-11-D8-Surface,2019-07-11,Summer,Jul,D8,Grizzly.Suisun Bay,GSB,Surface,Green Alga,1971.3000000000002,16125.234
2019-07-11-EZ2-Regular,2019-07-11,Summer,Jul,EZ2,Low Salinity Zone,LSZ,Regular,Cyanobacterium,314009.96,116018.4168
2019-07-11-EZ2-Regular,2019-07-11,Summer,Jul,EZ2,Low Salinity Zone,LSZ,Regular,Green Alga,6760.9800000000005,24271.918200000004
2019-07-11-EZ2-Surface,2019-07-11,Summer,Jul,EZ2,Low Salinity Zone,LSZ,Surface,Cyanobacterium,399646.38,150723.7776
2019-07-11-EZ2-Surface,2019-07-11,Summer,Jul,EZ2,Low Salinity Zone,LSZ,Surface,Green Alga,5008.1,24289.285
2019-07-11-EZ6-Regular,2019-07-11,Summer,Jul,EZ6,Low Salinity Zone,LSZ,Regular,Cyanobacterium,344058.76,126565.5456
2019-07-11-EZ6-Regular,2019-07-11,Summer,Jul,EZ6,Low Salinity Zone,LSZ,Regular,Green Alga,3756.1000000000004,13484.399
2019-07-11-EZ6-Surface,2019-07-11,Summer,Jul,EZ6,Low Salinity Zone,LSZ,Surface,Cyanobacterium,366894.22000000003,139221.4824
2019-07-11-EZ6-Surface,2019-07-11,Summer,Jul,EZ6,Low Salinity Zone,LSZ,Surface,Green Alga,2704.38,9708.7242
2019-07-12-D6-Regular,2019-07-12,Summer,Jul,D6,San Pablo Bay,SPB,Regular,Cyanobacterium,119726.74999999999,43203.04559999999
2019-07-12-D6-Regular,2019-07-12,Summer,Jul,D6,San Pablo Bay,SPB,Regular,Green Alga,563.42,2022.6777999999997
2019-07-12-D7-Regular,2019-07-12,Summer,Jul,D7,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,315512.4,114125.3424
2019-07-12-D7-Regular,2019-07-12,Summer,Jul,D7,Grizzly.Suisun Bay,GSB,Regular,Green Alga,751.22,5438.8328
2019-07-12-D7-Surface,2019-07-12,Summer,Jul,D7,Grizzly.Suisun Bay,GSB,Surface,Centric Diatom,766.62,689919.669
2019-07-12-D7-Surface,2019-07-12,Summer,Jul,D7,Grizzly.Suisun Bay,GSB,Surface,Cryptophyte,766.62,325315.19700000004
2019-07-12-D7-Surface,2019-07-12,Summer,Jul,D7,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,343445.76,126400.30559999999
2019-07-12-D7-Surface,2019-07-12,Summer,Jul,D7,Grizzly.Suisun Bay,GSB,Surface,Green Alga,3066.48,22201.3152
2019-07-12-NZ032-Regular,2019-07-12,Summer,Jul,NZ032,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,670083.78,243393.66
2019-07-12-NZ032-Regular,2019-07-12,Summer,Jul,NZ032,Grizzly.Suisun Bay,GSB,Regular,Green Alga,7512.1500000000005,26968.6185
2019-07-12-NZ032-Surface,2019-07-12,Summer,Jul,NZ032,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,1384385,509968.80000000005
2019-07-12-NZ032-Surface,2019-07-12,Summer,Jul,NZ032,Grizzly.Suisun Bay,GSB,Surface,Green Alga,6439,23116.01
2019-07-12-NZ032-Surface,2019-07-12,Summer,Jul,NZ032,Grizzly.Suisun Bay,GSB,Surface,Pennate Diatom,3219.5,518436.085
2019-07-12-NZS42-Regular,2019-07-12,Summer,Jul,NZS42,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,818525.68,301808.808
2019-07-12-NZS42-Regular,2019-07-12,Summer,Jul,NZS42,Grizzly.Suisun Bay,GSB,Regular,Green Alga,5408.76,19417.4484
2019-07-12-NZS42-Regular,2019-07-12,Summer,Jul,NZS42,Grizzly.Suisun Bay,GSB,Regular,Pennate Diatom,1802.92,9863036.1228
2019-07-12-NZS42-Surface,2019-07-12,Summer,Jul,NZS42,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,919489.2000000001,357627.21119999996
2019-07-12-NZS42-Surface,2019-07-12,Summer,Jul,NZS42,Grizzly.Suisun Bay,GSB,Surface,Pennate Diatom,1802.92,42314.5324
2019-07-15-D41-Regular,2019-07-15,Summer,Jul,D41,San Pablo Bay,SPB,Regular,Centric Diatom,409.74,1062701.664
2019-07-15-D41-Regular,2019-07-15,Summer,Jul,D41,San Pablo Bay,SPB,Regular,Cyanobacterium,56407.54000000001,20650.896
2019-07-15-D41-Regular,2019-07-15,Summer,Jul,D41,San Pablo Bay,SPB,Regular,Green Alga,546.32,1961.2888
2019-07-15-D41-Surface,2019-07-15,Summer,Jul,D41,San Pablo Bay,SPB,Surface,Cyanobacterium,104671.38,38673.3204
2019-07-15-D41A-Regular,2019-07-15,Summer,Jul,D41A,San Pablo Bay,SPB,Regular,Cyanobacterium,869007.4400000001,312842.6784
2019-07-15-D41A-Regular,2019-07-15,Summer,Jul,D41A,San Pablo Bay,SPB,Regular,Pennate Diatom,1802.92,208309.37680000003
2019-07-15-D41A-Surface,2019-07-15,Summer,Jul,D41A,San Pablo Bay,SPB,Surface,Centric Diatom,901.46,1613811.7212
2019-07-15-D41A-Surface,2019-07-15,Summer,Jul,D41A,San Pablo Bay,SPB,Surface,Cyanobacterium,414671.60000000003,155447.7624
2019-07-15-D41A-Surface,2019-07-15,Summer,Jul,D41A,San Pablo Bay,SPB,Surface,Pennate Diatom,901.46,378009.2218
2019-07-15-NZ002-Regular,2019-07-15,Summer,Jul,NZ002,San Pablo Bay,SPB,Regular,Cyanobacterium,170456,62544.24
2019-07-15-NZ002-Surface,2019-07-15,Summer,Jul,NZ002,San Pablo Bay,SPB,Surface,Cyanobacterium,402952.62,152202.5064
2019-07-15-NZ002-Surface,2019-07-15,Summer,Jul,NZ002,San Pablo Bay,SPB,Surface,Pennate Diatom,901.46,14259095.958800001
2019-07-15-NZ004-Regular,2019-07-15,Summer,Jul,NZ004,San Pablo Bay,SPB,Regular,Cyanobacterium,149089.6,53797.07520000001
2019-07-15-NZ004-Regular,2019-07-15,Summer,Jul,NZ004,San Pablo Bay,SPB,Regular,Euglenoid,346.72,660338.6416000001
