SampleID,AlgalType,Units.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2019-06-10-D26-Regular,Pennate Diatom,300.49,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Regular
2019-06-10-D26-Surface,Centric Diatom,328.54,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-D26-Surface,Cyanobacterium,66365.08,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-D26-Surface,Green Alga,821.35,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-D26-Surface,Pennate Diatom,164.27,,6/10/2019,Summer,Jun,D26,Central Delta,CED,Surface
2019-06-10-MD10A-Regular,Centric Diatom,459.96,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Cryptophyte,229.98,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Cyanobacterium,82102.86,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Regular,Green Alga,13798.8,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Regular
2019-06-10-MD10A-Surface,Centric Diatom,643.9,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Cyanobacterium,123950.75,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Green Alga,10946.3,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-MD10A-Surface,Pennate Diatom,321.95,,6/10/2019,Summer,Jun,MD10A,Southern Interior Delta,SID,Surface
2019-06-10-P8-Regular,Cryptophyte,613.3,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Regular,Cyanobacterium,118366.9,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Regular,Green Alga,4906.4,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Regular,Pennate Diatom,306.65,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Regular
2019-06-10-P8-Surface,Centric Diatom,751.22,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Surface
2019-06-10-P8-Surface,Cyanobacterium,150995.22,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Surface
2019-06-10-P8-Surface,Green Alga,3380.49,,6/10/2019,Summer,Jun,P8,Southern Interior Delta,SID,Surface
2019-06-11-D10-Regular,Centric Diatom,2044.32,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Cryptophyte,1022.16,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Cyanobacterium,99405.06,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Green Alga,7921.74,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Haptophyte,255.54,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Regular,Pennate Diatom,766.62,,6/11/2019,Summer,Jun,D10,Confluence,CON,Regular
2019-06-11-D10-Surface,Centric Diatom,613.29,,6/11/2019,Summer,Jun,D10,Confluence,CON,Surface
2019-06-11-D10-Surface,Cyanobacterium,239183.1,,6/11/2019,Summer,Jun,D10,Confluence,CON,Surface
2019-06-11-D10-Surface,Green Alga,6132.9,,6/11/2019,Summer,Jun,D10,Confluence,CON,Surface
2019-06-11-D22-Regular,Centric Diatom,751.22,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Regular,Cyanobacterium,143483.02,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Regular,Green Alga,5634.15,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Regular,Pennate Diatom,751.22,,6/11/2019,Summer,Jun,D22,Confluence,CON,Regular
2019-06-11-D22-Surface,Centric Diatom,214.64,,6/11/2019,Summer,Jun,D22,Confluence,CON,Surface
2019-06-11-D22-Surface,Cyanobacterium,43249.96,,6/11/2019,Summer,Jun,D22,Confluence,CON,Surface
2019-06-11-D4-Regular,Centric Diatom,1642.75,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Regular,Cryptophyte,328.55,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Regular,Cyanobacterium,130434.35,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Regular,Green Alga,5256.8,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Regular,Pennate Diatom,328.55,,6/11/2019,Summer,Jun,D4,Confluence,CON,Regular
2019-06-11-D4-Surface,Centric Diatom,500.81,,6/11/2019,Summer,Jun,D4,Confluence,CON,Surface
2019-06-11-D4-Surface,Cyanobacterium,210841.01,,6/11/2019,Summer,Jun,D4,Confluence,CON,Surface
2019-06-11-D4-Surface,Green Alga,3004.86,,6/11/2019,Summer,Jun,D4,Confluence,CON,Surface
2019-06-11-D4-Surface,Pennate Diatom,500.81,,6/11/2019,Summer,Jun,D4,Confluence,CON,Surface
2019-06-11-D8-Regular,Centric Diatom,751.22,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Cryptophyte,751.22,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Cyanobacterium,155126.93,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Green Alga,9765.86,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Regular,Pennate Diatom,1502.44,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Regular
2019-06-11-D8-Surface,Cyanobacterium,135606.56,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface
2019-06-11-D8-Surface,Green Alga,2044.32,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface
2019-06-11-D8-Surface,Pennate Diatom,340.72,,6/11/2019,Summer,Jun,D8,Grizzly.Suisun Bay,GSB,Surface
2019-06-11-EZ2-Regular,Centric Diatom,901.46,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ2-Regular,Cryptophyte,901.46,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ2-Regular,Cyanobacterium,351569.4,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ2-Regular,Green Alga,10817.52,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ2-Surface,Centric Diatom,2003.24,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ2-Surface,Cryptophyte,1001.62,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ2-Surface,Cyanobacterium,416673.92,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ2-Surface,Green Alga,12019.44,,6/11/2019,Summer,Jun,EZ2,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ6-Regular,Centric Diatom,1001.62,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ6-Regular,Cyanobacterium,428693.36,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ6-Regular,Green Alga,7011.34,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Regular
2019-06-11-EZ6-Surface,Cryptophyte,751.22,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ6-Surface,Cyanobacterium,300488,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Surface
2019-06-11-EZ6-Surface,Green Alga,3756.1,,6/11/2019,Summer,Jun,EZ6,Low Salinity Zone,LSZ,Surface
2019-06-11-NZ068-Regular,Centric Diatom,541.14,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular
2019-06-11-NZ068-Regular,Cyanobacterium,108498.57,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular
2019-06-11-NZ068-Regular,Green Alga,2435.13,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Regular
2019-06-11-NZ068-Surface,Centric Diatom,191.65,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Chrysophyte,191.65,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Cyanobacterium,80493,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Green Alga,766.6,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-11-NZ068-Surface,Pennate Diatom,574.95,,6/11/2019,Summer,Jun,NZ068,Northern Interior Delta,NID,Surface
2019-06-12-D6-Regular,Centric Diatom,353.82,,6/12/2019,Summer,Jun,D6,San Pablo Bay,SPB,Regular
2019-06-12-D6-Regular,Cyanobacterium,136220.7,,6/12/2019,Summer,Jun,D6,San Pablo Bay,SPB,Regular
2019-06-12-D6-Regular,Green Alga,5307.3,,6/12/2019,Summer,Jun,D6,San Pablo Bay,SPB,Regular
2019-06-12-D6-Surface,Cyanobacterium,202387.68,,6/12/2019,Summer,Jun,D6,San Pablo Bay,SPB,Surface
2019-06-12-D6-Surface,Green Alga,6132.96,,6/12/2019,Summer,Jun,D6,San Pablo Bay,SPB,Surface
2019-06-12-D7-Regular,Centric Diatom,2122.95,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-D7-Regular,Cyanobacterium,292967.1,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-D7-Regular,Green Alga,7784.15,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-D7-Surface,Centric Diatom,766.62,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-D7-Surface,Cyanobacterium,296681.94,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-D7-Surface,Green Alga,13032.54,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-D7-Surface,Pennate Diatom,766.62,,6/12/2019,Summer,Jun,D7,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-NZ032-Regular,Centric Diatom,2759.82,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZ032-Regular,Cryptophyte,919.94,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZ032-Regular,Cyanobacterium,528965.5,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZ032-Regular,Green Alga,3679.76,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZ032-Surface,Cryptophyte,2090.77,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-NZ032-Surface,Cyanobacterium,836308,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-NZ032-Surface,Green Alga,2090.77,,6/12/2019,Summer,Jun,NZ032,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-NZS42-Regular,Centric Diatom,2122.95,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZS42-Regular,Cyanobacterium,293674.75,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZS42-Regular,Green Alga,1415.3,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZS42-Regular,Haptophyte,707.65,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Regular
2019-06-12-NZS42-Surface,Cyanobacterium,894181.68,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-06-12-NZS42-Surface,Green Alga,3679.76,,6/12/2019,Summer,Jun,NZS42,Grizzly.Suisun Bay,GSB,Surface
2019-06-13-D41-Regular,Centric Diatom,657.09,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Regular
2019-06-13-D41-Regular,Cryptophyte,438.06,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Regular
2019-06-13-D41-Regular,Cyanobacterium,90459.39,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Regular
2019-06-13-D41-Regular,Dinoflagellate,219.03,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Regular
2019-06-13-D41-Regular,Green Alga,657.09,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Regular
2019-06-13-D41-Surface,Centric Diatom,353.82,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Surface
2019-06-13-D41-Surface,Chrysophyte,353.82,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Surface
2019-06-13-D41-Surface,Cyanobacterium,144004.74,,6/13/2019,Summer,Jun,D41,San Pablo Bay,SPB,Surface
2019-06-13-D41A-Regular,Centric Diatom,1533.24,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Regular
2019-06-13-D41A-Regular,Chrysophyte,766.62,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Regular
2019-06-13-D41A-Regular,Cyanobacterium,317380.68,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Regular
2019-06-13-D41A-Regular,Green Alga,766.62,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Regular
2019-06-13-D41A-Surface,Centric Diatom,657.1,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Surface
2019-06-13-D41A-Surface,Cyanobacterium,267439.7,,6/13/2019,Summer,Jun,D41A,San Pablo Bay,SPB,Surface
2019-06-13-NZ002-Regular,Cyanobacterium,456138.76,,6/13/2019,Summer,Jun,NZ002,San Pablo Bay,SPB,Regular
2019-06-13-NZ002-Regular,Green Alga,3605.84,,6/13/2019,Summer,Jun,NZ002,San Pablo Bay,SPB,Regular
2019-06-13-NZ002-Regular,Pennate Diatom,901.46,,6/13/2019,Summer,Jun,NZ002,San Pablo Bay,SPB,Regular
2019-06-13-NZ002-Surface,Cryptophyte,500.81,,6/13/2019,Summer,Jun,NZ002,San Pablo Bay,SPB,Surface
2019-06-13-NZ002-Surface,Cyanobacterium,211842.63,,6/13/2019,Summer,Jun,NZ002,San Pablo Bay,SPB,Surface
2019-06-13-NZ004-Regular,Centric Diatom,1502.44,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular
2019-06-13-NZ004-Regular,Cyanobacterium,335795.34,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular
2019-06-13-NZ004-Regular,Green Alga,6760.98,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular
2019-06-13-NZ004-Regular,Haptophyte,751.22,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Regular
2019-06-13-NZ004-Surface,Centric Diatom,1254.45,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Surface
2019-06-13-NZ004-Surface,Cyanobacterium,171023.35,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Surface
2019-06-13-NZ004-Surface,Green Alga,1672.6,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Surface
2019-06-13-NZ004-Surface,Pennate Diatom,418.15,,6/13/2019,Summer,Jun,NZ004,San Pablo Bay,SPB,Surface
2019-06-13-NZ325-Regular,Centric Diatom,1724.88,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Regular
2019-06-13-NZ325-Regular,Cyanobacterium,242058.16,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Regular
2019-06-13-NZ325-Regular,Dinoflagellate,574.96,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Regular
2019-06-13-NZ325-Regular,Green Alga,574.96,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Regular
2019-06-13-NZ325-Surface,Centric Diatom,574.96,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Surface
2019-06-13-NZ325-Surface,Cyanobacterium,239758.32,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Surface
2019-06-13-NZ325-Surface,Green Alga,1724.88,,6/13/2019,Summer,Jun,NZ325,San Pablo Bay,SPB,Surface
2019-07-05-D4-Surface,Centric Diatom,187.8,,7/5/2019,Summer,Jul,D4,Confluence,CON,Surface
2019-07-05-D4-Surface,Cryptophyte,187.8,,7/5/2019,Summer,Jul,D4,Confluence,CON,Surface
2019-07-05-D4-Surface,Cyanobacterium,76434.6,,7/5/2019,Summer,Jul,D4,Confluence,CON,Surface
2019-07-05-D4-Surface,Green Alga,751.2,,7/5/2019,Summer,Jul,D4,Confluence,CON,Surface
2019-07-05-D4-Surface,Pennate Diatom,375.6,,7/5/2019,Summer,Jul,D4,Confluence,CON,Surface
2019-07-08-C10A-Regular,Centric Diatom,16726.4,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Cryptophyte,418.16,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Cyanobacterium,61469.52,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Dinoflagellate,209.08,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Green Alga,7735.96,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Regular,Pennate Diatom,1881.72,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Regular
2019-07-08-C10A-Surface,Centric Diatom,28733.91,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C10A-Surface,Cryptophyte,563.41,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C10A-Surface,Cyanobacterium,190995.99,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C10A-Surface,Euglenoid,563.41,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C10A-Surface,Green Alga,9577.97,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C10A-Surface,Pennate Diatom,1126.82,,7/8/2019,Summer,Jul,C10A,Southern Interior Delta,SID,Surface
2019-07-08-C3A-Regular,Centric Diatom,2172.09,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Regular
2019-07-08-C3A-Regular,Cryptophyte,127.77,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Regular
2019-07-08-C3A-Regular,Cyanobacterium,48041.52,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Regular
2019-07-08-C3A-Regular,Green Alga,2044.32,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Regular
2019-07-08-C3A-Regular,Pennate Diatom,255.54,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Regular
2019-07-08-C3A-Surface,Centric Diatom,834.7,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Surface
2019-07-08-C3A-Surface,Cyanobacterium,64605.78,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Surface
2019-07-08-C3A-Surface,Green Alga,1168.58,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Surface
2019-07-08-C3A-Surface,Pennate Diatom,500.82,,7/8/2019,Summer,Jul,C3A,Northern Interior Delta,NID,Surface
2019-07-08-C9-Regular,Centric Diatom,1149.9,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Regular
2019-07-08-C9-Regular,Cryptophyte,766.6,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Regular
2019-07-08-C9-Regular,Cyanobacterium,72827,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Regular
2019-07-08-C9-Regular,Green Alga,5941.15,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Regular
2019-07-08-C9-Surface,Centric Diatom,901.47,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Surface
2019-07-08-C9-Surface,Cryptophyte,300.49,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Surface
2019-07-08-C9-Surface,Cyanobacterium,116289.63,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Surface
2019-07-08-C9-Surface,Green Alga,4507.35,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Surface
2019-07-08-C9-Surface,Pennate Diatom,901.47,,7/8/2019,Summer,Jul,C9,Southern Interior Delta,SID,Surface
2019-07-08-D22-Regular,Centric Diatom,459.97,,7/8/2019,Summer,Jul,D22,Confluence,CON,Regular
2019-07-08-D22-Regular,Cyanobacterium,188127.73,,7/8/2019,Summer,Jul,D22,Confluence,CON,Regular
2019-07-08-D22-Regular,Green Alga,4599.7,,7/8/2019,Summer,Jul,D22,Confluence,CON,Regular
2019-07-08-D22-Regular,Pennate Diatom,1379.91,,7/8/2019,Summer,Jul,D22,Confluence,CON,Regular
2019-07-08-D22-Surface,Centric Diatom,2299.84,,7/8/2019,Summer,Jul,D22,Confluence,CON,Surface
2019-07-08-D22-Surface,Cyanobacterium,239183.36,,7/8/2019,Summer,Jul,D22,Confluence,CON,Surface
2019-07-08-D22-Surface,Green Alga,1724.88,,7/8/2019,Summer,Jul,D22,Confluence,CON,Surface
2019-07-08-D22-Surface,Pennate Diatom,1149.92,,7/8/2019,Summer,Jul,D22,Confluence,CON,Surface
2019-07-08-D4-Regular,Centric Diatom,574.96,,7/8/2019,Summer,Jul,D4,Confluence,CON,Regular
2019-07-08-D4-Regular,Cyanobacterium,252407.44,,7/8/2019,Summer,Jul,D4,Confluence,CON,Regular
2019-07-08-D4-Regular,Green Alga,2874.8,,7/8/2019,Summer,Jul,D4,Confluence,CON,Regular
2019-07-08-D4-Regular,Pennate Diatom,2299.84,,7/8/2019,Summer,Jul,D4,Confluence,CON,Regular
2019-07-08-NZ068-Regular,Centric Diatom,845.13,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular
2019-07-08-NZ068-Regular,Cryptophyte,281.71,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular
2019-07-08-NZ068-Regular,Cyanobacterium,109021.77,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular
2019-07-08-NZ068-Regular,Green Alga,8169.59,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular
2019-07-08-NZ068-Regular,Pennate Diatom,563.42,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Regular
2019-07-08-NZ068-Surface,Centric Diatom,281.71,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Surface
2019-07-08-NZ068-Surface,Chrysophyte,563.42,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Surface
2019-07-08-NZ068-Surface,Cyanobacterium,123107.27,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Surface
2019-07-08-NZ068-Surface,Green Alga,845.13,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Surface
2019-07-08-NZ068-Surface,Pennate Diatom,281.71,,7/8/2019,Summer,Jul,NZ068,Northern Interior Delta,NID,Surface
2019-07-09-D12-Regular,Centric Diatom,459.97,,7/9/2019,Summer,Jul,D12,Confluence,CON,Regular
2019-07-09-D12-Regular,Cyanobacterium,191807.49,,7/9/2019,Summer,Jul,D12,Confluence,CON,Regular
2019-07-09-D12-Regular,Green Alga,8279.46,,7/9/2019,Summer,Jul,D12,Confluence,CON,Regular
2019-07-09-D12-Regular,Pennate Diatom,459.97,,7/9/2019,Summer,Jul,D12,Confluence,CON,Regular
2019-07-09-D12-Surface,Centric Diatom,985.65,,7/9/2019,Summer,Jul,D12,Confluence,CON,Surface
2019-07-09-D12-Surface,Cyanobacterium,136348.25,,7/9/2019,Summer,Jul,D12,Confluence,CON,Surface
2019-07-09-D12-Surface,Green Alga,1642.75,,7/9/2019,Summer,Jul,D12,Confluence,CON,Surface
2019-07-09-D19-Regular,Centric Diatom,287.48,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Regular
2019-07-09-D19-Regular,Cryptophyte,143.74,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Regular
2019-07-09-D19-Regular,Cyanobacterium,57927.22,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Regular
2019-07-09-D19-Regular,Green Alga,2299.84,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Regular
2019-07-09-D19-Surface,Centric Diatom,511.08,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Surface
2019-07-09-D19-Surface,Cryptophyte,170.36,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Surface
2019-07-09-D19-Surface,Cyanobacterium,75810.2,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Surface
2019-07-09-D19-Surface,Green Alga,5110.8,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Surface
2019-07-09-D19-Surface,Pennate Diatom,340.72,,7/9/2019,Summer,Jul,D19,Central Delta,CED,Surface
2019-07-09-D28A-Regular,Cryptophyte,281.7,,7/9/2019,Summer,Jul,D28A,Central Delta,CED,Regular
2019-07-09-D28A-Regular,Cyanobacterium,54649.8,,7/9/2019,Summer,Jul,D28A,Central Delta,CED,Regular
2019-07-09-D28A-Regular,Green Alga,7183.35,,7/9/2019,Summer,Jul,D28A,Central Delta,CED,Regular
2019-07-09-D28A-Surface,Chrysophyte,200.32,,7/9/2019,Summer,Jul,D28A,Central Delta,CED,Surface
2019-07-09-D28A-Surface,Cyanobacterium,38862.08,,7/9/2019,Summer,Jul,D28A,Central Delta,CED,Surface
2019-07-09-D28A-Surface,Green Alga,2704.32,,7/9/2019,Summer,Jul,D28A,Central Delta,CED,Surface
2019-07-09-D28A-Surface,Pennate Diatom,200.32,,7/9/2019,Summer,Jul,D28A,Central Delta,CED,Surface
2019-07-10-D16-Regular,Centric Diatom,657.09,,7/10/2019,Summer,Jul,D16,Central Delta,CED,Regular
2019-07-10-D16-Regular,Cyanobacterium,85202.67,,7/10/2019,Summer,Jul,D16,Central Delta,CED,Regular
2019-07-10-D16-Regular,Green Alga,2409.33,,7/10/2019,Summer,Jul,D16,Central Delta,CED,Regular
2019-07-10-D16-Surface,Centric Diatom,438.06,,7/10/2019,Summer,Jul,D16,Central Delta,CED,Surface
2019-07-10-D16-Surface,Cyanobacterium,92430.66,,7/10/2019,Summer,Jul,D16,Central Delta,CED,Surface
2019-07-10-D16-Surface,Green Alga,1752.24,,7/10/2019,Summer,Jul,D16,Central Delta,CED,Surface
2019-07-10-D16-Surface,Pennate Diatom,219.03,,7/10/2019,Summer,Jul,D16,Central Delta,CED,Surface
