Station,Region,Date,Month,Year,Analyte,Measurement,Sign,RL
NZ068 ,Northern Interior Delta,5/10/2018,5,2018,TurbiditySurface,4.2,,
C3A,Northern Interior Delta,6/5/2018,6,2018,TurbiditySurface,3.1,,
NZ068 ,Northern Interior Delta,6/5/2018,6,2018,TurbiditySurface,2.3,,
C3A,Northern Interior Delta,7/17/2018,7,2018,TurbiditySurface,4.2,,
NZ068 ,Northern Interior Delta,7/18/2018,7,2018,TurbiditySurface,2.6,,
C3A,Northern Interior Delta,8/2/2018,8,2018,TurbiditySurface,4.5,,
NZ068 ,Northern Interior Delta,8/2/2018,8,2018,TurbiditySurface,1.8,,
C3A,Northern Interior Delta,9/7/2018,9,2018,TurbiditySurface,6.2,,
NZ068 ,Northern Interior Delta,9/13/2018,9,2018,TurbiditySurface,2.7,,
C3A,Northern Interior Delta,10/12/2018,10,2018,TurbiditySurface,6.8,,
NZ068 ,Northern Interior Delta,10/12/2018,10,2018,TurbiditySurface,3.3,,
C3A,Northern Interior Delta,11/9/2018,11,2018,TurbiditySurface,0.4,,
NZ068 ,Northern Interior Delta,11/20/2018,11,2018,TurbiditySurface,5.7,,
C3A,Northern Interior Delta,12/10/2018,12,2018,TurbiditySurface,2.8,,
NZ068 ,Northern Interior Delta,12/11/2018,12,2018,TurbiditySurface,3.6,,
C3A,Northern Interior Delta,1/9/2019,1,2019,TurbiditySurface,60.6,,
NZ068,Northern Interior Delta,1/10/2019,1,2019,TurbiditySurface,50.6,,
C3A,Northern Interior Delta,2/7/2019,2,2019,TurbiditySurface,86.61,,
NZ068,Northern Interior Delta,2/12/2019,2,2019,TurbiditySurface,25.3,,
C3A,Northern Interior Delta,3/11/2019,3,2019,TurbiditySurface,41.11,,
NZ068,Northern Interior Delta,3/12/2019,3,2019,TurbiditySurface,47.5,,
C3A,Northern Interior Delta,4/9/2019,4,2019,TurbiditySurface,16.22,,
NZ068,Northern Interior Delta,4/10/2019,4,2019,TurbiditySurface,23.9,,
C3A,Northern Interior Delta,5/8/2019,5,2019,TurbiditySurface,11.07,,
NZ068,Northern Interior Delta,5/9/2019,5,2019,TurbiditySurface,2.2,,
C3A,Northern Interior Delta,6/6/2019,6,2019,TurbiditySurface,11.05,,
NZ068,Northern Interior Delta,6/11/2019,6,2019,TurbiditySurface,7.4,,
C3A,Northern Interior Delta,7/8/2019,7,2019,TurbiditySurface,6.01,,
NZ068,Northern Interior Delta,7/8/2019,7,2019,TurbiditySurface,3.8,,
C3A,Northern Interior Delta,8/2/2019,8,2019,TurbiditySurface,5.38,,
NZ068,Northern Interior Delta,8/8/2019,8,2019,TurbiditySurface,4.1,,
C3A,Northern Interior Delta,9/3/2019,9,2019,TurbiditySurface,6.39,,
NZ068,Northern Interior Delta,9/6/2019,9,2019,TurbiditySurface,2.4,,
C3A,Northern Interior Delta,10/1/2019,10,2019,TurbiditySurface,3.75,,
NZ068,Northern Interior Delta,10/7/2019,10,2019,TurbiditySurface,2.2,,
C3A,Northern Interior Delta,11/1/2019,11,2019,TurbiditySurface,3.33,,
NZ068,Northern Interior Delta,11/6/2019,11,2019,TurbiditySurface,2.9,,
C3A,Northern Interior Delta,12/2/2019,12,2019,TurbiditySurface,5.95,,
NZ068,Northern Interior Delta,12/5/2019,12,2019,TurbiditySurface,5.5,,
D6 ,San Pablo Bay,1/11/2018,1,2018,TurbiditySurface,12.1,,
D41 ,San Pablo Bay,1/16/2018,1,2018,TurbiditySurface,8.1,,
D41A ,San Pablo Bay,1/16/2018,1,2018,TurbiditySurface,23,,
NZ002,San Pablo Bay,1/16/2018,1,2018,TurbiditySurface,20.6,,
NZ004 ,San Pablo Bay,1/16/2018,1,2018,TurbiditySurface,10.2,,
NZ325 ,San Pablo Bay,1/16/2018,1,2018,TurbiditySurface,9.8,,
D6 ,San Pablo Bay,2/12/2018,2,2018,TurbiditySurface,6.8,,
D41 ,San Pablo Bay,2/13/2018,2,2018,TurbiditySurface,4.3,,
D41A ,San Pablo Bay,2/13/2018,2,2018,TurbiditySurface,15.3,,
NZ002,San Pablo Bay,2/13/2018,2,2018,TurbiditySurface,13,,
NZ004 ,San Pablo Bay,2/13/2018,2,2018,TurbiditySurface,7.9,,
NZ325 ,San Pablo Bay,2/13/2018,2,2018,TurbiditySurface,6.3,,
D6 ,San Pablo Bay,3/15/2018,3,2018,TurbiditySurface,12.6,,
D41 ,San Pablo Bay,3/16/2018,3,2018,TurbiditySurface,5,,
D41A ,San Pablo Bay,3/16/2018,3,2018,TurbiditySurface,30.1,,
NZ002,San Pablo Bay,3/16/2018,3,2018,TurbiditySurface,21.3,,
NZ004 ,San Pablo Bay,3/16/2018,3,2018,TurbiditySurface,11.4,,
NZ325 ,San Pablo Bay,3/16/2018,3,2018,TurbiditySurface,25.8,,
D6 ,San Pablo Bay,4/12/2018,4,2018,TurbiditySurface,27.5,,
D41 ,San Pablo Bay,4/16/2018,4,2018,TurbiditySurface,6.5,,
D41A ,San Pablo Bay,4/16/2018,4,2018,TurbiditySurface,47.3,,
NZ002,San Pablo Bay,4/16/2018,4,2018,TurbiditySurface,44.6,,
NZ004 ,San Pablo Bay,4/16/2018,4,2018,TurbiditySurface,39,,
NZ325 ,San Pablo Bay,4/16/2018,4,2018,TurbiditySurface,39.5,,
D6 ,San Pablo Bay,5/11/2018,5,2018,TurbiditySurface,13.5,,
D41 ,San Pablo Bay,5/12/2018,5,2018,TurbiditySurface,4,,
D41A ,San Pablo Bay,5/12/2018,5,2018,TurbiditySurface,9.1,,
NZ002,San Pablo Bay,5/12/2018,5,2018,TurbiditySurface,20.8,,
NZ004 ,San Pablo Bay,5/12/2018,5,2018,TurbiditySurface,11,,
NZ325 ,San Pablo Bay,5/12/2018,5,2018,TurbiditySurface,10.5,,
D6 ,San Pablo Bay,6/11/2018,6,2018,TurbiditySurface,22.5,,
D41 ,San Pablo Bay,6/12/2018,6,2018,TurbiditySurface,6.3,,
D41A ,San Pablo Bay,6/12/2018,6,2018,TurbiditySurface,28.1,,
NZ002,San Pablo Bay,6/12/2018,6,2018,TurbiditySurface,20.5,,
NZ004 ,San Pablo Bay,6/12/2018,6,2018,TurbiditySurface,36.5,,
NZ325 ,San Pablo Bay,6/12/2018,6,2018,TurbiditySurface,11.3,,
D6 ,San Pablo Bay,7/11/2018,7,2018,TurbiditySurface,29.7,,
D41 ,San Pablo Bay,7/12/2018,7,2018,TurbiditySurface,10.9,,
D41A ,San Pablo Bay,7/12/2018,7,2018,TurbiditySurface,36.1,,
NZ002,San Pablo Bay,7/12/2018,7,2018,TurbiditySurface,23.5,,
NZ004 ,San Pablo Bay,7/12/2018,7,2018,TurbiditySurface,25.5,,
NZ325 ,San Pablo Bay,7/12/2018,7,2018,TurbiditySurface,11.1,,
D6 ,San Pablo Bay,8/8/2018,8,2018,TurbiditySurface,23.4,,
D41 ,San Pablo Bay,8/9/2018,8,2018,TurbiditySurface,10.9,,
D41A ,San Pablo Bay,8/9/2018,8,2018,TurbiditySurface,32,,
NZ002,San Pablo Bay,8/9/2018,8,2018,TurbiditySurface,33.8,,
NZ004 ,San Pablo Bay,8/9/2018,8,2018,TurbiditySurface,15.7,,
NZ325 ,San Pablo Bay,8/9/2018,8,2018,TurbiditySurface,12.1,,
D6 ,San Pablo Bay,9/19/2018,9,2018,TurbiditySurface,7.1,,
D41 ,San Pablo Bay,9/20/2018,9,2018,TurbiditySurface,3.5,,
D41A ,San Pablo Bay,9/20/2018,9,2018,TurbiditySurface,10.1,,
NZ002,San Pablo Bay,9/20/2018,9,2018,TurbiditySurface,8.6,,
NZ004 ,San Pablo Bay,9/20/2018,9,2018,TurbiditySurface,7.7,,
NZ325 ,San Pablo Bay,9/20/2018,9,2018,TurbiditySurface,13.5,,
D6 ,San Pablo Bay,10/18/2018,10,2018,TurbiditySurface,4.5,,
D41 ,San Pablo Bay,10/19/2018,10,2018,TurbiditySurface,4.4,,
D41A ,San Pablo Bay,10/19/2018,10,2018,TurbiditySurface,8.1,,
NZ002,San Pablo Bay,10/19/2018,10,2018,TurbiditySurface,4.6,,
NZ004 ,San Pablo Bay,10/19/2018,10,2018,TurbiditySurface,4.6,,
NZ325 ,San Pablo Bay,10/19/2018,10,2018,TurbiditySurface,1.4,,
D6 ,San Pablo Bay,11/20/2018,11,2018,TurbiditySurface,6.3,,
D41 ,San Pablo Bay,11/21/2018,11,2018,TurbiditySurface,6.4,,
D41A ,San Pablo Bay,11/21/2018,11,2018,TurbiditySurface,7.5,,
D6 ,San Pablo Bay,12/17/2018,12,2018,TurbiditySurface,5.3,,
D41 ,San Pablo Bay,12/19/2018,12,2018,TurbiditySurface,3.5,,
D41A ,San Pablo Bay,12/19/2018,12,2018,TurbiditySurface,15,,
NZ002,San Pablo Bay,12/19/2018,12,2018,TurbiditySurface,14.1,,
NZ004 ,San Pablo Bay,12/19/2018,12,2018,TurbiditySurface,11.6,,
NZ325 ,San Pablo Bay,12/19/2018,12,2018,TurbiditySurface,10,,
D6,San Pablo Bay,1/16/2019,1,2019,TurbiditySurface,10,,
D41,San Pablo Bay,1/18/2019,1,2019,TurbiditySurface,7.5,,
D41A,San Pablo Bay,1/18/2019,1,2019,TurbiditySurface,16.8,,
NZ002 ,San Pablo Bay,1/18/2019,1,2019,TurbiditySurface,20.8,,
NZ004,San Pablo Bay,1/18/2019,1,2019,TurbiditySurface,10.4,,
NZ325,San Pablo Bay,1/18/2019,1,2019,TurbiditySurface,10.4,,
D6,San Pablo Bay,2/19/2019,2,2019,TurbiditySurface,99.4,,
D41,San Pablo Bay,2/21/2019,2,2019,TurbiditySurface,35.1,,
D41A,San Pablo Bay,2/21/2019,2,2019,TurbiditySurface,99,,
NZ002 ,San Pablo Bay,2/21/2019,2,2019,TurbiditySurface,99.3,,
NZ004,San Pablo Bay,2/21/2019,2,2019,TurbiditySurface,135.7,,
NZ325,San Pablo Bay,2/21/2019,2,2019,TurbiditySurface,142.3,,
D6,San Pablo Bay,3/15/2019,3,2019,TurbiditySurface,38.4,,
D41,San Pablo Bay,3/19/2019,3,2019,TurbiditySurface,8.9,,
D41A,San Pablo Bay,3/19/2019,3,2019,TurbiditySurface,27,,
NZ002 ,San Pablo Bay,3/19/2019,3,2019,TurbiditySurface,40.1,,
NZ004,San Pablo Bay,3/19/2019,3,2019,TurbiditySurface,32,,
NZ325,San Pablo Bay,3/19/2019,3,2019,TurbiditySurface,21.3,,
D6,San Pablo Bay,4/15/2019,4,2019,TurbiditySurface,19.1,,
D41,San Pablo Bay,4/17/2019,4,2019,TurbiditySurface,9.5,,
D41A,San Pablo Bay,4/17/2019,4,2019,TurbiditySurface,23.2,,
NZ002 ,San Pablo Bay,4/17/2019,4,2019,TurbiditySurface,47.6,,
NZ004,San Pablo Bay,4/17/2019,4,2019,TurbiditySurface,35.6,,
NZ325,San Pablo Bay,4/17/2019,4,2019,TurbiditySurface,24.1,,
D6,San Pablo Bay,5/14/2019,5,2019,TurbiditySurface,19.6,,
D41,San Pablo Bay,5/16/2019,5,2019,TurbiditySurface,8.2,,
D41A,San Pablo Bay,5/16/2019,5,2019,TurbiditySurface,54,,
NZ002 ,San Pablo Bay,5/16/2019,5,2019,TurbiditySurface,32.6,,
NZ004,San Pablo Bay,5/16/2019,5,2019,TurbiditySurface,14.9,,
NZ325,San Pablo Bay,5/16/2019,5,2019,TurbiditySurface,21.6,,
D6,San Pablo Bay,6/12/2019,6,2019,TurbiditySurface,13.8,,
D41,San Pablo Bay,6/13/2019,6,2019,TurbiditySurface,5.3,,
D41A,San Pablo Bay,6/13/2019,6,2019,TurbiditySurface,40.2,,
NZ002 ,San Pablo Bay,6/13/2019,6,2019,TurbiditySurface,28.1,,
NZ004,San Pablo Bay,6/13/2019,6,2019,TurbiditySurface,12.2,,
NZ325,San Pablo Bay,6/13/2019,6,2019,TurbiditySurface,21.4,,
D6,San Pablo Bay,7/11/2019,7,2019,TurbiditySurface,10.9,,
D41,San Pablo Bay,7/15/2019,7,2019,TurbiditySurface,11,,
D41A,San Pablo Bay,7/15/2019,7,2019,TurbiditySurface,105.1,,
NZ002 ,San Pablo Bay,7/15/2019,7,2019,TurbiditySurface,43.1,,
NZ004,San Pablo Bay,7/15/2019,7,2019,TurbiditySurface,9.5,,
NZ325,San Pablo Bay,7/15/2019,7,2019,TurbiditySurface,9.9,,
D6,San Pablo Bay,8/9/2019,8,2019,TurbiditySurface,18.6,,
D41,San Pablo Bay,8/13/2019,8,2019,TurbiditySurface,5.3,,
D41A,San Pablo Bay,8/13/2019,8,2019,TurbiditySurface,15,,
NZ002 ,San Pablo Bay,8/13/2019,8,2019,TurbiditySurface,18.4,,
NZ004,San Pablo Bay,8/13/2019,8,2019,TurbiditySurface,12.8,,
NZ325,San Pablo Bay,8/13/2019,8,2019,TurbiditySurface,20.9,,
D6,San Pablo Bay,9/6/2019,9,2019,TurbiditySurface,15.3,,
D41,San Pablo Bay,9/10/2019,9,2019,TurbiditySurface,2.9,,
D41A,San Pablo Bay,9/10/2019,9,2019,TurbiditySurface,10.4,,
NZ002 ,San Pablo Bay,9/10/2019,9,2019,TurbiditySurface,20.2,,
NZ004,San Pablo Bay,9/10/2019,9,2019,TurbiditySurface,10.6,,
NZ325,San Pablo Bay,9/10/2019,9,2019,TurbiditySurface,12.2,,
D6,San Pablo Bay,10/7/2019,10,2019,TurbiditySurface,9.9,,
D41,San Pablo Bay,10/9/2019,10,2019,TurbiditySurface,2.6,,
D41A,San Pablo Bay,10/9/2019,10,2019,TurbiditySurface,2.8,,
NZ002 ,San Pablo Bay,10/9/2019,10,2019,TurbiditySurface,7.1,,
NZ004,San Pablo Bay,10/9/2019,10,2019,TurbiditySurface,6.7,,
NZ325,San Pablo Bay,10/9/2019,10,2019,TurbiditySurface,5.6,,
D6,San Pablo Bay,11/6/2019,11,2019,TurbiditySurface,12.5,,
D41,San Pablo Bay,11/12/2019,11,2019,TurbiditySurface,4.1,,
D41A,San Pablo Bay,11/12/2019,11,2019,TurbiditySurface,13.1,,
NZ002 ,San Pablo Bay,11/12/2019,11,2019,TurbiditySurface,10.6,,
NZ004,San Pablo Bay,11/12/2019,11,2019,TurbiditySurface,10.1,,
NZ325,San Pablo Bay,11/12/2019,11,2019,TurbiditySurface,5.7,,
D6,San Pablo Bay,12/6/2019,12,2019,TurbiditySurface,10.9,,
D41,San Pablo Bay,12/10/2019,12,2019,TurbiditySurface,8.9,,
D41A,San Pablo Bay,12/10/2019,12,2019,TurbiditySurface,23.8,,
NZ002 ,San Pablo Bay,12/10/2019,12,2019,TurbiditySurface,15.6,,
NZ004,San Pablo Bay,12/10/2019,12,2019,TurbiditySurface,11.7,,
NZ325,San Pablo Bay,12/10/2019,12,2019,TurbiditySurface,11.1,,
C10A ,Southern Interior Delta,1/3/2018,1,2018,TurbiditySurface,7.5,,
C9,Southern Interior Delta,1/3/2018,1,2018,TurbiditySurface,6.7,,
MD10A,Southern Interior Delta,1/9/2018,1,2018,TurbiditySurface,1.7,,
P8 ,Southern Interior Delta,1/9/2018,1,2018,TurbiditySurface,1.9,,
C10A ,Southern Interior Delta,2/6/2018,2,2018,TurbiditySurface,7.4,,
C9,Southern Interior Delta,2/6/2018,2,2018,TurbiditySurface,2.7,,
MD10A,Southern Interior Delta,2/7/2018,2,2018,TurbiditySurface,1.2,,
P8 ,Southern Interior Delta,2/7/2018,2,2018,TurbiditySurface,1.7,,
C10A ,Southern Interior Delta,3/5/2018,3,2018,TurbiditySurface,18,,
C9,Southern Interior Delta,3/5/2018,3,2018,TurbiditySurface,9.6,,
MD10A,Southern Interior Delta,3/13/2018,3,2018,TurbiditySurface,1.1,,
P8 ,Southern Interior Delta,3/13/2018,3,2018,TurbiditySurface,2.8,,
C10A ,Southern Interior Delta,4/5/2018,4,2018,TurbiditySurface,37.8,,
C9,Southern Interior Delta,4/5/2018,4,2018,TurbiditySurface,4.9,,
MD10A,Southern Interior Delta,4/10/2018,4,2018,TurbiditySurface,6.1,,
P8 ,Southern Interior Delta,4/10/2018,4,2018,TurbiditySurface,18.3,,
C10A ,Southern Interior Delta,5/3/2018,5,2018,TurbiditySurface,24.7,,
C9,Southern Interior Delta,5/3/2018,5,2018,TurbiditySurface,8.8,,
MD10A,Southern Interior Delta,5/9/2018,5,2018,TurbiditySurface,3.1,,
P8 ,Southern Interior Delta,5/9/2018,5,2018,TurbiditySurface,11.9,,
C10A ,Southern Interior Delta,6/6/2018,6,2018,TurbiditySurface,16.9,,
C9,Southern Interior Delta,6/6/2018,6,2018,TurbiditySurface,5.7,,
MD10A,Southern Interior Delta,6/7/2018,6,2018,TurbiditySurface,2.7,,
P8 ,Southern Interior Delta,6/7/2018,6,2018,TurbiditySurface,7.2,,
MD10A,Southern Interior Delta,7/9/2018,7,2018,TurbiditySurface,3.6,,
P8 ,Southern Interior Delta,7/9/2018,7,2018,TurbiditySurface,2.9,,
C10A ,Southern Interior Delta,7/16/2018,7,2018,TurbiditySurface,14,,
C9,Southern Interior Delta,7/16/2018,7,2018,TurbiditySurface,8.9,,
C10A ,Southern Interior Delta,8/1/2018,8,2018,TurbiditySurface,13.4,,
C9,Southern Interior Delta,8/1/2018,8,2018,TurbiditySurface,5.1,,
MD10A,Southern Interior Delta,8/6/2018,8,2018,TurbiditySurface,7.5,,
P8 ,Southern Interior Delta,8/6/2018,8,2018,TurbiditySurface,4.2,,
C10A ,Southern Interior Delta,9/14/2018,9,2018,TurbiditySurface,7.9,,
C9,Southern Interior Delta,9/14/2018,9,2018,TurbiditySurface,6.4,,
MD10A,Southern Interior Delta,9/17/2018,9,2018,TurbiditySurface,1.4,,
P8 ,Southern Interior Delta,9/17/2018,9,2018,TurbiditySurface,4.9,,
C10A ,Southern Interior Delta,10/11/2018,10,2018,TurbiditySurface,17.9,,
C9,Southern Interior Delta,10/11/2018,10,2018,TurbiditySurface,7.4,,
MD10A,Southern Interior Delta,10/16/2018,10,2018,TurbiditySurface,0.1,,
P8 ,Southern Interior Delta,10/16/2018,10,2018,TurbiditySurface,0.5,,
C10A ,Southern Interior Delta,11/9/2018,11,2018,TurbiditySurface,10.7,,
C9,Southern Interior Delta,11/9/2018,11,2018,TurbiditySurface,1,,
MD10A,Southern Interior Delta,11/27/2018,11,2018,TurbiditySurface,1.1,,
P8 ,Southern Interior Delta,11/27/2018,11,2018,TurbiditySurface,1.1,,
C10A ,Southern Interior Delta,12/10/2018,12,2018,TurbiditySurface,13.3,,
C9,Southern Interior Delta,12/10/2018,12,2018,TurbiditySurface,0.7,,
MD10A,Southern Interior Delta,12/13/2018,12,2018,TurbiditySurface,1.9,,
P8 ,Southern Interior Delta,12/13/2018,12,2018,TurbiditySurface,3.2,,
C10A,Southern Interior Delta,1/9/2019,1,2019,TurbiditySurface,15.08,,
C9,Southern Interior Delta,1/9/2019,1,2019,TurbiditySurface,5.7,,
MD10A,Southern Interior Delta,1/15/2019,1,2019,TurbiditySurface,3.7,,
P8,Southern Interior Delta,1/15/2019,1,2019,TurbiditySurface,8.1,,
C10A,Southern Interior Delta,2/7/2019,2,2019,TurbiditySurface,47.01,,
C9,Southern Interior Delta,2/7/2019,2,2019,TurbiditySurface,9.18,,
MD10A,Southern Interior Delta,2/15/2019,2,2019,TurbiditySurface,29.4,,
P8,Southern Interior Delta,2/15/2019,2,2019,TurbiditySurface,24.4,,
C10A,Southern Interior Delta,3/11/2019,3,2019,TurbiditySurface,14.51,,
C9,Southern Interior Delta,3/11/2019,3,2019,TurbiditySurface,12.49,,
MD10A,Southern Interior Delta,3/14/2019,3,2019,TurbiditySurface,3.4,,
P8,Southern Interior Delta,3/14/2019,3,2019,TurbiditySurface,7.2,,
C10A,Southern Interior Delta,4/9/2019,4,2019,TurbiditySurface,12.58,,
C9,Southern Interior Delta,4/9/2019,4,2019,TurbiditySurface,5.34,,
MD10A,Southern Interior Delta,4/12/2019,4,2019,TurbiditySurface,0.3,,
P8,Southern Interior Delta,4/12/2019,4,2019,TurbiditySurface,8.4,,
C10A,Southern Interior Delta,5/8/2019,5,2019,TurbiditySurface,13.49,,
C9,Southern Interior Delta,5/8/2019,5,2019,TurbiditySurface,8.11,,
MD10A,Southern Interior Delta,5/13/2019,5,2019,TurbiditySurface,1.2,,
P8,Southern Interior Delta,5/13/2019,5,2019,TurbiditySurface,4.5,,
C10A,Southern Interior Delta,6/6/2019,6,2019,TurbiditySurface,12.61,,
C9,Southern Interior Delta,6/6/2019,6,2019,TurbiditySurface,7.33,,
MD10A,Southern Interior Delta,6/10/2019,6,2019,TurbiditySurface,4,,
P8,Southern Interior Delta,6/10/2019,6,2019,TurbiditySurface,5.2,,
C10A,Southern Interior Delta,7/8/2019,7,2019,TurbiditySurface,15.62,,
C9,Southern Interior Delta,7/8/2019,7,2019,TurbiditySurface,10.6,,
MD10A,Southern Interior Delta,7/10/2019,7,2019,TurbiditySurface,2.8,,
P8,Southern Interior Delta,7/10/2019,7,2019,TurbiditySurface,6.1,,
C10A,Southern Interior Delta,8/2/2019,8,2019,TurbiditySurface,11.43,,
C9,Southern Interior Delta,8/2/2019,8,2019,TurbiditySurface,13.53,,
MD10A,Southern Interior Delta,8/7/2019,8,2019,TurbiditySurface,2.9,,
P8,Southern Interior Delta,8/7/2019,8,2019,TurbiditySurface,4.1,,
C10A,Southern Interior Delta,9/3/2019,9,2019,TurbiditySurface,15.72,,
C9,Southern Interior Delta,9/3/2019,9,2019,TurbiditySurface,13.22,,
MD10A,Southern Interior Delta,9/5/2019,9,2019,TurbiditySurface,1.2,,
P8,Southern Interior Delta,9/5/2019,9,2019,TurbiditySurface,6.9,,
C10A,Southern Interior Delta,10/1/2019,10,2019,TurbiditySurface,17.72,,
C9,Southern Interior Delta,10/1/2019,10,2019,TurbiditySurface,8.79,,
MD10A,Southern Interior Delta,10/4/2019,10,2019,TurbiditySurface,1.5,,
P8,Southern Interior Delta,10/4/2019,10,2019,TurbiditySurface,6,,
C10A,Southern Interior Delta,11/1/2019,11,2019,TurbiditySurface,10.61,,
C9,Southern Interior Delta,11/1/2019,11,2019,TurbiditySurface,8.95,,
MD10A,Southern Interior Delta,11/5/2019,11,2019,TurbiditySurface,1.3,,
P8,Southern Interior Delta,11/5/2019,11,2019,TurbiditySurface,3,,
C10A,Southern Interior Delta,12/2/2019,12,2019,TurbiditySurface,11.48,,
C9,Southern Interior Delta,12/2/2019,12,2019,TurbiditySurface,9.28,,
MD10A,Southern Interior Delta,12/4/2019,12,2019,TurbiditySurface,1.9,,
P8,Southern Interior Delta,12/4/2019,12,2019,TurbiditySurface,1.8,,
D8,Suisun & Grizzly Bays,1/10/2018,1,2018,TurbiditySurface,19.4,,
D7 ,Suisun & Grizzly Bays,1/11/2018,1,2018,TurbiditySurface,15.7,,
NZ032 ,Suisun & Grizzly Bays,1/11/2018,1,2018,TurbiditySurface,33.3,,
NZS42 ,Suisun & Grizzly Bays,1/11/2018,1,2018,TurbiditySurface,32.5,,
D8,Suisun & Grizzly Bays,2/8/2018,2,2018,TurbiditySurface,15,,
D7 ,Suisun & Grizzly Bays,2/12/2018,2,2018,TurbiditySurface,15.5,,
NZ032 ,Suisun & Grizzly Bays,2/12/2018,2,2018,TurbiditySurface,35.3,,
NZS42 ,Suisun & Grizzly Bays,2/12/2018,2,2018,TurbiditySurface,46.8,,
D8,Suisun & Grizzly Bays,3/14/2018,3,2018,TurbiditySurface,17.6,,
D7 ,Suisun & Grizzly Bays,3/15/2018,3,2018,TurbiditySurface,44.3,,
NZ032 ,Suisun & Grizzly Bays,3/15/2018,3,2018,TurbiditySurface,37.2,,
NZS42 ,Suisun & Grizzly Bays,3/15/2018,3,2018,TurbiditySurface,53.3,,
D8,Suisun & Grizzly Bays,4/11/2018,4,2018,TurbiditySurface,11.7,,
D7 ,Suisun & Grizzly Bays,4/12/2018,4,2018,TurbiditySurface,28.1,,
NZ032 ,Suisun & Grizzly Bays,4/12/2018,4,2018,TurbiditySurface,49.3,,
NZS42 ,Suisun & Grizzly Bays,4/12/2018,4,2018,TurbiditySurface,53.6,,
D8,Suisun & Grizzly Bays,5/10/2018,5,2018,TurbiditySurface,19.8,,
D7 ,Suisun & Grizzly Bays,5/11/2018,5,2018,TurbiditySurface,23.5,,
NZ032 ,Suisun & Grizzly Bays,5/11/2018,5,2018,TurbiditySurface,57.6,,
NZS42 ,Suisun & Grizzly Bays,5/11/2018,5,2018,TurbiditySurface,80.6,,
D8,Suisun & Grizzly Bays,6/8/2018,6,2018,TurbiditySurface,19.3,,
D7 ,Suisun & Grizzly Bays,6/11/2018,6,2018,TurbiditySurface,39.6,,
NZ032 ,Suisun & Grizzly Bays,6/11/2018,6,2018,TurbiditySurface,24.3,,
NZS42 ,Suisun & Grizzly Bays,6/11/2018,6,2018,TurbiditySurface,39.2,,
D8,Suisun & Grizzly Bays,7/10/2018,7,2018,TurbiditySurface,12,,
D7 ,Suisun & Grizzly Bays,7/11/2018,7,2018,TurbiditySurface,19.8,,
NZ032 ,Suisun & Grizzly Bays,7/11/2018,7,2018,TurbiditySurface,19,,
NZS42 ,Suisun & Grizzly Bays,7/11/2018,7,2018,TurbiditySurface,24.2,,
D8,Suisun & Grizzly Bays,8/7/2018,8,2018,TurbiditySurface,17.5,,
D7 ,Suisun & Grizzly Bays,8/8/2018,8,2018,TurbiditySurface,12.7,,
NZ032 ,Suisun & Grizzly Bays,8/8/2018,8,2018,TurbiditySurface,24.3,,
NZS42 ,Suisun & Grizzly Bays,8/8/2018,8,2018,TurbiditySurface,17.5,,
D8,Suisun & Grizzly Bays,9/18/2018,9,2018,TurbiditySurface,6.5,,
D7 ,Suisun & Grizzly Bays,9/19/2018,9,2018,TurbiditySurface,9.4,,
NZ032 ,Suisun & Grizzly Bays,9/19/2018,9,2018,TurbiditySurface,10.9,,
NZS42 ,Suisun & Grizzly Bays,9/19/2018,9,2018,TurbiditySurface,14.5,,
D8,Suisun & Grizzly Bays,10/17/2018,10,2018,TurbiditySurface,9.7,,
D7 ,Suisun & Grizzly Bays,10/18/2018,10,2018,TurbiditySurface,11.9,,
NZ032 ,Suisun & Grizzly Bays,10/18/2018,10,2018,TurbiditySurface,14.6,,
NZS42 ,Suisun & Grizzly Bays,10/18/2018,10,2018,TurbiditySurface,18.5,,
D8,Suisun & Grizzly Bays,11/20/2018,11,2018,TurbiditySurface,6.6,,
D7 ,Suisun & Grizzly Bays,11/28/2018,11,2018,TurbiditySurface,13.8,,
NZ032 ,Suisun & Grizzly Bays,11/28/2018,11,2018,TurbiditySurface,18.1,,
NZS42 ,Suisun & Grizzly Bays,11/28/2018,11,2018,TurbiditySurface,16.3,,
D8,Suisun & Grizzly Bays,12/17/2018,12,2018,TurbiditySurface,8.4,,
D7 ,Suisun & Grizzly Bays,12/18/2018,12,2018,TurbiditySurface,14.6,,
NZ032 ,Suisun & Grizzly Bays,12/18/2018,12,2018,TurbiditySurface,11.7,,
NZS42 ,Suisun & Grizzly Bays,12/18/2018,12,2018,TurbiditySurface,17.6,,
D8,Suisun & Grizzly Bays,1/16/2019,1,2019,TurbiditySurface,14.8,,
D7,Suisun & Grizzly Bays,1/17/2019,1,2019,TurbiditySurface,14.3,,
NZ032,Suisun & Grizzly Bays,1/17/2019,1,2019,TurbiditySurface,28.1,,
NZS42,Suisun & Grizzly Bays,1/17/2019,1,2019,TurbiditySurface,59.4,,
D8,Suisun & Grizzly Bays,2/19/2019,2,2019,TurbiditySurface,81.6,,
D7,Suisun & Grizzly Bays,2/20/2019,2,2019,TurbiditySurface,110.8,,
NZ032,Suisun & Grizzly Bays,2/20/2019,2,2019,TurbiditySurface,102.2,,
NZS42,Suisun & Grizzly Bays,2/20/2019,2,2019,TurbiditySurface,96.4,,
D8,Suisun & Grizzly Bays,3/15/2019,3,2019,TurbiditySurface,24.2,,
