Station,Date,ResultPrefix_Organic Nitrogen (Total),ResultPrefix_TSS,ResultPrefix_VSS,ResultPrefix_Organic Nitrogen (Dissolved),ResultPrefix_TDS,ResultPrefix_Kjeldahl Nitrogen (Total),ResultPrefix_Pheophytin a,ResultPrefix_Ortho-phosphate (Dissolved),ResultPrefix_Chloride (Total),ResultPrefix_Silica (SiO2) (Dissolved),ResultPrefix_Chlorophyll a,ResultPrefix_Ammonia (Total),ResultPrefix_Nitrite + Nitrate (Dissolved),ResultPrefix_Ammonia (Dissolved),ResultPrefix_Chloride (Dissolved),Result_Organic Nitrogen (Total),Result_TDS,Result_TSS,Result_VSS,Result_Organic Nitrogen (Dissolved),Result_Kjeldahl Nitrogen (Total),Result_Pheophytin a,Result_Ortho-phosphate (Dissolved),Result_Chloride (Total),Result_Silica (SiO2) (Dissolved),Result_Chlorophyll a,Result_Ammonia (Total),Result_Nitrite + Nitrate (Dissolved),Result_Ammonia (Dissolved),Result_Chloride (Dissolved),ReportingLimit_Organic Nitrogen (Total),ReportingLimit_TSS,ReportingLimit_VSS,ReportingLimit_Organic Nitrogen (Dissolved),ReportingLimit_TDS,ReportingLimit_Kjeldahl Nitrogen (Total),ReportingLimit_Pheophytin a,ReportingLimit_Ortho-phosphate (Dissolved),ReportingLimit_Chloride (Total),ReportingLimit_Silica (SiO2) (Dissolved),ReportingLimit_Chlorophyll a,ReportingLimit_Ammonia (Total),ReportingLimit_Nitrite + Nitrate (Dissolved),ReportingLimit_Ammonia (Dissolved),ReportingLimit_Chloride (Dissolved),UnitName_Organic Nitrogen (Total),UnitName_TSS,UnitName_VSS,UnitName_Organic Nitrogen (Dissolved),UnitName_TDS,UnitName_Kjeldahl Nitrogen (Total),UnitName_Pheophytin a,UnitName_Ortho-phosphate (Dissolved),UnitName_Chloride (Total),UnitName_Silica (SiO2) (Dissolved),UnitName_Chlorophyll a,UnitName_Ammonia (Total),UnitName_Nitrite + Nitrate (Dissolved),UnitName_Ammonia (Dissolved),UnitName_Chloride (Dissolved),
C9,12/7/1990,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,473,13,3,0.3,0.4,4.56,0.08,NA,15,1.68,NA,0.63,0.05,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
MD7A,12/10/1990,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,108,6,4,0.2,0.5,0.8,0.11,NA,18,0.65,NA,0.17,0.22,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D28A,12/10/1990,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,547,4,4,0.2,0.5,1.25,0.1,NA,17,1,NA,0.51,0.1,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
P8,12/10/1990,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,416,6,3,0.3,0.4,2.04,0.13,NA,17,1.95,NA,1,0.09,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D26,12/11/1990,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,396,7,5,0.2,0.5,0.68,0.12,NA,18,1.3,NA,0.37,0.19,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D22,12/11/1990,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,3830,14,4,0.2,0.5,0.66,0.13,NA,14,1.05,NA,0.43,0.13,2060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D16,12/11/1990,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,1620,10,4,0.2,0.3,0.84,0.11,NA,17,0.9,NA,0.44,0.12,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D4,12/11/1990,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,8520,30,4,0.2,0.8,1.17,0.13,NA,13,0.73,NA,0.44,0.13,4620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D9,12/11/1990,NA,=,=,=,=,=,=,=,NA,=,NA,NA,=,=,=,NA,12000,34,5,0.2,0.7,4.13,0.13,NA,10,NA,NA,0.31,0.15,6510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,NA,NA,mg/L as N,mg/L as N,mg/L,
D24,12/11/1990,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,751,6,5,0.1,0.3,1.08,0.12,NA,22,1.2,NA,0.36,0.17,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D7,12/11/1990,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,15400,70,11,0.2,0.7,2.11,0.13,NA,10,0.77,NA,0.4,0.16,8500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D19,12/11/1990,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,799,3,2,0.2,0.4,0.51,0.11,NA,18,1.28,NA,0.46,0.14,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D14A,12/12/1990,NA,=,=,<,=,=,=,=,NA,=,=,NA,=,=,=,NA,1620,6,4,NA,0.3,0.65,0.11,NA,17,1.47,NA,0.47,0.09,817,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D12,12/12/1990,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,6240,18,6,0.1,0.6,1.37,0.13,NA,15,0.69,NA,0.44,0.12,3330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D6,12/12/1990,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,23200,31,6,0.3,0.5,1.51,0.12,NA,7,1.03,NA,0.36,0.14,12600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D8,12/12/1990,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,14100,37,7,0.1,1.2,1.13,0.13,NA,12,1.02,NA,0.42,0.16,7720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D15,12/12/1990,NA,=,=,<,=,=,NA,=,NA,=,=,NA,=,=,=,NA,2450,9,5,NA,0.3,NA,0.11,NA,17,2.02,NA,0.45,0.08,1300,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,NA,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D11,12/12/1990,NA,=,=,<,=,=,=,=,NA,=,=,NA,=,=,=,NA,5250,8,3,NA,0.3,0.17,0.13,NA,15,1.39,NA,0.44,0.12,2830,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D10,12/12/1990,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,11100,23,5,0.2,0.5,1.65,0.13,NA,14,1.64,NA,0.42,0.14,5990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
C7,1/7/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,651,22,4,0.3,0.6,6.43,0.1,NA,19,11.25,NA,2.6,0.11,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
P10A,1/7/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,318,10,3,0.5,0.9,2.52,0.08,NA,18,4.15,NA,1.2,0.2,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
MD10,1/7/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,171,4,2,0.4,0.6,4.82,0.14,NA,18,11.01,NA,0.68,0.14,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
C3,1/7/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,109,4,1,0.2,0.7,1.73,0.1,NA,20,2.9,NA,0.09,0.36,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
C10,1/8/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,613,66,7,0.4,0.8,11.2,0.11,NA,19,11.05,NA,2.7,0.1,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
C9,1/8/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,430,13,2,0.4,0.9,3.97,0.08,NA,19,3.61,NA,0.9,0.2,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D28A,1/8/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,454,4,2,0.4,0.6,1.87,0.1,NA,19,1.31,NA,0.59,0.2,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
P12,1/8/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,732,26,6,0.4,1.1,12.9,0.08,NA,19,48.01,NA,2.3,0.12,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
MD7A,1/8/1991,NA,=,<,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,116,4,NA,0.2,0.6,0.86,0.09,NA,20,2.9,NA,0.17,0.28,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
P8,1/8/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,378,10,2,0.5,1.1,4.03,0.25,NA,18,4.96,NA,0.9,0.49,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D16,1/9/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,1250,7,1,0.3,0.5,1.48,0.1,NA,18,1.16,NA,0.38,0.16,644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D19,1/9/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,783,3,2,0.3,0.5,1.31,0.1,NA,18,1.25,NA,0.4,0.2,379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D26,1/9/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,326,4,2,0.2,0.5,1.57,0.1,NA,19,2.58,NA,0.32,0.25,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D9,1/9/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,9170,12,2,0.3,0.6,0.51,0.12,NA,13,0.57,NA,0.39,0.19,5060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D7,1/9/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,15000,47,5,0.4,0.8,1.31,0.12,NA,10,0.83,NA,0.34,0.21,8320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D4,1/9/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,6970,15,2,0.3,0.6,0.9,0.12,NA,14,0.48,NA,0.36,0.19,3820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D24,1/9/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,650,7,1,0.2,0.6,1.41,0.1,NA,11,2.96,NA,0.27,0.22,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D22,1/9/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,2470,8,2,0.2,0.5,0.85,0.11,NA,17,1.27,NA,0.35,0.22,1310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D12,1/10/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,5640,10,2,0.2,0.5,1.27,0.12,NA,15,0.43,NA,0.36,0.19,3040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D15,1/10/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,1720,6,2,0.3,0.6,0.94,0.1,NA,18,1.02,NA,0.43,0.14,876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D10,1/10/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,10800,15,3,0.3,0.6,1.44,0.12,NA,12,0.05,NA,0.37,0.22,5940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D11,1/10/1991,NA,=,<,=,=,=,=,=,NA,=,NA,NA,=,=,=,NA,4280,5,NA,0.3,0.6,1.24,0.11,NA,16,NA,NA,0.41,0.18,2310,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,NA,NA,mg/L as N,mg/L as N,mg/L,
D14A,1/10/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,1380,4,2,0.3,0.6,0.75,0.1,NA,18,0.76,NA,0.44,0.15,697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D8,1/10/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,14000,16,2,0.3,0.6,0.99,0.12,NA,10,0.49,NA,0.35,0.21,7720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D6,1/10/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,21900,21,3,0.4,0.7,2.03,0.11,NA,7.4,0.65,NA,0.3,0.17,11900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
C9,2/15/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,439,7,2,0.4,0.7,3.71,0.08,NA,21,3.91,NA,0.85,0.12,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
C10,2/15/1991,NA,=,=,<,=,=,=,=,NA,=,=,NA,=,=,=,NA,695,47,6,NA,0.6,5.36,0.11,NA,21,5.48,NA,2.3,0.09,167,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
P12,2/15/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,734,30,6,0.2,1,10.1,0.19,NA,21,11.15,NA,2.3,0.29,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
C7,2/19/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,745,28,4,0.2,0.5,5.51,0.12,NA,21,6.08,NA,2.3,0.06,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
MD10,2/19/1991,NA,=,=,<,=,=,=,=,NA,=,=,NA,=,=,=,NA,193,26,9,NA,1.4,25.26,0.12,NA,17,74.05,NA,0.49,0.02,36,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
P10A,2/19/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,347,8,3,0.2,0.8,3.46,0.1,NA,21,2.27,NA,0.67,0.15,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
C3,2/19/1991,NA,=,=,=,=,=,NA,=,NA,=,=,NA,=,=,=,NA,132,8,3,0.2,0.8,NA,0.13,NA,23,2.7,NA,0.16,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,NA,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D28A,2/20/1991,NA,=,<,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,600,4,NA,0.3,0.5,2.9,0.09,NA,20,1.87,NA,0.73,0.12,273,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
MD7A,2/20/1991,NA,=,<,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,168,4,NA,0.3,0.7,0.65,0.12,NA,22,1.25,NA,0.83,0.37,25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
P8,2/20/1991,NA,=,<,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,424,14,NA,0.3,1.8,1.91,0.41,NA,21,4.58,NA,1.6,1.6,129,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D19,2/21/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,710,26,2,0.3,0.6,3.27,0.11,NA,20,2.22,NA,0.53,0.18,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D16,2/21/1991,NA,=,<,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,1030,5,NA,0.4,0.6,2.09,0.11,NA,20,1.22,NA,0.49,0.16,501,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D7,2/21/1991,NA,=,=,=,=,=,=,=,NA,=,NA,NA,=,=,=,NA,12800,43,4,0.3,0.6,3.53,0.12,NA,11,NA,NA,0.31,0.22,7050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,NA,NA,mg/L as N,mg/L as N,mg/L,
D22,2/21/1991,NA,=,<,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,2830,12,NA,0.2,0.5,1.14,0.12,NA,18,1.64,NA,0.58,0.18,1520,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D26,2/21/1991,NA,=,<,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,293,5,NA,0.3,0.7,0.03,0.12,NA,20,2.36,NA,0.54,0.28,95,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
D4,2/21/1991,NA,=,=,=,=,=,=,=,NA,=,=,NA,=,=,=,NA,5740,16,1,0.2,0.5,1.1,0.12,NA,16,2.13,NA,0.54,0.19,3120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg/L,mg/L,mg/L as N,mg/L,mg/L as N,µg/L,mg/L as P,NA,mg/L,µg/L,NA,mg/L as N,mg/L as N,mg/L,
